keyword,recent_frequency,previous_frequency,growth_rate,trend_score,calculation_date
tài_khoản,21,2,9.5,120.75,2025-04-11
nước,29,4,6.25,119.62,2025-04-11
ttck,14,1,13.0,105.0,2025-04-11
việt,81,58,0.4,97.06,2025-04-11
giao_dịch,64,42,0.52,80.76,2025-04-11
thị_trường,85,97,-0.12,79.74,2025-04-11
ủy_ban,11,1,10.0,66.0,2025-04-11
nước_ngoài,32,11,1.91,62.55,2025-04-11
russell,10,1,9.0,55.0,2025-04-11
ftse russell,10,1,9.0,55.0,2025-04-11
chứng_khoán,45,35,0.29,51.43,2025-04-11
mở,16,3,4.33,50.67,2025-04-11
nhà_đầu_tư,44,39,0.13,46.82,2025-04-11
nhà_đầu_tư nước_ngoài,19,5,2.8,45.6,2025-04-11
ủy_ban chứng_khoán,9,1,8.0,45.0,2025-04-11
ủy_ban chứng_khoán nhà_nước,9,1,8.0,45.0,2025-04-11
mức,47,60,-0.22,41.91,2025-04-11
tăng,51,87,-0.41,40.45,2025-04-11
hội_nghị,11,0,5.0,38.5,2025-04-11
cơ_quan quản_lý,8,1,7.0,36.0,2025-04-11
ftse,13,3,3.33,34.67,2025-04-11
mỹ,33,30,0.1,34.65,2025-04-11
tài_chính,34,34,0.0,34.0,2025-04-11
tổ_chức,27,18,0.5,33.75,2025-04-11
giảm,41,73,-0.44,32.01,2025-04-11
tăng_trưởng,29,25,0.16,31.32,2025-04-11
thế_giới,12,3,3.0,30.0,2025-04-11
điểm,35,49,-0.29,30.0,2025-04-11
lệnh,12,3,3.0,30.0,2025-04-11
kinh_tế,24,16,0.5,30.0,2025-04-11
bình_quân,10,2,4.0,30.0,2025-04-11
hoãn,10,2,4.0,30.0,2025-04-11
bộ,25,18,0.39,29.86,2025-04-11
giá_trị giao_dịch,16,6,1.67,29.33,2025-04-11
đối_với,23,16,0.44,28.03,2025-04-11
theo_dõi,7,1,6.0,28.0,2025-04-11
tiếp_cận,7,1,6.0,28.0,2025-04-11
tổ_chức nước_ngoài,7,1,6.0,28.0,2025-04-11
nhà_đầu_tư tổ_chức,7,1,6.0,28.0,2025-04-11
giao_dịch bình_quân,8,0,5.0,28.0,2025-04-11
phiên,31,43,-0.28,26.67,2025-04-11
về,33,54,-0.39,26.58,2025-04-11
dự_báo,11,3,2.67,25.67,2025-04-11
nền kinh_tế,11,3,2.67,25.67,2025-04-11
thị_trường_chứng_khoán,26,27,-0.04,25.52,2025-04-11
chứng_khoán nhà_nước,9,2,3.5,24.75,2025-04-11
ttck việt,7,0,5.0,24.5,2025-04-11
hiếu,7,0,5.0,24.5,2025-04-11
