keyword,recent_frequency,previous_frequency,growth_rate,trend_score,calculation_date
tổng_giám_đốc,6,5,0.2,6.6,2025-04-30
cổ_tức,6,5,0.2,6.6,2025-04-30
đặc_biệt,6,5,0.2,6.6,2025-04-30
đều,7,8,-0.12,6.56,2025-04-30
tcbs,8,13,-0.38,6.46,2025-04-30
thành_viên lưu,8,13,-0.38,6.46,2025-04-30
thành_viên lưu ký,8,13,-0.38,6.46,2025-04-30
hướng_dẫn,3,1,2.0,6.0,2025-04-30
nguyên_tắc,3,1,2.0,6.0,2025-04-30
bổ_sung một_số,4,2,1.0,6.0,2025-04-30
chủ_tịch hđqt,3,1,2.0,6.0,2025-04-30
hợp_đồng,3,1,2.0,6.0,2025-04-30
kế_hoạch kinh_doanh,3,1,2.0,6.0,2025-04-30
thành_phố,4,2,1.0,6.0,2025-04-30
chứng_khoán_nhà_nước,3,1,2.0,6.0,2025-04-30
tổng_doanh_thu,4,2,1.0,6.0,2025-04-30
trải_nghiệm,4,2,1.0,6.0,2025-04-30
mục_tiêu lợi_nhuận,3,1,2.0,6.0,2025-04-30
đơn_vị,3,1,2.0,6.0,2025-04-30
rà_soát,4,2,1.0,6.0,2025-04-30
thận_trọng,6,6,0.0,6.0,2025-04-30
toàn,3,1,2.0,6.0,2025-04-30
sab,3,1,2.0,6.0,2025-04-30
bộ tài_chính,4,2,1.0,6.0,2025-04-30
giữ,3,1,2.0,6.0,2025-04-30
chi_nhánh,3,1,2.0,6.0,2025-04-30
nội_bộ,4,2,1.0,6.0,2025-04-30
hoạt_động vay,3,1,2.0,6.0,2025-04-30
trump,3,1,2.0,6.0,2025-04-30
vnindex tăng,3,1,2.0,6.0,2025-04-30
nằm,3,1,2.0,6.0,2025-04-30
quy_chế,3,1,2.0,6.0,2025-04-30
trả cổ_tức,3,1,2.0,6.0,2025-04-30
lợi_nhuận công_ty,3,1,2.0,6.0,2025-04-30
lưu_hành,3,1,2.0,6.0,2025-04-30
khó_khăn,6,6,0.0,6.0,2025-04-30
tài_khoản lưu,3,1,2.0,6.0,2025-04-30
phát_hành cổ_phiếu,3,1,2.0,6.0,2025-04-30
ủy_ban chứng_khoán,3,1,2.0,6.0,2025-04-30
ưu_thế,3,1,2.0,6.0,2025-04-30
sửa_đổi bổ_sung một_số,4,2,1.0,6.0,2025-04-30
đại_chúng,3,1,2.0,6.0,2025-04-30
thành_viên hđqt,4,2,1.0,6.0,2025-04-30
ủy_ban chứng_khoán nhà_nước,3,1,2.0,6.0,2025-04-30
khai_thác,3,1,2.0,6.0,2025-04-30
tài_khoản lưu ký,3,1,2.0,6.0,2025-04-30
thị,3,1,2.0,6.0,2025-04-30
đối_với nhà_đầu_tư,3,1,2.0,6.0,2025-04-30
cuối_cùng,3,1,2.0,6.0,2025-04-30
mới_đây,3,1,2.0,6.0,2025-04-30
giá_trị giao_dịch đạt,4,2,1.0,6.0,2025-04-30
khó_khăn vướng_mắc,3,1,2.0,6.0,2025-04-30
chứng_khoán nhà_nước,3,1,2.0,6.0,2025-04-30
xem_xét,4,2,1.0,6.0,2025-04-30
