keyword,recent_frequency,previous_frequency,growth_rate,trend_score,calculation_date
tài_chính cá_nhân,38,1,37.0,741.0,2025-05-07
tài_chính,147,22,5.68,564.61,2025-05-07
cá_nhân,72,7,9.29,406.29,2025-05-07
quản_lý,32,2,15.0,272.0,2025-05-07
f88,37,0,5.0,129.5,2025-05-07
bền_vững,14,1,13.0,105.0,2025-05-07
kinh_doanh,47,14,2.36,102.39,2025-05-07
dịch_vụ,23,3,6.67,99.67,2025-05-07
kinh_tế,38,9,3.22,99.22,2025-05-07
doanh_nghiệp,51,20,1.55,90.52,2025-05-07
hộ,25,0,5.0,87.5,2025-05-07
nâng,26,5,4.2,80.6,2025-05-07
vinpearl,12,1,11.0,78.0,2025-05-07
luật,23,4,4.75,77.62,2025-05-07
gia_đình,21,0,5.0,73.5,2025-05-07
về,69,62,0.11,72.9,2025-05-07
đủ,11,1,10.0,66.0,2025-05-07
dân,18,0,5.0,63.0,2025-05-07
giáo_dục,18,0,5.0,63.0,2025-05-07
công_ty,72,98,-0.27,62.45,2025-05-07
ủy_ban,24,6,3.0,60.0,2025-05-07
riêng_lẻ,20,4,4.0,60.0,2025-05-07
phát_triển,37,17,1.18,58.76,2025-05-07
quy_định,40,22,0.82,56.36,2025-05-07
tiết_kiệm,10,1,9.0,55.0,2025-05-07
phạt,10,1,9.0,55.0,2025-05-07
trái_phiếu,47,36,0.31,54.18,2025-05-07
trái_phiếu riêng_lẻ,15,0,5.0,52.5,2025-05-07
quốc_hội,14,0,5.0,49.0,2025-05-07
sự,36,24,0.5,45.0,2025-05-07
kiến_thức,9,1,8.0,45.0,2025-05-07
chúng_tôi,12,2,5.0,42.0,2025-05-07
quốc_tế,12,2,5.0,42.0,2025-05-07
kinh_tế tài_chính,12,0,5.0,42.0,2025-05-07
bộ,18,5,2.6,41.4,2025-05-07
rủi_ro,19,6,2.17,39.58,2025-05-07
sửa_đổi,20,7,1.86,38.57,2025-05-07
xã_hội,11,0,5.0,38.5,2025-05-07
dịch_vụ tài_chính,11,0,5.0,38.5,2025-05-07
ý_kiến,11,0,5.0,38.5,2025-05-07
mặt_trời,11,0,5.0,38.5,2025-05-07
quản_lý_tài_chính,11,0,5.0,38.5,2025-05-07
nhà_nước,25,13,0.92,36.54,2025-05-07
nộp,8,1,7.0,36.0,2025-05-07
bảo_vệ,8,1,7.0,36.0,2025-05-07
xây_dựng,8,1,7.0,36.0,2025-05-07
trái_phiếu doanh_nghiệp,8,1,7.0,36.0,2025-05-07
công_ty đại_chúng,11,2,4.5,35.75,2025-05-07
