keyword,recent_frequency,previous_frequency,growth_rate,trend_score,calculation_date
sự_nghiệp công sử_dụng,14,1,13.0,105.0,2025-05-25
sử_dụng ngân_sách nhà_nước,14,1,13.0,105.0,2025-05-25
sử_dụng ngân_sách,14,1,13.0,105.0,2025-05-25
công sử_dụng,14,1,13.0,105.0,2025-05-25
công sử_dụng ngân_sách,14,1,13.0,105.0,2025-05-25
bảo_hiểm,14,2,6.0,56.0,2025-05-25
f88,16,0,5.0,56.0,2025-05-25
lãi_suất,10,1,9.0,55.0,2025-05-25
quy_định,38,21,0.81,53.38,2025-05-25
sự_nghiệp công,22,6,2.67,51.33,2025-05-25
nghị_định,13,0,5.0,45.5,2025-05-25
trích lập,9,1,8.0,45.0,2025-05-25
trích,12,2,5.0,42.0,2025-05-25
nhà_nước,24,10,1.4,40.8,2025-05-25
dịch_vụ sự_nghiệp công,19,6,2.17,39.58,2025-05-25
nđcp,11,0,5.0,38.5,2025-05-25
quy_định pháp_luật,11,0,5.0,38.5,2025-05-25
pháp_luật,11,2,4.5,35.75,2025-05-25
tiền_lương,10,0,5.0,35.0,2025-05-25
địa_ốc,10,0,5.0,35.0,2025-05-25
sự_nghiệp,26,17,0.53,32.88,2025-05-25
ngân_sách,15,5,2.0,30.0,2025-05-25
sử_dụng,21,12,0.75,28.88,2025-05-25
thẩm_quyền,7,1,6.0,28.0,2025-05-25
thông_tư,7,1,6.0,28.0,2025-05-25
quy_định về,7,1,6.0,28.0,2025-05-25
dịch_vụ sự_nghiệp,19,10,0.9,27.55,2025-05-25
ngân_sách nhà_nước,14,5,1.8,26.6,2025-05-25
danh_mục,9,2,3.5,24.75,2025-05-25
công,23,20,0.15,24.72,2025-05-25
dịch_vụ,27,35,-0.23,23.91,2025-05-25
lãi,14,6,1.33,23.33,2025-05-25
lập,10,3,2.33,21.67,2025-05-25
khoản vay,6,0,5.0,21.0,2025-05-25
bộ cơ_quan,6,0,5.0,21.0,2025-05-25
tăng thêm,6,1,5.0,21.0,2025-05-25
danh_mục dịch_vụ,6,1,5.0,21.0,2025-05-25
khoản,23,33,-0.3,19.52,2025-05-25
mức,23,34,-0.32,19.28,2025-05-25
quyết_định,14,8,0.75,19.25,2025-05-25
xây_dựng,13,7,0.86,18.57,2025-05-25
chi thường_xuyên,5,0,5.0,17.5,2025-05-25
cố_định,5,0,5.0,17.5,2025-05-25
lộ_trình,5,0,5.0,17.5,2025-05-25
nhân_dân,5,0,5.0,17.5,2025-05-25
ủy_ban nhân_dân,5,0,5.0,17.5,2025-05-25
nđcp sửa_đổi,5,0,5.0,17.5,2025-05-25
hàng_không,5,0,5.0,17.5,2025-05-25
thường_xuyên,5,0,5.0,17.5,2025-05-25
tự_chủ,5,0,5.0,17.5,2025-05-25
sửa_đổi bổ_sung,5,0,5.0,17.5,2025-05-25
dự_án,15,12,0.25,16.88,2025-05-25
thêm,14,10,0.4,16.8,2025-05-25
tăng,25,77,-0.68,16.56,2025-05-25
trái_phiếu,7,2,2.5,15.75,2025-05-25
về,20,37,-0.46,15.41,2025-05-25
vị_trí,5,1,4.0,15.0,2025-05-25
vay,10,5,1.0,15.0,2025-05-25
danh_mục dịch_vụ sự_nghiệp,5,1,4.0,15.0,2025-05-25
xử_phạt,5,1,4.0,15.0,2025-05-25
tổ_chức,13,10,0.3,14.95,2025-05-25
đơn_vị,18,28,-0.36,14.79,2025-05-25
công_ty,21,59,-0.64,14.24,2025-05-25
ban_hành,12,9,0.33,14.0,2025-05-25
phạt,4,0,5.0,14.0,2025-05-25
cơ_quan,14,14,0.0,14.0,2025-05-25
chậm,4,0,5.0,14.0,2025-05-25
pháp_luật về,4,0,5.0,14.0,2025-05-25
ngành lĩnh_vực,4,0,5.0,14.0,2025-05-25
tồn_kho,4,0,5.0,14.0,2025-05-25
chung_cư,4,0,5.0,14.0,2025-05-25
trung_ương,4,0,5.0,14.0,2025-05-25
tổ_chức phát_hành,4,0,5.0,14.0,2025-05-25
115,4,0,5.0,14.0,2025-05-25
thanh_toán lãi,4,0,5.0,14.0,2025-05-25
bình_quân,4,0,5.0,14.0,2025-05-25
quy_định pháp_luật về,4,0,5.0,14.0,2025-05-25
cơ_quan nhà_nước,4,0,5.0,14.0,2025-05-25
lương,4,0,5.0,14.0,2025-05-25
thu_nhập tăng,4,0,5.0,14.0,2025-05-25
tài_chính,18,34,-0.47,13.76,2025-05-25
bộ,14,16,-0.12,13.12,2025-05-25
quỹ,10,7,0.43,12.14,2025-05-25
đầu_tư,16,32,-0.5,12.0,2025-05-25
ủy_ban,6,2,2.0,12.0,2025-05-25
tối_đa,6,2,2.0,12.0,2025-05-25
vậy,6,2,2.0,12.0,2025-05-25
tập_đoàn,7,3,1.33,11.67,2025-05-25
sửa_đổi,9,6,0.5,11.25,2025-05-25
giảm,17,54,-0.69,11.18,2025-05-25
cổ_phiếu,18,83,-0.78,10.95,2025-05-25
chi_phí,12,15,-0.2,10.8,2025-05-25
đại_diện,3,0,5.0,10.5,2025-05-25
mở,3,0,5.0,10.5,2025-05-25
ftse,3,0,5.0,10.5,2025-05-25
quy_định nghị_định,3,0,5.0,10.5,2025-05-25
kỳ_hạn,3,0,5.0,10.5,2025-05-25
hạn_mức,3,0,5.0,10.5,2025-05-25
tiếng,3,0,5.0,10.5,2025-05-25
nút thắt,3,0,5.0,10.5,2025-05-25
niêm_yết sàn,3,0,5.0,10.5,2025-05-25
thực_hiện,14,28,-0.5,10.5,2025-05-25
hành_vi,3,0,5.0,10.5,2025-05-25
sửa_đổi quy_định,3,0,5.0,10.5,2025-05-25
sửa_đổi quy_định về,3,0,5.0,10.5,2025-05-25
chế_độ,3,0,5.0,10.5,2025-05-25
chức_vụ,3,0,5.0,10.5,2025-05-25
