keyword,recent_frequency,previous_frequency,growth_rate,trend_score,calculation_date
11,5,1,4.0,15.0,2025-04-23
12,5,1,4.0,15.0,2025-04-23
thường_niên,5,1,4.0,15.0,2025-04-23
phát_hành,5,1,4.0,15.0,2025-04-23
nhu_cầu,8,3,1.67,14.67,2025-04-23
ước_tính,8,3,1.67,14.67,2025-04-23
đáp_ứng,9,4,1.25,14.62,2025-04-23
vn30,15,16,-0.06,14.53,2025-04-23
tăng_trưởng,20,45,-0.56,14.44,2025-04-23
phs,4,0,5.0,14.0,2025-04-23
y_tế,4,0,5.0,14.0,2025-04-23
tiêu_cực vnindex,4,0,5.0,14.0,2025-04-23
ceo,4,0,5.0,14.0,2025-04-23
lưu ký chứng_khoán,4,0,5.0,14.0,2025-04-23
thanh_toán giao_dịch chứng_khoán,4,0,5.0,14.0,2025-04-23
vndirect,4,0,5.0,14.0,2025-04-23
đối_với,14,14,0.0,14.0,2025-04-23
vib,4,0,5.0,14.0,2025-04-23
tự,4,0,5.0,14.0,2025-04-23
diễn,4,0,5.0,14.0,2025-04-23
ký chứng_khoán,4,0,5.0,14.0,2025-04-23
triển_vọng nâng,4,0,5.0,14.0,2025-04-23
khoa_học,4,0,5.0,14.0,2025-04-23
dcvfmvn diamond,4,0,5.0,14.0,2025-04-23
dcvfmvn,4,0,5.0,14.0,2025-04-23
tính_năng hệ_thống,4,0,5.0,14.0,2025-04-23
đáp_ứng nhu_cầu,4,0,5.0,14.0,2025-04-23
đạt gần,4,0,5.0,14.0,2025-04-23
khả_năng thanh_toán,4,0,5.0,14.0,2025-04-23
dư_nợ vay,4,0,5.0,14.0,2025-04-23
triển_vọng nâng hạng,4,0,5.0,14.0,2025-04-23
hana,4,0,5.0,14.0,2025-04-23
thông_tin,14,15,-0.07,13.53,2025-04-23
hồi_phục,10,6,0.67,13.33,2025-04-23
dù,10,6,0.67,13.33,2025-04-23
sàn,12,10,0.2,13.2,2025-04-23
ngành,15,20,-0.25,13.12,2025-04-23
ghi_nhận,14,16,-0.12,13.12,2025-04-23
thời_điểm,11,8,0.38,13.06,2025-04-23
cổ_phần,9,5,0.8,12.6,2025-04-23
trở_lại,9,5,0.8,12.6,2025-04-23
tổng,9,5,0.8,12.6,2025-04-23
giúp,9,5,0.8,12.6,2025-04-23
thị_trường_chứng_khoán,13,14,-0.07,12.54,2025-04-23
sự,15,25,-0.4,12.0,2025-04-23
10,8,4,1.0,12.0,2025-04-23
tăng mạnh,7,3,1.33,11.67,2025-04-23
cho_phép,7,3,1.33,11.67,2025-04-23
thực_hiện,14,21,-0.33,11.67,2025-04-23
khoản,11,10,0.1,11.55,2025-04-23
lợi_nhuận,15,29,-0.48,11.38,2025-04-23
tổ_chức,15,29,-0.48,11.38,2025-04-23
tác_động,10,8,0.25,11.25,2025-04-23
2024,13,20,-0.35,10.72,2025-04-23
hỗ_trợ,10,9,0.11,10.56,2025-04-23
giới_hạn,3,0,5.0,10.5,2025-04-23
quỹ giảm,3,0,5.0,10.5,2025-04-23
báo,3,0,5.0,10.5,2025-04-23
ròng mức,3,0,5.0,10.5,2025-04-23
giá_trị tài_sản quỹ,3,0,5.0,10.5,2025-04-23
chịu ảnh_hưởng,3,0,5.0,10.5,2025-04-23
2025 nay tổng,3,0,5.0,10.5,2025-04-23
nay tổng,3,0,5.0,10.5,2025-04-23
nav giảm,3,0,5.0,10.5,2025-04-23
sản_phẩm đáp_ứng,3,0,5.0,10.5,2025-04-23
nay tổng giá_trị,3,0,5.0,10.5,2025-04-23
miền bắc,3,0,5.0,10.5,2025-04-23
quỹ ứng tiền,3,0,5.0,10.5,2025-04-23
quỹ ứng,3,0,5.0,10.5,2025-04-23
fed,3,0,5.0,10.5,2025-04-23
ký quỹ ứng,3,0,5.0,10.5,2025-04-23
phân_bổ,3,0,5.0,10.5,2025-04-23
bắc,3,0,5.0,10.5,2025-04-23
giá_trị rút ròng,3,0,5.0,10.5,2025-04-23
diamond etf,3,0,5.0,10.5,2025-04-23
giá_trị rút,3,0,5.0,10.5,2025-04-23
doanh,3,0,5.0,10.5,2025-04-23
do_đó,3,0,5.0,10.5,2025-04-23
rút,3,0,5.0,10.5,2025-04-23
rút ròng,3,0,5.0,10.5,2025-04-23
kịch_bản tích_cực,3,0,5.0,10.5,2025-04-23
top,3,0,5.0,10.5,2025-04-23
ứng tiền,3,0,5.0,10.5,2025-04-23
ứng,3,0,5.0,10.5,2025-04-23
trung_tâm tài_chính,3,0,5.0,10.5,2025-04-23
làm_việc,3,0,5.0,10.5,2025-04-23
điểm kịch_bản,3,0,5.0,10.5,2025-04-23
ctd,3,0,5.0,10.5,2025-04-23
giải_thích,3,0,5.0,10.5,2025-04-23
so thời_điểm,3,0,5.0,10.5,2025-04-23
sự bứt_phá,3,0,5.0,10.5,2025-04-23
hạn,3,0,5.0,10.5,2025-04-23
danh_sách,3,0,5.0,10.5,2025-04-23
đầu 2025 nay,3,0,5.0,10.5,2025-04-23
tính_năng hệ_thống krx,3,0,5.0,10.5,2025-04-23
dự_báo tăng_trưởng,3,0,5.0,10.5,2025-04-23
2025 nay,3,0,5.0,10.5,2025-04-23
miền,3,0,5.0,10.5,2025-04-23
cổ_tức,3,0,5.0,10.5,2025-04-23
nhận,3,0,5.0,10.5,2025-04-23
21,3,0,5.0,10.5,2025-04-23
hoặc,3,0,5.0,10.5,2025-04-23
otc,3,0,5.0,10.5,2025-04-23
tcbs tiếp_tục,3,0,5.0,10.5,2025-04-23
định,3,0,5.0,10.5,2025-04-23
ký bù_trừ chứng_khoán,3,0,5.0,10.5,2025-04-23
tổng_công_ty lưu,3,0,5.0,10.5,2025-04-23
tổng_công_ty lưu ký,3,0,5.0,10.5,2025-04-23
chứng_khoán fpt,3,0,5.0,10.5,2025-04-23
18,3,0,5.0,10.5,2025-04-23
cổ_phần chứng_khoán,3,0,5.0,10.5,2025-04-23
bù_trừ thanh_toán giao_dịch,3,0,5.0,10.5,2025-04-23
công_ty quản_lý quỹ,3,0,5.0,10.5,2025-04-23
công_ty quản_lý,3,0,5.0,10.5,2025-04-23
sớm,3,0,5.0,10.5,2025-04-23
khiến chỉ_số,3,0,5.0,10.5,2025-04-23
quy_định về,3,0,5.0,10.5,2025-04-23
tác_động tiêu_cực vnindex,3,0,5.0,10.5,2025-04-23
công_ty cổ_phần chứng_khoán,3,0,5.0,10.5,2025-04-23
bù_trừ chứng_khoán,3,0,5.0,10.5,2025-04-23
bù_trừ chứng_khoán việt,3,0,5.0,10.5,2025-04-23
quản_lý quỹ,3,0,5.0,10.5,2025-04-23
thực_hiện quyền,3,0,5.0,10.5,2025-04-23
dự_thảo sửa_đổi,3,0,5.0,10.5,2025-04-23
nav,3,0,5.0,10.5,2025-04-23
chứng_khoán tài_khoản,3,0,5.0,10.5,2025-04-23
tài_sản quỹ,3,0,5.0,10.5,2025-04-23
mở,3,0,5.0,10.5,2025-04-23
rút ròng mức,3,0,5.0,10.5,2025-04-23
tài_sản quỹ giảm,3,0,5.0,10.5,2025-04-23
tự doanh,3,0,5.0,10.5,2025-04-23
cổ_phiếu tác_động tiêu_cực,3,0,5.0,10.5,2025-04-23
thời_điểm giảm,3,0,5.0,10.5,2025-04-23
ssiam,3,0,5.0,10.5,2025-04-23
nhà,8,5,0.6,10.4,2025-04-23
tâm_lý,8,5,0.6,10.4,2025-04-23
phù_hợp,9,7,0.29,10.29,2025-04-23
mảng,4,1,3.0,10.0,2025-04-23
nhà đầu_tư,4,1,3.0,10.0,2025-04-23
bán_tháo,4,1,3.0,10.0,2025-04-23
cơ_cấu,4,1,3.0,10.0,2025-04-23
tỷ_lệ,4,1,3.0,10.0,2025-04-23
phân_tích,4,1,3.0,10.0,2025-04-23
tổng_giám_đốc,4,1,3.0,10.0,2025-04-23
điện_tử,4,1,3.0,10.0,2025-04-23
tác_động tiêu_cực,4,1,3.0,10.0,2025-04-23
song,4,1,3.0,10.0,2025-04-23
224,4,1,3.0,10.0,2025-04-23
dư_nợ,4,1,3.0,10.0,2025-04-23
mốc,7,4,0.75,9.62,2025-04-23
tích_cực,12,20,-0.4,9.6,2025-04-23
đóng_góp,9,8,0.12,9.56,2025-04-23
đồng_thời,9,8,0.12,9.56,2025-04-23
sở_hữu,8,6,0.33,9.33,2025-04-23
tiêu_cực,8,6,0.33,9.33,2025-04-23
doanh_thu,11,16,-0.31,9.28,2025-04-23
sản_phẩm,11,16,-0.31,9.28,2025-04-23
đầu_tư,13,31,-0.58,9.23,2025-04-23
nhưng,10,12,-0.17,9.17,2025-04-23
14,6,3,1.0,9.0,2025-04-23
công_ty cổ_phần,6,3,1.0,9.0,2025-04-23
xử_lý,6,3,1.0,9.0,2025-04-23
mã tăng,6,3,1.0,9.0,2025-04-23
pe,6,3,1.0,9.0,2025-04-23
triển_vọng,9,9,0.0,9.0,2025-04-23
cổ_đông,9,9,0.0,9.0,2025-04-23
kéo,6,3,1.0,9.0,2025-04-23
phần,5,2,1.5,8.75,2025-04-23
giao_dịch chứng_khoán,5,2,1.5,8.75,2025-04-23
lùi,5,2,1.5,8.75,2025-04-23
chung,8,7,0.14,8.57,2025-04-23
cơ_sở,7,5,0.4,8.4,2025-04-23
đảm_bảo,7,5,0.4,8.4,2025-04-23
xuất_hiện,7,5,0.4,8.4,2025-04-23
vic,7,5,0.4,8.4,2025-04-23
đầu 2025,7,5,0.4,8.4,2025-04-23
tiếp_tục,12,31,-0.61,8.32,2025-04-23
có_thể,9,12,-0.25,7.88,2025-04-23
tài_chính,13,64,-0.8,7.82,2025-04-23
thuế_quan,7,6,0.17,7.58,2025-04-23
đánh_giá,7,6,0.17,7.58,2025-04-23
thông_qua,6,4,0.5,7.5,2025-04-23
đều,8,10,-0.2,7.2,2025-04-23
chủ_yếu,7,7,0.0,7.0,2025-04-23
tuy_nhiên,7,7,0.0,7.0,2025-04-23
duy_trì,8,11,-0.27,6.91,2025-04-23
phân_phối,5,3,0.67,6.67,2025-04-23
thông_tư 682024,5,3,0.67,6.67,2025-04-23
tcb,5,3,0.67,6.67,2025-04-23
682024,5,3,0.67,6.67,2025-04-23
khách_hàng,5,3,0.67,6.67,2025-04-23
hiệu_quả,8,12,-0.33,6.67,2025-04-23
thông_tư 682024 ttbtc,5,3,0.67,6.67,2025-04-23
682024 ttbtc,5,3,0.67,6.67,2025-04-23
thị_trường_chứng_khoán việt,6,5,0.2,6.6,2025-04-23
tương_ứng,6,5,0.2,6.6,2025-04-23
mở_rộng,7,8,-0.12,6.56,2025-04-23
lần_lượt,7,8,-0.12,6.56,2025-04-23
ảnh_hưởng,7,8,-0.12,6.56,2025-04-23
chính_sách,8,15,-0.47,6.13,2025-04-23
tiêu_chuẩn,3,1,2.0,6.0,2025-04-23
bị kéo,3,1,2.0,6.0,2025-04-23
bị kéo mức,3,1,2.0,6.0,2025-04-23
loại_bỏ,3,1,2.0,6.0,2025-04-23
cú,3,1,2.0,6.0,2025-04-23
tăng so,3,1,2.0,6.0,2025-04-23
tiên_phong,3,1,2.0,6.0,2025-04-23
kiểm_soát,3,1,2.0,6.0,2025-04-23
bất_ngờ,4,2,1.0,6.0,2025-04-23
cuối 2024,3,1,2.0,6.0,2025-04-23
đạt mức,3,1,2.0,6.0,2025-04-23
kbsv,4,2,1.0,6.0,2025-04-23
tp,3,1,2.0,6.0,2025-04-23
đhđcđ,3,1,2.0,6.0,2025-04-23
chờ,3,1,2.0,6.0,2025-04-23
cổ_phiếu tác_động,4,2,1.0,6.0,2025-04-23
kéo mức,4,2,1.0,6.0,2025-04-23
đối_tác,3,1,2.0,6.0,2025-04-23
hạng thị_trường_chứng_khoán,3,1,2.0,6.0,2025-04-23
kể,4,2,1.0,6.0,2025-04-23
giảm sâu,3,1,2.0,6.0,2025-04-23
tất_cả,3,1,2.0,6.0,2025-04-23
hàng_loạt,3,1,2.0,6.0,2025-04-23
đóng_cửa,3,1,2.0,6.0,2025-04-23
môi_giới,3,1,2.0,6.0,2025-04-23
phản_ánh,3,1,2.0,6.0,2025-04-23
trạng_thái,3,1,2.0,6.0,2025-04-23
so cuối,3,1,2.0,6.0,2025-04-23
esg,3,1,2.0,6.0,2025-04-23
rổ,4,2,1.0,6.0,2025-04-23
nhóm cổ_phiếu,3,1,2.0,6.0,2025-04-23
tham_chiếu,3,1,2.0,6.0,2025-04-23
ngân_hàng,9,27,-0.67,6.0,2025-04-23
nâng hạng thị_trường_chứng_khoán,3,1,2.0,6.0,2025-04-23
hủy,3,1,2.0,6.0,2025-04-23
giảm_giá,4,2,1.0,6.0,2025-04-23
chất_lượng,3,1,2.0,6.0,2025-04-23
nền kinh_tế việt,3,1,2.0,6.0,2025-04-23
nêu,4,2,1.0,6.0,2025-04-23
lợi_nhuận đạt,3,1,2.0,6.0,2025-04-23
lời,4,2,1.0,6.0,2025-04-23
thêm,6,6,0.0,6.0,2025-04-23
thị_trường chung,4,2,1.0,6.0,2025-04-23
dựa,3,1,2.0,6.0,2025-04-23
cuối phiên,3,1,2.0,6.0,2025-04-23
kết_quả,7,10,-0.3,5.95,2025-04-23
dự_kiến,7,10,-0.3,5.95,2025-04-23
khoảng,7,10,-0.3,5.95,2025-04-23
mục_tiêu,9,31,-0.71,5.81,2025-04-23
nước_ngoài,8,18,-0.56,5.78,2025-04-23
thận_trọng,5,4,0.25,5.62,2025-04-23
gồm,5,4,0.25,5.62,2025-04-23
50,5,4,0.25,5.62,2025-04-23
hôm_nay,6,7,-0.14,5.57,2025-04-23
phiên hôm_nay,6,7,-0.14,5.57,2025-04-23
phiên giao_dịch,7,12,-0.42,5.54,2025-04-23
kỳ_vọng,7,14,-0.5,5.25,2025-04-23
nay,7,14,-0.5,5.25,2025-04-23
khu_vực,6,8,-0.25,5.25,2025-04-23
quy_mô,5,5,0.0,5.0,2025-04-23
thuần,5,5,0.0,5.0,2025-04-23
thay_đổi,5,5,0.0,5.0,2025-04-23
ngược_lại,5,5,0.0,5.0,2025-04-23
lãi_suất,5,5,0.0,5.0,2025-04-23
kinh_doanh,7,18,-0.61,4.86,2025-04-23
quản_lý,6,10,-0.4,4.8,2025-04-23
đưa,6,10,-0.4,4.8,2025-04-23
lực,6,10,-0.4,4.8,2025-04-23
tới,7,20,-0.65,4.73,2025-04-23
trung_tâm,4,3,0.33,4.67,2025-04-23
hiện_nay,4,3,0.33,4.67,2025-04-23
lãi,4,3,0.33,4.67,2025-04-23
tổng_tài_sản,4,3,0.33,4.67,2025-04-23
chính_thức,4,3,0.33,4.67,2025-04-23
biên,4,3,0.33,4.67,2025-04-23
nhanh_chóng,4,3,0.33,4.67,2025-04-23
áp_lực,6,11,-0.45,4.64,2025-04-23
đủ,5,6,-0.17,4.58,2025-04-23
sản_xuất,5,6,-0.17,4.58,2025-04-23
biến_động,5,6,-0.17,4.58,2025-04-23
nhờ,5,6,-0.17,4.58,2025-04-23
quốc_tế,6,12,-0.5,4.5,2025-04-23
doanh_nghiệp,7,28,-0.75,4.38,2025-04-23
sang,6,13,-0.54,4.38,2025-04-23
tính,5,7,-0.29,4.29,2025-04-23
bên,6,14,-0.57,4.29,2025-04-23
phát_triển,7,34,-0.79,4.22,2025-04-23
lệnh,6,15,-0.6,4.2,2025-04-23
yêu_cầu,5,8,-0.38,4.06,2025-04-23
nhóm vn30,5,8,-0.38,4.06,2025-04-23
giao_dịch đạt,4,4,0.0,4.0,2025-04-23
bao_gồm,4,4,0.0,4.0,2025-04-23
khớp lệnh,4,4,0.0,4.0,2025-04-23
kênh,4,4,0.0,4.0,2025-04-23
ssi,4,4,0.0,4.0,2025-04-23
khối_lượng,4,4,0.0,4.0,2025-04-23
mã chứng_khoán,4,4,0.0,4.0,2025-04-23
hpg,4,4,0.0,4.0,2025-04-23
liên_quan,5,9,-0.44,3.89,2025-04-23
kinh_tế,6,21,-0.71,3.86,2025-04-23
mỹ,6,22,-0.73,3.82,2025-04-23
sang phiên,3,2,0.5,3.75,2025-04-23
xác_định,5,10,-0.5,3.75,2025-04-23
so phiên,3,2,0.5,3.75,2025-04-23
kết_nối,3,2,0.5,3.75,2025-04-23
diễn_biến,3,2,0.5,3.75,2025-04-23
cổ_phiếu thuộc nhóm,3,2,0.5,3.75,2025-04-23
lao,3,2,0.5,3.75,2025-04-23
thuộc nhóm,3,2,0.5,3.75,2025-04-23
lao dốc,3,2,0.5,3.75,2025-04-23
cải_thiện,3,2,0.5,3.75,2025-04-23
nội_địa,3,2,0.5,3.75,2025-04-23
dốc,3,2,0.5,3.75,2025-04-23
tái,3,2,0.5,3.75,2025-04-23
toàn_bộ,3,2,0.5,3.75,2025-04-23
28,3,2,0.5,3.75,2025-04-23
bứt_phá,3,2,0.5,3.75,2025-04-23
lợi_thế,3,2,0.5,3.75,2025-04-23
nhóm ngành,3,2,0.5,3.75,2025-04-23
vpb,3,2,0.5,3.75,2025-04-23
research,3,2,0.5,3.75,2025-04-23
tờ_trình,3,2,0.5,3.75,2025-04-23
vậy,3,2,0.5,3.75,2025-04-23
thanh khoản thị_trường,3,2,0.5,3.75,2025-04-23
khoản thị_trường,3,2,0.5,3.75,2025-04-23
định_giá,3,2,0.5,3.75,2025-04-23
vận_hành,3,2,0.5,3.75,2025-04-23
1200,3,2,0.5,3.75,2025-04-23
hiện,3,2,0.5,3.75,2025-04-23
cấp,3,2,0.5,3.75,2025-04-23
kế_hoạch,6,24,-0.75,3.75,2025-04-23
cơ_hội,3,2,0.5,3.75,2025-04-23
điểm tương_ứng,3,2,0.5,3.75,2025-04-23
khiến,5,11,-0.55,3.64,2025-04-23
cả,5,11,-0.55,3.64,2025-04-23
thu_nhập,4,5,-0.2,3.6,2025-04-23
ròng mạnh,4,5,-0.2,3.6,2025-04-23
mã giảm,4,5,-0.2,3.6,2025-04-23
giá_trị giao_dịch,4,5,-0.2,3.6,2025-04-23
hoạt_động kinh_doanh,4,5,-0.2,3.6,2025-04-23
hàng,4,5,-0.2,3.6,2025-04-23
toàn_thị_trường,4,5,-0.2,3.6,2025-04-23
chia_sẻ,4,5,-0.2,3.6,2025-04-23
ngoại,5,14,-0.64,3.39,2025-04-23
nhà_đầu_tư tổ_chức,4,6,-0.33,3.33,2025-04-23
xây_dựng,5,15,-0.67,3.33,2025-04-23
bối_cảnh,4,6,-0.33,3.33,2025-04-23
khớp,4,6,-0.33,3.33,2025-04-23
chính,4,6,-0.33,3.33,2025-04-23
mặt_bằng,4,6,-0.33,3.33,2025-04-23
bất_động_sản,5,18,-0.72,3.19,2025-04-23
thanh,4,7,-0.43,3.14,2025-04-23
thanh khoản,4,7,-0.43,3.14,2025-04-23
bộ,5,24,-0.79,3.02,2025-04-23
trình,3,3,0.0,3.0,2025-04-23
bền_vững,4,8,-0.5,3.0,2025-04-23
chuẩn_bị,3,3,0.0,3.0,2025-04-23
30,3,3,0.0,3.0,2025-04-23
đẩy_mạnh,4,8,-0.5,3.0,2025-04-23
hiệu_lực,3,3,0.0,3.0,2025-04-23
thuộc,4,8,-0.5,3.0,2025-04-23
rủi_ro,3,3,0.0,3.0,2025-04-23
20,3,3,0.0,3.0,2025-04-23
sâu,3,3,0.0,3.0,2025-04-23
khối_lượng giao_dịch,3,3,0.0,3.0,2025-04-23
cụ_thể,4,8,-0.5,3.0,2025-04-23
cá_nhân,3,3,0.0,3.0,2025-04-23
gvr,3,3,0.0,3.0,2025-04-23
cổ_phiếu thuộc,3,3,0.0,3.0,2025-04-23
củng_cố,3,3,0.0,3.0,2025-04-23
gửi,3,3,0.0,3.0,2025-04-23
tổng_công_ty,3,3,0.0,3.0,2025-04-23
cơ_chế,4,9,-0.56,2.89,2025-04-23
vùng,4,9,-0.56,2.89,2025-04-23
công_bố,4,9,-0.56,2.89,2025-04-23
tiêu_chí,4,10,-0.6,2.8,2025-04-23
khối ngoại,4,11,-0.64,2.73,2025-04-23
dòng,4,11,-0.64,2.73,2025-04-23
hoàn_thiện,4,11,-0.64,2.73,2025-04-23
khối,4,12,-0.67,2.67,2025-04-23
vừa,4,12,-0.67,2.67,2025-04-23
bên_cạnh,3,4,-0.25,2.62,2025-04-23
góp_phần,3,4,-0.25,2.62,2025-04-23
hoàn_thành,3,4,-0.25,2.62,2025-04-23
sẵn_sàng,3,4,-0.25,2.62,2025-04-23
sắp,3,4,-0.25,2.62,2025-04-23
sắp tới,3,4,-0.25,2.62,2025-04-23
bật,3,4,-0.25,2.62,2025-04-23
doanh_thu thuần,3,4,-0.25,2.62,2025-04-23
giảm sàn,3,4,-0.25,2.62,2025-04-23
trần,4,14,-0.71,2.57,2025-04-23
chiến_lược,4,17,-0.76,2.47,2025-04-23
triển_khai,4,18,-0.78,2.44,2025-04-23
thời_gian,4,18,-0.78,2.44,2025-04-23
15,3,5,-0.4,2.4,2025-04-23
acb,3,5,-0.4,2.4,2025-04-23
gia_tăng,3,5,-0.4,2.4,2025-04-23
mang,3,5,-0.4,2.4,2025-04-23
nước,4,22,-0.82,2.36,2025-04-23
kinh_tế việt,3,6,-0.5,2.25,2025-04-23
ngoài_ra,3,6,-0.5,2.25,2025-04-23
cầu,3,6,-0.5,2.25,2025-04-23
16,3,6,-0.5,2.25,2025-04-23
lực cầu,3,6,-0.5,2.25,2025-04-23
trái_phiếu,3,6,-0.5,2.25,2025-04-23
riêng,3,6,-0.5,2.25,2025-04-23
vcb,3,6,-0.5,2.25,2025-04-23
hướng,3,7,-0.57,2.14,2025-04-23
đóng cửa,3,7,-0.57,2.14,2025-04-23
cửa,3,7,-0.57,2.14,2025-04-23
đóng,3,8,-0.62,2.06,2025-04-23
dài_hạn,3,8,-0.62,2.06,2025-04-23
nền kinh_tế,3,8,-0.62,2.06,2025-04-23
chiếm,3,8,-0.62,2.06,2025-04-23
nhà_đầu_tư nước_ngoài,3,8,-0.62,2.06,2025-04-23
động_lực,3,8,-0.62,2.06,2025-04-23
công_nghệ,3,9,-0.67,2.0,2025-04-23
giữa,3,9,-0.67,2.0,2025-04-23
ổn_định,3,10,-0.7,1.95,2025-04-23
công,3,11,-0.73,1.91,2025-04-23
nền,3,12,-0.75,1.88,2025-04-23
lĩnh_vực,3,13,-0.77,1.85,2025-04-23
mạnh_mẽ,3,13,-0.77,1.85,2025-04-23
thúc_đẩy,3,14,-0.79,1.82,2025-04-23
giai_đoạn,3,17,-0.82,1.76,2025-04-23
