keyword,recent_frequency,previous_frequency,growth_rate,trend_score,calculation_date
vnindex tăng,8,1,7.0,36.0,2025-05-14
đóng cửa,8,1,7.0,36.0,2025-05-14
ngắn_hạn,8,1,7.0,36.0,2025-05-14
giảm giá_trị,8,1,7.0,36.0,2025-05-14
phiên giao_dịch,15,4,2.75,35.62,2025-05-14
chi,10,0,5.0,35.0,2025-05-14
tổng_giám_đốc,10,0,5.0,35.0,2025-05-14
về,43,75,-0.43,33.83,2025-05-14
tiếp_tục,26,17,0.53,32.88,2025-05-14
sản_phẩm,18,7,1.57,32.14,2025-05-14
khoản chi,9,0,5.0,31.5,2025-05-14
pinetree,9,0,5.0,31.5,2025-05-14
mức,33,38,-0.13,30.83,2025-05-14
chuyển_đổi,10,2,4.0,30.0,2025-05-14
cung_cấp,12,3,3.0,30.0,2025-05-14
chính_thức,12,3,3.0,30.0,2025-05-14
hệ_thống krx,10,2,4.0,30.0,2025-05-14
tới,25,18,0.39,29.86,2025-05-14
so,33,41,-0.2,29.78,2025-05-14
lĩnh_vực,19,9,1.11,29.56,2025-05-14
mục_tiêu,16,6,1.67,29.33,2025-05-14
việt,31,37,-0.16,28.49,2025-05-14
thuế_suất,8,0,5.0,28.0,2025-05-14
địa_bàn,8,0,5.0,28.0,2025-05-14
kháng_cự,7,1,6.0,28.0,2025-05-14
sáng_tạo,7,1,6.0,28.0,2025-05-14
nhóm,29,32,-0.09,27.64,2025-05-14
tăng mạnh,13,4,2.25,27.62,2025-05-14
tăng_trưởng,13,4,2.25,27.62,2025-05-14
luật,26,24,0.08,27.08,2025-05-14
đưa,14,5,1.8,26.6,2025-05-14
khối,15,6,1.5,26.25,2025-05-14
mở,15,6,1.5,26.25,2025-05-14
thị_trường_chứng_khoán,22,16,0.38,26.12,2025-05-14
đầu,23,19,0.21,25.42,2025-05-14
nước_ngoài,18,10,0.8,25.2,2025-05-14
quốc_hội,21,15,0.4,25.2,2025-05-14
sản_xuất,9,2,3.5,24.75,2025-05-14
nội_dung,9,2,3.5,24.75,2025-05-14
công_ty cổ_phần chứng_khoán,7,0,5.0,24.5,2025-05-14
tuyến,7,0,5.0,24.5,2025-05-14
vận_hành hệ_thống,7,0,5.0,24.5,2025-05-14
cổ_phần chứng_khoán,7,0,5.0,24.5,2025-05-14
tài_khoản chứng_khoán,7,0,5.0,24.5,2025-05-14
thông_tin,20,14,0.43,24.29,2025-05-14
niêm_yết,16,8,1.0,24.0,2025-05-14
kho_bạc,12,4,2.0,24.0,2025-05-14
công_ty chứng_khoán,15,7,1.14,23.57,2025-05-14
triển_khai,21,18,0.17,22.75,2025-05-14
giá_trị giao_dịch,16,9,0.78,22.22,2025-05-14
cuối,16,9,0.78,22.22,2025-05-14
ổn_định,15,8,0.88,21.56,2025-05-14
gia_tăng,18,13,0.38,21.46,2025-05-14
đầu_tư,26,40,-0.35,21.45,2025-05-14
đổi_mới,6,1,5.0,21.0,2025-05-14
đối_ứng,6,1,5.0,21.0,2025-05-14
bắc,6,0,5.0,21.0,2025-05-14
điều_hành,6,1,5.0,21.0,2025-05-14
hợp_đồng,6,1,5.0,21.0,2025-05-14
giám_sát,6,1,5.0,21.0,2025-05-14
áp,6,1,5.0,21.0,2025-05-14
sài_gòn,6,0,5.0,21.0,2025-05-14
chủ_tịch hđqt,6,1,5.0,21.0,2025-05-14
phái_sinh,6,0,5.0,21.0,2025-05-14
phát_triển công_nghệ,6,1,5.0,21.0,2025-05-14
vnsc,6,0,5.0,21.0,2025-05-14
quyền,6,1,5.0,21.0,2025-05-14
cơ_quan soạn_thảo,6,0,5.0,21.0,2025-05-14
văn_bản,6,0,5.0,21.0,2025-05-14
ngoại ròng,6,0,5.0,21.0,2025-05-14
đổi_mới sáng_tạo,6,0,5.0,21.0,2025-05-14
kho_bạc nhà_nước,11,4,1.75,20.62,2025-05-14
thu,13,6,1.17,20.58,2025-05-14
đà,13,6,1.17,20.58,2025-05-14
nhà_đầu_tư nước_ngoài,12,5,1.4,20.4,2025-05-14
tỷ_trọng,12,5,1.4,20.4,2025-05-14
cửa,8,2,3.0,20.0,2025-05-14
ghi_nhận,15,9,0.67,20.0,2025-05-14
chuẩn_bị,8,2,3.0,20.0,2025-05-14
dự_thảo luật,8,2,3.0,20.0,2025-05-14
giai_đoạn,15,9,0.67,20.0,2025-05-14
sản_xuất kinh_doanh,8,2,3.0,20.0,2025-05-14
mã,21,24,-0.12,19.69,2025-05-14
thêm,13,7,0.86,18.57,2025-05-14
đợt,13,7,0.86,18.57,2025-05-14
phát_hành,25,52,-0.52,18.51,2025-05-14
phát_triển,23,38,-0.39,18.46,2025-05-14
thực_hiện,21,28,-0.25,18.38,2025-05-14
thương_mại,9,3,2.0,18.0,2025-05-14
thành_công,9,3,2.0,18.0,2025-05-14
công_bố,9,3,2.0,18.0,2025-05-14
đồngcổ,9,3,2.0,18.0,2025-05-14
đồngcổ phiếu,9,3,2.0,18.0,2025-05-14
đà tăng,9,3,2.0,18.0,2025-05-14
ban_hành,9,3,2.0,18.0,2025-05-14
đầu_tiên,14,9,0.56,17.89,2025-05-14
nâng,20,26,-0.23,17.69,2025-05-14
khoa_học,11,5,1.2,17.6,2025-05-14
quá_trình,11,5,1.2,17.6,2025-05-14
krx chính_thức,5,0,5.0,17.5,2025-05-14
cổ,5,0,5.0,17.5,2025-05-14
krx vận_hành,5,0,5.0,17.5,2025-05-14
3132025,5,0,5.0,17.5,2025-05-14
trở_lại,10,4,1.5,17.5,2025-05-14
công_nghệ_thông_tin,5,0,5.0,17.5,2025-05-14
thắng,5,0,5.0,17.5,2025-05-14
tự_động,5,0,5.0,17.5,2025-05-14
viễn_thông,5,0,5.0,17.5,2025-05-14
nghị_quyết quốc_hội,5,0,5.0,17.5,2025-05-14
tích_lũy,5,0,5.0,17.5,2025-05-14
cổ_phiếu niêm_yết,5,0,5.0,17.5,2025-05-14
tâm_lý tích_cực,5,0,5.0,17.5,2025-05-14
nhóm cổ_phiếu,10,4,1.5,17.5,2025-05-14
giao_dịch krx,5,0,5.0,17.5,2025-05-14
thị_trường tăng,5,0,5.0,17.5,2025-05-14
vòng,5,0,5.0,17.5,2025-05-14
khối_lượng giao_dịch bình_quân,5,0,5.0,17.5,2025-05-14
chính_thức vận_hành,5,0,5.0,17.5,2025-05-14
đàm_phán thương_mại,5,0,5.0,17.5,2025-05-14
hệ_thống giao_dịch krx,5,0,5.0,17.5,2025-05-14
khối ngoại ròng,5,0,5.0,17.5,2025-05-14
95,5,0,5.0,17.5,2025-05-14
kịp_thời,5,0,5.0,17.5,2025-05-14
hoạt_động,20,27,-0.26,17.41,2025-05-14
kỳ,17,17,0.0,17.0,2025-05-14
nhà_nước,20,29,-0.31,16.9,2025-05-14
chi_phí,14,10,0.4,16.8,2025-05-14
có_thể,16,15,0.07,16.53,2025-05-14
chính_phủ,18,22,-0.18,16.36,2025-05-14
gần,16,16,0.0,16.0,2025-05-14
chịu,13,9,0.44,15.89,2025-05-14
hđqt,7,2,2.5,15.75,2025-05-14
giao_dịch đầu_tiên,7,2,2.5,15.75,2025-05-14
thị_trường_chứng_khoán việt,11,6,0.83,15.58,2025-05-14
ngân_sách nhà_nước,5,1,4.0,15.0,2025-05-14
2026,5,1,4.0,15.0,2025-05-14
tiếp_thu,5,1,4.0,15.0,2025-05-14
hiện_hành,5,1,4.0,15.0,2025-05-14
cuộc,5,1,4.0,15.0,2025-05-14
khớp,5,1,4.0,15.0,2025-05-14
đồngphiên,5,1,4.0,15.0,2025-05-14
thông_suốt,5,1,4.0,15.0,2025-05-14
vĩ_mô,5,1,4.0,15.0,2025-05-14
giá_trị giao_dịch bình_quân,5,1,4.0,15.0,2025-05-14
tiến_độ,5,1,4.0,15.0,2025-05-14
dự_thảo,12,8,0.5,15.0,2025-05-14
phục_hồi,8,3,1.67,14.67,2025-05-14
khó_khăn,8,3,1.67,14.67,2025-05-14
diễn_biến,9,4,1.25,14.62,2025-05-14
đại_biểu,9,4,1.25,14.62,2025-05-14
sang,9,4,1.25,14.62,2025-05-14
một_số,15,16,-0.06,14.53,2025-05-14
tổng,16,20,-0.2,14.4,2025-05-14
sự,19,38,-0.5,14.25,2025-05-14
năng_lực xử_lý,4,0,5.0,14.0,2025-05-14
vùng kháng_cự,4,0,5.0,14.0,2025-05-14
vượt_trội,4,0,5.0,14.0,2025-05-14
kháng_cự mạnh,4,0,5.0,14.0,2025-05-14
cuối đạt,4,0,5.0,14.0,2025-05-14
thị_trường cổ_phiếu,4,0,5.0,14.0,2025-05-14
phần_mềm,4,0,5.0,14.0,2025-05-14
tín_hiệu,4,0,5.0,14.0,2025-05-14
đột_biến,4,0,5.0,14.0,2025-05-14
techcombank,4,0,5.0,14.0,2025-05-14
tài_chính hợp_nhất,4,0,5.0,14.0,2025-05-14
phiên đầu,4,0,5.0,14.0,2025-05-14
biến_động,4,0,5.0,14.0,2025-05-14
giao_dịch bình_quân đạt,4,0,5.0,14.0,2025-05-14
lãnh_đạo,4,0,5.0,14.0,2025-05-14
xuất_khẩu,4,0,5.0,14.0,2025-05-14
phiên cuối,4,0,5.0,14.0,2025-05-14
điểm giảm,4,0,5.0,14.0,2025-05-14
nước mở,4,0,5.0,14.0,2025-05-14
tiếp_thu ý_kiến,4,0,5.0,14.0,2025-05-14
hệ_thống công_nghệ_thông_tin,4,0,5.0,14.0,2025-05-14
kịch_bản,4,0,5.0,14.0,2025-05-14
nâng năng_lực,4,0,5.0,14.0,2025-05-14
kỹ_thuật,4,0,5.0,14.0,2025-05-14
ròng giá_trị,4,0,5.0,14.0,2025-05-14
đưa vận_hành,4,0,5.0,14.0,2025-05-14
tài_khoản mở,4,0,5.0,14.0,2025-05-14
krx chính_thức vận_hành,4,0,5.0,14.0,2025-05-14
trở_lại vùng,4,0,5.0,14.0,2025-05-14
chỉ_số vnindex,4,0,5.0,14.0,2025-05-14
ceo,4,0,5.0,14.0,2025-05-14
cửa phiên giao_dịch,4,0,5.0,14.0,2025-05-14
cổ_phiếu nhà_đầu_tư,4,0,5.0,14.0,2025-05-14
bình_quân đạt,4,0,5.0,14.0,2025-05-14
báo_cáo tài_chính hợp_nhất,4,0,5.0,14.0,2025-05-14
liên_kết,4,0,5.0,14.0,2025-05-14
thúc_đẩy tâm_lý,4,0,5.0,14.0,2025-05-14
tài_chính,24,150,-0.84,13.92,2025-05-14
cả,13,12,0.08,13.54,2025-05-14
chiếm,13,12,0.08,13.54,2025-05-14
bình_quân,10,6,0.67,13.33,2025-05-14
10,10,6,0.67,13.33,2025-05-14
kinh_tế,18,39,-0.54,13.15,2025-05-14
dòng,11,8,0.38,13.06,2025-05-14
cơ_quan,11,8,0.38,13.06,2025-05-14
tuy_nhiên,11,8,0.38,13.06,2025-05-14
quy_định,18,41,-0.56,12.95,2025-05-14
giúp,14,17,-0.18,12.76,2025-05-14
phiếu,9,5,0.8,12.6,2025-05-14
tạo,14,18,-0.22,12.44,2025-05-14
vừa_qua,10,7,0.43,12.14,2025-05-14
liên_quan,10,7,0.43,12.14,2025-05-14
đặc_biệt,13,15,-0.13,12.13,2025-05-14
liên_tục,6,2,2.0,12.0,2025-05-14
nhanh_chóng,8,4,1.0,12.0,2025-05-14
bao_gồm,8,4,1.0,12.0,2025-05-14
sớm,6,2,2.0,12.0,2025-05-14
chiếm tỷ_trọng,6,2,2.0,12.0,2025-05-14
thuận_lợi,6,2,2.0,12.0,2025-05-14
hiện,8,4,1.0,12.0,2025-05-14
tổng_công_ty,6,2,2.0,12.0,2025-05-14
triển_khai hệ_thống,6,2,2.0,12.0,2025-05-14
doanh_thu,14,20,-0.3,11.9,2025-05-14
sở_giao_dịch,7,3,1.33,11.67,2025-05-14
nghiên_cứu,12,13,-0.08,11.54,2025-05-14
2025,12,14,-0.14,11.14,2025-05-14
trái_phiếu,18,78,-0.77,11.08,2025-05-14
tổng giá_trị,11,11,0.0,11.0,2025-05-14
quan_trọng,11,11,0.0,11.0,2025-05-14
thúc_đẩy,11,11,0.0,11.0,2025-05-14
bộ,13,19,-0.32,10.95,2025-05-14
bổ_sung,13,19,-0.32,10.95,2025-05-14
nhà_thầu,3,0,5.0,10.5,2025-05-14
kiêm tổng_giám_đốc,3,0,5.0,10.5,2025-05-14
41,3,0,5.0,10.5,2025-05-14
esop,3,0,5.0,10.5,2025-05-14
hđqt kiêm tổng_giám_đốc,3,0,5.0,10.5,2025-05-14
hđqt kiêm,3,0,5.0,10.5,2025-05-14
mạnh khối_lượng,3,0,5.0,10.5,2025-05-14
vùng kháng_cự mạnh,3,0,5.0,10.5,2025-05-14
tăng 41 điểm,3,0,5.0,10.5,2025-05-14
cảng_hàng_không,3,0,5.0,10.5,2025-05-14
pvs,3,0,5.0,10.5,2025-05-14
khoản cổ_phiếu,3,0,5.0,10.5,2025-05-14
cải_tiến,3,0,5.0,10.5,2025-05-14
chủ_tịch hđqt kiêm,3,0,5.0,10.5,2025-05-14
hyuck,3,0,5.0,10.5,2025-05-14
lee,3,0,5.0,10.5,2025-05-14
jun hyuck,3,0,5.0,10.5,2025-05-14
jun,3,0,5.0,10.5,2025-05-14
ghi_nhận giao_dịch,3,0,5.0,10.5,2025-05-14
giao_dịch krx chính_thức,3,0,5.0,10.5,2025-05-14
41 điểm,3,0,5.0,10.5,2025-05-14
vùng phiên,3,0,5.0,10.5,2025-05-14
giao_dịch tăng,3,0,5.0,10.5,2025-05-14
đối_ứng mỹ,3,0,5.0,10.5,2025-05-14
đội_ngũ,3,0,5.0,10.5,2025-05-14
chuẩn_bị kỹ_lưỡng,3,0,5.0,10.5,2025-05-14
kim_loại,3,0,5.0,10.5,2025-05-14
điều_kiện kinh_tế,3,0,5.0,10.5,2025-05-14
vay nợ,3,0,5.0,10.5,2025-05-14
lẫn,3,0,5.0,10.5,2025-05-14
tính_toán,3,0,5.0,10.5,2025-05-14
hướng_dẫn,3,0,5.0,10.5,2025-05-14
group,3,0,5.0,10.5,2025-05-14
983,3,0,5.0,10.5,2025-05-14
điều_kiện kinh_tế xã_hội,3,0,5.0,10.5,2025-05-14
nguyên_tắc,3,0,5.0,10.5,2025-05-14
họp đại_hội_đồng cổ_đông,3,0,5.0,10.5,2025-05-14
họp đại_hội_đồng,3,0,5.0,10.5,2025-05-14
tiền_mặt,3,0,5.0,10.5,2025-05-14
tiềm_năng,3,0,5.0,10.5,2025-05-14
tích_hợp,3,0,5.0,10.5,2025-05-14
tìm_kiếm,3,0,5.0,10.5,2025-05-14
công_việc,3,0,5.0,10.5,2025-05-14
cửa mức,3,0,5.0,10.5,2025-05-14
phiên giao_dịch đầu_tiên,3,0,5.0,10.5,2025-05-14
đóng cửa mức,3,0,5.0,10.5,2025-05-14
tiến_độ triển_khai,3,0,5.0,10.5,2025-05-14
cổ_phiếu giao_dịch,3,0,5.0,10.5,2025-05-14
chứng_khoán pinetree,3,0,5.0,10.5,2025-05-14
sắp,3,0,5.0,10.5,2025-05-14
thể_chế,3,0,5.0,10.5,2025-05-14
hinh,3,0,5.0,10.5,2025-05-14
lãnh_đạo công_ty,3,0,5.0,10.5,2025-05-14
tiêu_thụ,3,0,5.0,10.5,2025-05-14
lợi,3,0,5.0,10.5,2025-05-14
thiết_bị,3,0,5.0,10.5,2025-05-14
khu_công_nghiệp,3,0,5.0,10.5,2025-05-14
khuyến_khích,3,0,5.0,10.5,2025-05-14
chiến_thắng,3,0,5.0,10.5,2025-05-14
mục_tiêu nâng,3,0,5.0,10.5,2025-05-14
mục_tiêu nâng hạng,3,0,5.0,10.5,2025-05-14
thị_giá,3,0,5.0,10.5,2025-05-14
phiên giảm,3,0,5.0,10.5,2025-05-14
t0,3,0,5.0,10.5,2025-05-14
tăng mạnh_mẽ,3,0,5.0,10.5,2025-05-14
tăng 41,3,0,5.0,10.5,2025-05-14
kỳ nghỉ_lễ,3,0,5.0,10.5,2025-05-14
mỹ trung_quốc,3,0,5.0,10.5,2025-05-14
đưa vận_hành hệ_thống,3,0,5.0,10.5,2025-05-14
phiếuphiên,3,0,5.0,10.5,2025-05-14
mục_tiêu tăng_trưởng,3,0,5.0,10.5,2025-05-14
xuân_huy,3,0,5.0,10.5,2025-05-14
nghiêm xuân_huy,3,0,5.0,10.5,2025-05-14
điều_chỉnh nhẹ,3,0,5.0,10.5,2025-05-14
tới mục_tiêu,3,0,5.0,10.5,2025-05-14
hồ_sơ hoàn,3,0,5.0,10.5,2025-05-14
phát_sinh,3,0,5.0,10.5,2025-05-14
nâng_cấp,3,0,5.0,10.5,2025-05-14
chứng_khoán shs,3,0,5.0,10.5,2025-05-14
vận_hành krx,3,0,5.0,10.5,2025-05-14
thử,3,0,5.0,10.5,2025-05-14
cuộc đàm_phán,3,0,5.0,10.5,2025-05-14
tiêu_thụ đặc_biệt,3,0,5.0,10.5,2025-05-14
tpb,3,0,5.0,10.5,2025-05-14
nông_nghiệp,3,0,5.0,10.5,2025-05-14
phiên giao_dịch cuối,3,0,5.0,10.5,2025-05-14
trước_đây,3,0,5.0,10.5,2025-05-14
trung_quốc,3,0,5.0,10.5,2025-05-14
tăng_giá mạnh,3,0,5.0,10.5,2025-05-14
trải,3,0,5.0,10.5,2025-05-14
nghỉ_lễ,3,0,5.0,10.5,2025-05-14
cổ phiếuphiên,3,0,5.0,10.5,2025-05-14
giao_dịch cuối,3,0,5.0,10.5,2025-05-14
tăng gần,3,0,5.0,10.5,2025-05-14
mạnh trở_lại,3,0,5.0,10.5,2025-05-14
mở ròng,3,0,5.0,10.5,2025-05-14
sắp_xếp,3,0,5.0,10.5,2025-05-14
sẵn_sàng,3,0,5.0,10.5,2025-05-14
vận_hành hệ_thống giao_dịch,3,0,5.0,10.5,2025-05-14
đồnghợp,3,0,5.0,10.5,2025-05-14
một_số khoản,3,0,5.0,10.5,2025-05-14
giao_dịch cuối đạt,3,0,5.0,10.5,2025-05-14
giúp nâng,3,0,5.0,10.5,2025-05-14
hàng_hóa dịch_vụ,3,0,5.0,10.5,2025-05-14
nghiêm,3,0,5.0,10.5,2025-05-14
kỹ_lưỡng,3,0,5.0,10.5,2025-05-14
nâng năng_lực xử_lý,3,0,5.0,10.5,2025-05-14
đảm_bảo tiến_độ,3,0,5.0,10.5,2025-05-14
12673,3,0,5.0,10.5,2025-05-14
12673 điểm,3,0,5.0,10.5,2025-05-14
thanh khoản cổ_phiếu,3,0,5.0,10.5,2025-05-14
nhanh_chóng chính_xác,3,0,5.0,10.5,2025-05-14
mức 12673,3,0,5.0,10.5,2025-05-14
mức 12673 điểm,3,0,5.0,10.5,2025-05-14
tiến_triển,3,0,5.0,10.5,2025-05-14
trở_lại vùng phiên,3,0,5.0,10.5,2025-05-14
lee jun,3,0,5.0,10.5,2025-05-14
lee jun hyuck,3,0,5.0,10.5,2025-05-14
thời_điểm,8,5,0.6,10.4,2025-05-14
sở_hữu,8,5,0.6,10.4,2025-05-14
đăng_ký,9,7,0.29,10.29,2025-05-14
cổ_phần,9,7,0.29,10.29,2025-05-14
dự_kiến,11,13,-0.15,10.15,2025-05-14
thành,4,1,3.0,10.0,2025-05-14
chỉ_số,10,10,0.0,10.0,2025-05-14
thuần,4,1,3.0,10.0,2025-05-14
chậm,4,1,3.0,10.0,2025-05-14
tối_đa,4,1,3.0,10.0,2025-05-14
đóng cửa phiên,4,1,3.0,10.0,2025-05-14
đại_biểu quốc_hội,4,1,3.0,10.0,2025-05-14
phan,4,1,3.0,10.0,2025-05-14
cửa phiên,4,1,3.0,10.0,2025-05-14
hnxindex,4,1,3.0,10.0,2025-05-14
42025 thị_trường,4,1,3.0,10.0,2025-05-14
32025,4,1,3.0,10.0,2025-05-14
hpg,4,1,3.0,10.0,2025-05-14
về phát_triển,4,1,3.0,10.0,2025-05-14
cập_nhật,4,1,3.0,10.0,2025-05-14
fpt,4,1,3.0,10.0,2025-05-14
kế đầu,4,1,3.0,10.0,2025-05-14
mức tăng,4,1,3.0,10.0,2025-05-14
vị_trí,4,1,3.0,10.0,2025-05-14
toàn,4,1,3.0,10.0,2025-05-14
khu_vực,4,1,3.0,10.0,2025-05-14
lũy kế đầu,4,1,3.0,10.0,2025-05-14
hợp_nhất,4,1,3.0,10.0,2025-05-14
nhấn_mạnh,4,1,3.0,10.0,2025-05-14
bộ_trưởng bộ tài_chính,4,1,3.0,10.0,2025-05-14
chi_tiết,4,1,3.0,10.0,2025-05-14
tham_gia,10,10,0.0,10.0,2025-05-14
vận_hành ổn_định,4,1,3.0,10.0,2025-05-14
doanh_thu thuần,4,1,3.0,10.0,2025-05-14
hưởng,4,1,3.0,10.0,2025-05-14
tương_tự,4,1,3.0,10.0,2025-05-14
thu_hút,4,1,3.0,10.0,2025-05-14
giá_trị ròng,4,1,3.0,10.0,2025-05-14
cản,4,1,3.0,10.0,2025-05-14
đồng_thời,10,10,0.0,10.0,2025-05-14
bộ_trưởng bộ,4,1,3.0,10.0,2025-05-14
thời_gian,11,14,-0.21,9.82,2025-05-14
hiệu_quả,11,14,-0.21,9.82,2025-05-14
kinh_doanh,15,49,-0.69,9.8,2025-05-14
đóng_góp,7,4,0.75,9.62,2025-05-14
phù_hợp,9,8,0.12,9.56,2025-05-14
tập_trung,10,11,-0.09,9.55,2025-05-14
thay_đổi,10,12,-0.17,9.17,2025-05-14
kế_hoạch,10,12,-0.17,9.17,2025-05-14
nước,10,12,-0.17,9.17,2025-05-14
nhận,6,3,1.0,9.0,2025-05-14
nằm,6,3,1.0,9.0,2025-05-14
tăng_giá,6,3,1.0,9.0,2025-05-14
dù,6,3,1.0,9.0,2025-05-14
đối_với,12,24,-0.5,9.0,2025-05-14
trình quốc_hội,6,3,1.0,9.0,2025-05-14
cung_cấp dịch_vụ,6,3,1.0,9.0,2025-05-14
khoa_học công_nghệ,6,3,1.0,9.0,2025-05-14
soạn_thảo,6,3,1.0,9.0,2025-05-14
góp_phần,10,13,-0.23,8.85,2025-05-14
tổ_chức,12,26,-0.54,8.77,2025-05-14
điều_chỉnh,5,2,1.5,8.75,2025-05-14
ngân_sách,5,2,1.5,8.75,2025-05-14
báo_cáo tài_chính,5,2,1.5,8.75,2025-05-14
200,5,2,1.5,8.75,2025-05-14
tiền,12,27,-0.56,8.67,2025-05-14
nâng hạng,8,7,0.14,8.57,2025-05-14
hạng,8,7,0.14,8.57,2025-05-14
xây_dựng,9,10,-0.1,8.55,2025-05-14
họp,7,5,0.4,8.4,2025-05-14
nhà đầu_tư,7,5,0.4,8.4,2025-05-14
đối_tượng,7,5,0.4,8.4,2025-05-14
trình,7,5,0.4,8.4,2025-05-14
thu_nhập cá_nhân,7,5,0.4,8.4,2025-05-14
ý_kiến,9,11,-0.18,8.18,2025-05-14
toàn_thị_trường,8,8,0.0,8.0,2025-05-14
duy_trì,8,8,0.0,8.0,2025-05-14
khoảng,9,12,-0.25,7.88,2025-05-14
áp_dụng,9,12,-0.25,7.88,2025-05-14
cá_nhân,13,72,-0.82,7.67,2025-05-14
bối_cảnh,7,6,0.17,7.58,2025-05-14
công_ty cổ_phần,7,6,0.17,7.58,2025-05-14
lãi,7,6,0.17,7.58,2025-05-14
cổ_đông,8,9,-0.11,7.56,2025-05-14
nguyễn_văn_thắng,6,4,0.5,7.5,2025-05-14
chủ_tịch,6,4,0.5,7.5,2025-05-14
bên_cạnh,6,4,0.5,7.5,2025-05-14
nhưng,9,15,-0.4,7.2,2025-05-14
nhà,8,10,-0.2,7.2,2025-05-14
sử_dụng,9,16,-0.44,7.03,2025-05-14
dòng tiền,7,7,0.0,7.0,2025-05-14
dự_án,7,7,0.0,7.0,2025-05-14
vừa,7,7,0.0,7.0,2025-05-14
nhờ,7,7,0.0,7.0,2025-05-14
thuộc,8,11,-0.27,6.91,2025-05-14
sàn,8,11,-0.27,6.91,2025-05-14
điều_kiện,9,17,-0.47,6.88,2025-05-14
kinh_tế xã_hội,5,3,0.67,6.67,2025-05-14
135,5,3,0.67,6.67,2025-05-14
đáng,5,3,0.67,6.67,2025-05-14
phương_án,5,3,0.67,6.67,2025-05-14
14,5,3,0.67,6.67,2025-05-14
dài_hạn,5,3,0.67,6.67,2025-05-14
65,5,3,0.67,6.67,2025-05-14
hoàn_thiện,5,3,0.67,6.67,2025-05-14
đề_nghị,5,3,0.67,6.67,2025-05-14
