keyword,recent_frequency,previous_frequency,growth_rate,trend_score,calculation_date
mỹ,39,5,6.8,171.6,2025-04-08
msb,17,1,16.0,153.0,2025-04-08
việt,68,20,2.4,149.6,2025-04-08
bộ,29,5,4.8,98.6,2025-04-08
thị_trường,80,61,0.31,92.46,2025-04-08
xuất_khẩu,18,2,8.0,90.0,2025-04-08
mức,65,42,0.55,82.8,2025-04-08
nước_ngoài,16,2,7.0,72.0,2025-04-08
tổng_thống,11,1,10.0,66.0,2025-04-08
nhà_đầu_tư,35,15,1.33,58.33,2025-04-08
có_thể,38,21,0.81,53.38,2025-04-08
thông_tin,24,7,2.43,53.14,2025-04-08
tcbs,15,0,5.0,52.5,2025-04-08
ngành,29,12,1.42,49.54,2025-04-08
đàm_phán,14,0,5.0,49.0,2025-04-08
trump,13,2,5.5,48.75,2025-04-08
áp,13,2,5.5,48.75,2025-04-08
giảm,52,67,-0.22,46.18,2025-04-08
doanh_nghiệp,42,36,0.17,45.5,2025-04-08
thị_trường_chứng_khoán,27,12,1.25,43.88,2025-04-08
chi,21,7,2.0,42.0,2025-04-08
bộ tài_chính,18,5,2.6,41.4,2025-04-08
tăng,48,78,-0.38,38.77,2025-04-08
về,42,51,-0.18,38.29,2025-04-08
chính_phủ,22,9,1.44,37.89,2025-04-08
nhà_đầu_tư nước_ngoài,8,1,7.0,36.0,2025-04-08
thị_trường_chứng_khoán việt,8,1,7.0,36.0,2025-04-08
donald,8,1,7.0,36.0,2025-04-08
thế_giới,8,1,7.0,36.0,2025-04-08
thứ_trưởng,10,0,5.0,35.0,2025-04-08
hoàn,10,0,5.0,35.0,2025-04-08
thu,13,3,3.33,34.67,2025-04-08
thuế_quan,14,4,2.5,31.5,2025-04-08
nhóm ngành,12,3,3.0,30.0,2025-04-08
quốc_gia,10,2,4.0,30.0,2025-04-08
đánh_giá,12,3,3.0,30.0,2025-04-08
chỉ_đạo,7,1,6.0,28.0,2025-04-08
nhanh,7,1,6.0,28.0,2025-04-08
donald trump,7,1,6.0,28.0,2025-04-08
hướng,7,1,6.0,28.0,2025-04-08
đạt,34,54,-0.37,27.7,2025-04-08
tâm_lý,17,8,1.12,26.56,2025-04-08
tăng_trưởng,25,24,0.04,25.52,2025-04-08
46,9,2,3.5,24.75,2025-04-08
15,9,2,3.5,24.75,2025-04-08
cơ_quan,7,0,5.0,24.5,2025-04-08
kỹ_thuật,7,0,5.0,24.5,2025-04-08
nội_địa,7,0,5.0,24.5,2025-04-08
34,7,0,5.0,24.5,2025-04-08
cuộc,12,4,2.0,24.0,2025-04-08
cổ_phiếu,33,74,-0.55,23.86,2025-04-08
so,29,45,-0.36,23.84,2025-04-08
kinh_tế,18,11,0.64,23.73,2025-04-08
tài_chính,27,36,-0.25,23.62,2025-04-08
nâng hạng,14,6,1.33,23.33,2025-04-08
hạng,14,6,1.33,23.33,2025-04-08
2025,31,64,-0.52,23.01,2025-04-08
điểm,28,46,-0.39,22.52,2025-04-08
chính_sách,18,12,0.5,22.5,2025-04-08
sự,20,17,0.18,21.76,2025-04-08
tài_sản,10,3,2.33,21.67,2025-04-08
nắm,10,3,2.33,21.67,2025-04-08
giữ,15,8,0.88,21.56,2025-04-08
đầu_tư,30,69,-0.57,21.52,2025-04-08
shs,6,1,5.0,21.0,2025-04-08
ngọc,6,0,5.0,21.0,2025-04-08
nguyễn_đức,6,0,5.0,21.0,2025-04-08
mức giảm,6,1,5.0,21.0,2025-04-08
bán_tháo,6,1,5.0,21.0,2025-04-08
chúng_ta,6,0,5.0,21.0,2025-04-08
hướng tới,6,0,5.0,21.0,2025-04-08
nền,12,5,1.4,20.4,2025-04-08
ngắn_hạn,8,2,3.0,20.0,2025-04-08
đầu,22,27,-0.19,19.96,2025-04-08
kỳ,16,11,0.45,19.64,2025-04-08
công_ty,29,83,-0.65,19.57,2025-04-08
nhóm,21,26,-0.19,18.98,2025-04-08
thương_mại,17,14,0.21,18.82,2025-04-08
tác_động,17,14,0.21,18.82,2025-04-08
giao_dịch,24,43,-0.44,18.7,2025-04-08
chứng_khoán,20,23,-0.13,18.7,2025-04-08
nền kinh_tế,9,3,2.0,18.0,2025-04-08
định_giá,9,3,2.0,18.0,2025-04-08
đỗ,5,0,5.0,17.5,2025-04-08
dự_báo,10,4,1.5,17.5,2025-04-08
giải_pháp,10,4,1.5,17.5,2025-04-08
giảm điểm,5,0,5.0,17.5,2025-04-08
nguyễn_đức chi,5,0,5.0,17.5,2025-04-08
dự_toán,5,0,5.0,17.5,2025-04-08
thí_điểm,5,0,5.0,17.5,2025-04-08
bán_lẻ,5,0,5.0,17.5,2025-04-08
thực_tế,5,0,5.0,17.5,2025-04-08
hạ,5,0,5.0,17.5,2025-04-08
i2025,10,4,1.5,17.5,2025-04-08
mai,5,0,5.0,17.5,2025-04-08
phản_ứng,5,0,5.0,17.5,2025-04-08
gần,18,20,-0.1,17.1,2025-04-08
tới,21,35,-0.4,16.8,2025-04-08
nâng,17,18,-0.06,16.53,2025-04-08
đối_với,17,19,-0.11,16.11,2025-04-08
nắm giữ,7,2,2.5,15.75,2025-04-08
cụ_thể,7,2,2.5,15.75,2025-04-08
đối_ứng,7,2,2.5,15.75,2025-04-08
krx,5,1,4.0,15.0,2025-04-08
mục_tiêu,12,8,0.5,15.0,2025-04-08
cục,5,1,4.0,15.0,2025-04-08
cá_nhân,5,1,4.0,15.0,2025-04-08
điện,5,1,4.0,15.0,2025-04-08
phụ_thuộc,5,1,4.0,15.0,2025-04-08
rơi,5,1,4.0,15.0,2025-04-08
50,5,1,4.0,15.0,2025-04-08
điều_chỉnh,13,10,0.3,14.95,2025-04-08
quan_điểm,8,3,1.67,14.67,2025-04-08
chuyên_gia,9,4,1.25,14.62,2025-04-08
mạnh,17,25,-0.32,14.28,2025-04-08
thực_hiện,18,31,-0.42,14.23,2025-04-08
giai_đoạn,15,17,-0.12,14.12,2025-04-08
tổng_thống mỹ donald,4,0,5.0,14.0,2025-04-08
vay ký quỹ,4,0,5.0,14.0,2025-04-08
tổng_thống mỹ,4,0,5.0,14.0,2025-04-08
trump công_bố áp,4,0,5.0,14.0,2025-04-08
vay ký,4,0,5.0,14.0,2025-04-08
thứ_trưởng nguyễn_đức,4,0,5.0,14.0,2025-04-08
phương,4,0,5.0,14.0,2025-04-08
thay_đổi,4,0,5.0,14.0,2025-04-08
sang mỹ,4,0,5.0,14.0,2025-04-08
thứ_trưởng nguyễn_đức chi,4,0,5.0,14.0,2025-04-08
công_bố áp,4,0,5.0,14.0,2025-04-08
thương_mại mỹ,4,0,5.0,14.0,2025-04-08
đặc_biệt,12,9,0.33,14.0,2025-04-08
2025 mức,4,0,5.0,14.0,2025-04-08
khúc,4,0,5.0,14.0,2025-04-08
phân khúc,4,0,5.0,14.0,2025-04-08
ký quỹ,4,0,5.0,14.0,2025-04-08
về chính_sách,4,0,5.0,14.0,2025-04-08
minh_bạch,4,0,5.0,14.0,2025-04-08
loại,4,0,5.0,14.0,2025-04-08
công_bố,12,9,0.33,14.0,2025-04-08
chính_sách thuế_quan,4,0,5.0,14.0,2025-04-08
chính_phủ bộ,4,0,5.0,14.0,2025-04-08
về vấn_đề,4,0,5.0,14.0,2025-04-08
bộ ngành,4,0,5.0,14.0,2025-04-08
mặt_hàng,4,0,5.0,14.0,2025-04-08
chúng_tôi,4,0,5.0,14.0,2025-04-08
thứ_trưởng bộ tài_chính,4,0,5.0,14.0,2025-04-08
họp_báo,4,0,5.0,14.0,2025-04-08
thứ_trưởng bộ,4,0,5.0,14.0,2025-04-08
trump công_bố,4,0,5.0,14.0,2025-04-08
mỹ donald,4,0,5.0,14.0,2025-04-08
thông_tin tích_cực,4,0,5.0,14.0,2025-04-08
vnindex,17,28,-0.39,13.66,2025-04-08
bất_động_sản,13,12,0.08,13.54,2025-04-08
hỗ_trợ,14,15,-0.07,13.53,2025-04-08
lợi_nhuận,17,29,-0.41,13.48,2025-04-08
tương_đương,10,6,0.67,13.33,2025-04-08
