keyword,recent_frequency,previous_frequency,growth_rate,trend_score,calculation_date
phát_triển dự_án,4,0,5.0,14.0,2025-04-06
thị_trường trái_phiếu doanh_nghiệp,4,0,5.0,14.0,2025-04-06
tin_tưởng,4,0,5.0,14.0,2025-04-06
dân_cư,4,0,5.0,14.0,2025-04-06
chính_phủ,12,9,0.33,14.0,2025-04-06
tài_sản,4,0,5.0,14.0,2025-04-06
tổng giá_trị,4,0,5.0,14.0,2025-04-06
khu dân_cư,4,0,5.0,14.0,2025-04-06
tương_ứng giảm,4,0,5.0,14.0,2025-04-06
giá_trị ròng,4,0,5.0,14.0,2025-04-06
tiếp_tục đẩy_mạnh,4,0,5.0,14.0,2025-04-06
ký quỹ,4,0,5.0,14.0,2025-04-06
hà,4,0,5.0,14.0,2025-04-06
lộc,4,0,5.0,14.0,2025-04-06
quỹ,12,9,0.33,14.0,2025-04-06
phương,4,0,5.0,14.0,2025-04-06
ngoại,14,14,0.0,14.0,2025-04-06
trước_đây,4,0,5.0,14.0,2025-04-06
về chính_sách,4,0,5.0,14.0,2025-04-06
về vấn_đề,4,0,5.0,14.0,2025-04-06
498,4,0,5.0,14.0,2025-04-06
cổ_đông,20,51,-0.61,13.92,2025-04-06
nhưng,15,19,-0.21,13.42,2025-04-06
áp_lực,15,19,-0.21,13.42,2025-04-06
gia_tăng,12,10,0.2,13.2,2025-04-06
tiền,16,25,-0.36,13.12,2025-04-06
đều,9,5,0.8,12.6,2025-04-06
khiến,12,11,0.09,12.55,2025-04-06
thu,13,14,-0.07,12.54,2025-04-06
bộ tài_chính,10,7,0.43,12.14,2025-04-06
hấp_dẫn,6,2,2.0,12.0,2025-04-06
giá_trị giao_dịch,6,2,2.0,12.0,2025-04-06
ngắn_hạn,6,2,2.0,12.0,2025-04-06
34,6,2,2.0,12.0,2025-04-06
nắm giữ,7,3,1.33,11.67,2025-04-06
mã giảm,7,3,1.33,11.67,2025-04-06
giai_đoạn,12,13,-0.08,11.54,2025-04-06
phiên giao_dịch,9,6,0.5,11.25,2025-04-06
thời_gian,13,18,-0.28,11.19,2025-04-06
điều_chỉnh,10,9,0.11,10.56,2025-04-06
ngân_hàng,13,21,-0.38,10.52,2025-04-06
hạnh,3,0,5.0,10.5,2025-04-06
bằng tiền,3,0,5.0,10.5,2025-04-06
loại,3,0,5.0,10.5,2025-04-06
đáo hạn,3,0,5.0,10.5,2025-04-06
tích_cực vnindex,3,0,5.0,10.5,2025-04-06
cổ_phiếu tác_động,3,0,5.0,10.5,2025-04-06
khủng,3,0,5.0,10.5,2025-04-06
thị_trường nhà_đầu_tư,3,0,5.0,10.5,2025-04-06
cơ_quan_thuế,3,0,5.0,10.5,2025-04-06
phụ_thuộc,3,0,5.0,10.5,2025-04-06
mã giảm sàn,3,0,5.0,10.5,2025-04-06
nav,3,0,5.0,10.5,2025-04-06
thuộc về,3,0,5.0,10.5,2025-04-06
thuê,3,0,5.0,10.5,2025-04-06
phiên giảm,3,0,5.0,10.5,2025-04-06
tác_động tiêu_cực,3,0,5.0,10.5,2025-04-06
doanh_nghiệp xuất_khẩu,3,0,5.0,10.5,2025-04-06
tương_lai,3,0,5.0,10.5,2025-04-06
công_bố áp,3,0,5.0,10.5,2025-04-06
thị_trường ghi_nhận,3,0,5.0,10.5,2025-04-06
chính_phủ bộ,3,0,5.0,10.5,2025-04-06
tư,3,0,5.0,10.5,2025-04-06
đánh_thuế,3,0,5.0,10.5,2025-04-06
đầy,3,0,5.0,10.5,2025-04-06
cấu_trúc,3,0,5.0,10.5,2025-04-06
hầu_hết,3,0,5.0,10.5,2025-04-06
hà_nội,3,0,5.0,10.5,2025-04-06
tiền gửi,3,0,5.0,10.5,2025-04-06
chuyên_gia shs,3,0,5.0,10.5,2025-04-06
hưng,3,0,5.0,10.5,2025-04-06
tổ,3,0,5.0,10.5,2025-04-06
164,3,0,5.0,10.5,2025-04-06
họp_báo,3,0,5.0,10.5,2025-04-06
84,3,0,5.0,10.5,2025-04-06
liên_tục tăng,3,0,5.0,10.5,2025-04-06
chia_sẻ,3,0,5.0,10.5,2025-04-06
sang mỹ,3,0,5.0,10.5,2025-04-06
88,3,0,5.0,10.5,2025-04-06
bao_trùm,3,0,5.0,10.5,2025-04-06
đức,3,0,5.0,10.5,2025-04-06
dài,3,0,5.0,10.5,2025-04-06
giảm điểm,3,0,5.0,10.5,2025-04-06
77,3,0,5.0,10.5,2025-04-06
xét,3,0,5.0,10.5,2025-04-06
dự_án khu dân_cư,3,0,5.0,10.5,2025-04-06
nhóm bất_động_sản,3,0,5.0,10.5,2025-04-06
bất_động_sản công_nghiệp,3,0,5.0,10.5,2025-04-06
kỳ 2024,3,0,5.0,10.5,2025-04-06
đáng_kể so,3,0,5.0,10.5,2025-04-06
đáo,3,0,5.0,10.5,2025-04-06
samsung,3,0,5.0,10.5,2025-04-06
so kỳ 2024,3,0,5.0,10.5,2025-04-06
trump công_bố áp,3,0,5.0,10.5,2025-04-06
trump công_bố,3,0,5.0,10.5,2025-04-06
đẩy_mạnh,8,5,0.6,10.4,2025-04-06
tổng,9,7,0.29,10.29,2025-04-06
cuối,9,7,0.29,10.29,2025-04-06
donald trump,4,1,3.0,10.0,2025-04-06
tâm_lý nhà_đầu_tư,4,1,3.0,10.0,2025-04-06
30,4,1,3.0,10.0,2025-04-06
thủ_tướng,4,1,3.0,10.0,2025-04-06
ngoại ròng,4,1,3.0,10.0,2025-04-06
xanh,4,1,3.0,10.0,2025-04-06
áp_đảo,4,1,3.0,10.0,2025-04-06
mã tăng,4,1,3.0,10.0,2025-04-06
kể,4,1,3.0,10.0,2025-04-06
so đầu,4,1,3.0,10.0,2025-04-06
tổng_tài_sản,4,1,3.0,10.0,2025-04-06
hệ_thống krx,4,1,3.0,10.0,2025-04-06
sớm,4,1,3.0,10.0,2025-04-06
cải_thiện,4,1,3.0,10.0,2025-04-06
điện,4,1,3.0,10.0,2025-04-06
trở_nên,4,1,3.0,10.0,2025-04-06
giám_đốc,4,1,3.0,10.0,2025-04-06
xem_xét,4,1,3.0,10.0,2025-04-06
kinh_doanh,14,37,-0.62,9.65,2025-04-06
phát_hành,14,37,-0.62,9.65,2025-04-06
nâng hạng thị_trường,7,4,0.75,9.62,2025-04-06
hạng thị_trường,7,4,0.75,9.62,2025-04-06
bối_cảnh,9,8,0.12,9.56,2025-04-06
hỗ_trợ,10,11,-0.09,9.55,2025-04-06
giải_pháp,10,11,-0.09,9.55,2025-04-06
đưa,10,11,-0.09,9.55,2025-04-06
lợi_nhuận,13,28,-0.54,9.52,2025-04-06
thông_qua,13,29,-0.55,9.41,2025-04-06
chiếm,8,6,0.33,9.33,2025-04-06
rủi_ro,11,17,-0.35,9.06,2025-04-06
hoạt_động,13,33,-0.61,9.06,2025-04-06
quốc_gia,6,3,1.0,9.0,2025-04-06
chuyên_gia,6,3,1.0,9.0,2025-04-06
phát_hành trái_phiếu,6,3,1.0,9.0,2025-04-06
đối_với,12,24,-0.5,9.0,2025-04-06
cấp,9,9,0.0,9.0,2025-04-06
50,6,3,1.0,9.0,2025-04-06
phía,6,3,1.0,9.0,2025-04-06
chia,6,3,1.0,9.0,2025-04-06
mã chứng_khoán,5,2,1.5,8.75,2025-04-06
thị_trường trái_phiếu,5,2,1.5,8.75,2025-04-06
thu_hút,5,2,1.5,8.75,2025-04-06
chia cổ_tức,5,2,1.5,8.75,2025-04-06
so phiên,5,2,1.5,8.75,2025-04-06
chất_lượng,5,2,1.5,8.75,2025-04-06
tìm,5,2,1.5,8.75,2025-04-06
thời_gian tới,5,2,1.5,8.75,2025-04-06
tin,5,2,1.5,8.75,2025-04-06
một_số,11,19,-0.42,8.68,2025-04-06
2023,10,14,-0.29,8.57,2025-04-06
mục_tiêu,9,10,-0.1,8.55,2025-04-06
định_giá,7,5,0.4,8.4,2025-04-06
nay,9,12,-0.25,7.88,2025-04-06
kế_hoạch,12,40,-0.7,7.8,2025-04-06
kinh_tế,9,13,-0.31,7.62,2025-04-06
cả,7,6,0.17,7.58,2025-04-06
chốt,7,6,0.17,7.58,2025-04-06
tương_ứng,8,9,-0.11,7.56,2025-04-06
20,6,4,0.5,7.5,2025-04-06
so thực_hiện 2024,6,4,0.5,7.5,2025-04-06
cơ_quan,6,4,0.5,7.5,2025-04-06
tuy_nhiên,9,15,-0.4,7.2,2025-04-06
fpt,8,10,-0.2,7.2,2025-04-06
sang,7,7,0.0,7.0,2025-04-06
top,7,7,0.0,7.0,2025-04-06
so thực_hiện,7,7,0.0,7.0,2025-04-06
cơ_hội,9,17,-0.47,6.88,2025-04-06
vay,10,27,-0.63,6.85,2025-04-06
thêm,10,27,-0.63,6.85,2025-04-06
khối_lượng,5,3,0.67,6.67,2025-04-06
nợ,8,12,-0.33,6.67,2025-04-06
nhanh,5,3,0.67,6.67,2025-04-06
tình_hình,5,3,0.67,6.67,2025-04-06
hệ_thống,8,12,-0.33,6.67,2025-04-06
xây_dựng,9,19,-0.53,6.63,2025-04-06
dư_nợ,6,5,0.2,6.6,2025-04-06
tiêu_cực,6,5,0.2,6.6,2025-04-06
gây,6,5,0.2,6.6,2025-04-06
thực_hiện 2024,6,5,0.2,6.6,2025-04-06
dòng tiền,6,5,0.2,6.6,2025-04-06
đáp_ứng,7,8,-0.12,6.56,2025-04-06
duy_trì,8,13,-0.38,6.46,2025-04-06
khoản,9,23,-0.61,6.26,2025-04-06
thế_giới,3,1,2.0,6.0,2025-04-06
cơ_bản,3,1,2.0,6.0,2025-04-06
ký,4,2,1.0,6.0,2025-04-06
vingroup,3,1,2.0,6.0,2025-04-06
chuỗi,4,2,1.0,6.0,2025-04-06
ứng_dụng,3,1,2.0,6.0,2025-04-06
kỷ_lục,3,1,2.0,6.0,2025-04-06
cung_ứng,3,1,2.0,6.0,2025-04-06
quan_trọng,6,6,0.0,6.0,2025-04-06
hệ_số,3,1,2.0,6.0,2025-04-06
chỉ_số vnindex,3,1,2.0,6.0,2025-04-06
bên,8,16,-0.5,6.0,2025-04-06
mặt_hàng,3,1,2.0,6.0,2025-04-06
đồng_bằng,3,1,2.0,6.0,2025-04-06
kỹ,3,1,2.0,6.0,2025-04-06
bất_ổn,3,1,2.0,6.0,2025-04-06
102024,3,1,2.0,6.0,2025-04-06
trung,3,1,2.0,6.0,2025-04-06
104,3,1,2.0,6.0,2025-04-06
trở_lại,3,1,2.0,6.0,2025-04-06
phiên hôm_nay,4,2,1.0,6.0,2025-04-06
mặt_bằng,3,1,2.0,6.0,2025-04-06
sở_hữu,6,6,0.0,6.0,2025-04-06
nửa,3,1,2.0,6.0,2025-04-06
tiêu_chí,3,1,2.0,6.0,2025-04-06
đầu 2025,3,1,2.0,6.0,2025-04-06
giảm gần,3,1,2.0,6.0,2025-04-06
đảo,3,1,2.0,6.0,2025-04-06
nhận_định,4,2,1.0,6.0,2025-04-06
vcb,3,1,2.0,6.0,2025-04-06
thị_trường việt,4,2,1.0,6.0,2025-04-06
nêu,3,1,2.0,6.0,2025-04-06
suy_giảm,4,2,1.0,6.0,2025-04-06
chuỗi cung_ứng,3,1,2.0,6.0,2025-04-06
xã_hội,3,1,2.0,6.0,2025-04-06
bị ảnh_hưởng,4,2,1.0,6.0,2025-04-06
danh_sách,3,1,2.0,6.0,2025-04-06
cần_thiết,3,1,2.0,6.0,2025-04-06
stb,3,1,2.0,6.0,2025-04-06
đầu phiên,3,1,2.0,6.0,2025-04-06
hạn,3,1,2.0,6.0,2025-04-06
đóng_góp,4,2,1.0,6.0,2025-04-06
mbb,3,1,2.0,6.0,2025-04-06
lo_ngại,6,6,0.0,6.0,2025-04-06
vnindex giảm,4,2,1.0,6.0,2025-04-06
sắc xanh,3,1,2.0,6.0,2025-04-06
khối ngoại ròng,3,1,2.0,6.0,2025-04-06
trình,8,16,-0.5,6.0,2025-04-06
46,4,2,1.0,6.0,2025-04-06
mức_độ,4,2,1.0,6.0,2025-04-06
phía mỹ,3,1,2.0,6.0,2025-04-06
giảm mức,3,1,2.0,6.0,2025-04-06
luỹ kế,3,1,2.0,6.0,2025-04-06
luỹ,3,1,2.0,6.0,2025-04-06
chi thường_xuyên,3,1,2.0,6.0,2025-04-06
2022,3,1,2.0,6.0,2025-04-06
dòng,7,10,-0.3,5.95,2025-04-06
kỳ_vọng,7,10,-0.3,5.95,2025-04-06
thanh khoản,7,10,-0.3,5.95,2025-04-06
thanh,7,10,-0.3,5.95,2025-04-06
trả,8,19,-0.58,5.68,2025-04-06
con_số,5,4,0.25,5.62,2025-04-06
sắc,5,4,0.25,5.62,2025-04-06
hiện_tại,5,4,0.25,5.62,2025-04-06
thuộc,5,4,0.25,5.62,2025-04-06
vừa,5,4,0.25,5.62,2025-04-06
bằng,8,20,-0.6,5.6,2025-04-06
chung,6,7,-0.14,5.57,2025-04-06
10,6,7,-0.14,5.57,2025-04-06
dự_kiến,8,25,-0.68,5.28,2025-04-06
đảm_bảo,7,14,-0.5,5.25,2025-04-06
tạo,7,14,-0.5,5.25,2025-04-06
cụ_thể,5,5,0.0,5.0,2025-04-06
chủ_yếu,5,5,0.0,5.0,2025-04-06
họp,6,9,-0.33,5.0,2025-04-06
dựa,5,5,0.0,5.0,2025-04-06
cạnh,5,5,0.0,5.0,2025-04-06
diễn,5,5,0.0,5.0,2025-04-06
thúc_đẩy,5,5,0.0,5.0,2025-04-06
bên cạnh,5,5,0.0,5.0,2025-04-06
doanh_thu,7,17,-0.59,4.94,2025-04-06
nhà_nước,8,40,-0.8,4.8,2025-04-06
cuộc họp,4,3,0.33,4.67,2025-04-06
quan_điểm,4,3,0.33,4.67,2025-04-06
vận_hành,4,3,0.33,4.67,2025-04-06
gặp,4,3,0.33,4.67,2025-04-06
3000,4,3,0.33,4.67,2025-04-06
tình_trạng,4,3,0.33,4.67,2025-04-06
trả cổ_tức,5,6,-0.17,4.58,2025-04-06
khu,5,6,-0.17,4.58,2025-04-06
an_toàn,5,7,-0.29,4.29,2025-04-06
nhờ,5,7,-0.29,4.29,2025-04-06
so kỳ,5,7,-0.29,4.29,2025-04-06
khả_năng,5,7,-0.29,4.29,2025-04-06
ảnh_hưởng,5,7,-0.29,4.29,2025-04-06
cổ_phần,6,14,-0.57,4.29,2025-04-06
tham_gia,6,16,-0.62,4.12,2025-04-06
công_ty chứng_khoán,5,8,-0.38,4.06,2025-04-06
khoảng,5,8,-0.38,4.06,2025-04-06
huy_động,4,4,0.0,4.0,2025-04-06
chủ_sở_hữu,4,4,0.0,4.0,2025-04-06
ổn_định,4,4,0.0,4.0,2025-04-06
15,4,4,0.0,4.0,2025-04-06
rút,4,4,0.0,4.0,2025-04-06
chịu,4,4,0.0,4.0,2025-04-06
toàn_cầu,4,4,0.0,4.0,2025-04-06
phục_hồi,4,4,0.0,4.0,2025-04-06
thách_thức,4,4,0.0,4.0,2025-04-06
gấp,4,4,0.0,4.0,2025-04-06
đáng_kể,4,4,0.0,4.0,2025-04-06
ngân_sách,6,19,-0.68,3.95,2025-04-06
điều_lệ,5,9,-0.44,3.89,2025-04-06
khách_hàng,5,9,-0.44,3.89,2025-04-06
giữa,5,9,-0.44,3.89,2025-04-06
rơi,3,2,0.5,3.75,2025-04-06
tín_hiệu,3,2,0.5,3.75,2025-04-06
lịch_sử,3,2,0.5,3.75,2025-04-06
đối_tác,3,2,0.5,3.75,2025-04-06
đáo_hạn,3,2,0.5,3.75,2025-04-06
nhận,3,2,0.5,3.75,2025-04-06
trao_đổi,3,2,0.5,3.75,2025-04-06
nguyên_nhân,3,2,0.5,3.75,2025-04-06
công_bố thông_tin,3,2,0.5,3.75,2025-04-06
quản_lý,6,24,-0.75,3.75,2025-04-06
khối_lượng giao_dịch,3,2,0.5,3.75,2025-04-06
thế,3,2,0.5,3.75,2025-04-06
tiêu_thụ,3,2,0.5,3.75,2025-04-06
khiến chỉ_số,3,2,0.5,3.75,2025-04-06
chờ,3,2,0.5,3.75,2025-04-06
vượt,3,2,0.5,3.75,2025-04-06
tính,5,10,-0.5,3.75,2025-04-06
biên_độ,3,2,0.5,3.75,2025-04-06
hết,3,2,0.5,3.75,2025-04-06
ròng mạnh,3,2,0.5,3.75,2025-04-06
kết_quả,5,11,-0.55,3.64,2025-04-06
dùng,4,5,-0.2,3.6,2025-04-06
tiềm_năng,4,5,-0.2,3.6,2025-04-06
cá_nhân,4,5,-0.2,3.6,2025-04-06
nhà,5,12,-0.58,3.54,2025-04-06
tiêu_dùng,6,35,-0.83,3.51,2025-04-06
đại_hội,5,15,-0.67,3.33,2025-04-06
lời,4,6,-0.33,3.33,2025-04-06
bên_cạnh,4,6,-0.33,3.33,2025-04-06
góp_phần,4,6,-0.33,3.33,2025-04-06
lĩnh_vực,5,15,-0.67,3.33,2025-04-06
liên_quan,5,15,-0.67,3.33,2025-04-06
vì_vậy,4,6,-0.33,3.33,2025-04-06
lựa_chọn,4,6,-0.33,3.33,2025-04-06
bền_vững,4,6,-0.33,3.33,2025-04-06
rõ,4,6,-0.33,3.33,2025-04-06
lãi_suất,5,16,-0.69,3.28,2025-04-06
hiệu_quả,5,18,-0.72,3.19,2025-04-06
an,4,7,-0.43,3.14,2025-04-06
đồngcổ,4,7,-0.43,3.14,2025-04-06
đồngcổ phiếu,4,7,-0.43,3.14,2025-04-06
24,4,7,-0.43,3.14,2025-04-06
phiếu,4,7,-0.43,3.14,2025-04-06
thay_đổi,4,7,-0.43,3.14,2025-04-06
phần,4,7,-0.43,3.14,2025-04-06
công_ty cổ_phần,4,7,-0.43,3.14,2025-04-06
không_thể,3,3,0.0,3.0,2025-04-06
gửi,3,3,0.0,3.0,2025-04-06
thường_xuyên,3,3,0.0,3.0,2025-04-06
phản_ánh,3,3,0.0,3.0,2025-04-06
quốc_tế,4,8,-0.5,3.0,2025-04-06
cơ_sở,3,3,0.0,3.0,2025-04-06
lực,3,3,0.0,3.0,2025-04-06
mà_còn,3,3,0.0,3.0,2025-04-06
chính_thức,3,3,0.0,3.0,2025-04-06
dự_án khu,3,3,0.0,3.0,2025-04-06
cổ_phiếu fpt,3,3,0.0,3.0,2025-04-06
thái,3,3,0.0,3.0,2025-04-06
kế,3,3,0.0,3.0,2025-04-06
tập_trung,4,8,-0.5,3.0,2025-04-06
17,3,3,0.0,3.0,2025-04-06
ý_kiến,3,3,0.0,3.0,2025-04-06
lần_lượt,3,3,0.0,3.0,2025-04-06
riêng,3,3,0.0,3.0,2025-04-06
công_tác,4,8,-0.5,3.0,2025-04-06
kế_hoạch kinh_doanh,4,8,-0.5,3.0,2025-04-06
chậm,3,3,0.0,3.0,2025-04-06
so 2023,3,3,0.0,3.0,2025-04-06
vùng,4,9,-0.56,2.89,2025-04-06
chủ_tịch,4,9,-0.56,2.89,2025-04-06
đúng,4,9,-0.56,2.89,2025-04-06
hoặc,5,38,-0.87,2.83,2025-04-06
chiến_lược,4,10,-0.6,2.8,2025-04-06
phó,3,4,-0.25,2.62,2025-04-06
thu_nhập,3,4,-0.25,2.62,2025-04-06
2024 đạt,3,4,-0.25,2.62,2025-04-06
cuối_cùng,3,4,-0.25,2.62,2025-04-06
hđqt,4,13,-0.69,2.62,2025-04-06
hiện,3,4,-0.25,2.62,2025-04-06
hiện_nay,3,4,-0.25,2.62,2025-04-06
chi_trả,4,13,-0.69,2.62,2025-04-06
hồi_phục,3,4,-0.25,2.62,2025-04-06
ngoài_ra,3,4,-0.25,2.62,2025-04-06
thuận_lợi,3,4,-0.25,2.62,2025-04-06
triển_khai,4,14,-0.71,2.57,2025-04-06
đồng_thời,4,14,-0.71,2.57,2025-04-06
công_nghệ,4,14,-0.71,2.57,2025-04-06
thường_niên,4,19,-0.79,2.42,2025-04-06
nhóm cổ_phiếu,3,5,-0.4,2.4,2025-04-06
dự_báo,3,5,-0.4,2.4,2025-04-06
khó_khăn,3,5,-0.4,2.4,2025-04-06
khoản thị_trường,3,5,-0.4,2.4,2025-04-06
khu_vực,3,5,-0.4,2.4,2025-04-06
từng,3,5,-0.4,2.4,2025-04-06
thanh khoản thị_trường,3,5,-0.4,2.4,2025-04-06
tphcm,3,5,-0.4,2.4,2025-04-06
dần,3,5,-0.4,2.4,2025-04-06
đại_diện,3,5,-0.4,2.4,2025-04-06
sử_dụng,4,24,-0.83,2.33,2025-04-06
báo_cáo,4,30,-0.87,2.27,2025-04-06
chào,4,32,-0.88,2.25,2025-04-06
phù_hợp,3,6,-0.5,2.25,2025-04-06
thanh_toán,3,6,-0.5,2.25,2025-04-06
group,3,6,-0.5,2.25,2025-04-06
25,3,6,-0.5,2.25,2025-04-06
áp_dụng,3,6,-0.5,2.25,2025-04-06
lãnh_đạo,3,6,-0.5,2.25,2025-04-06
