keyword,recent_frequency,previous_frequency,growth_rate,trend_score,calculation_date
biwase,75,0,5.0,262.5,2025-03-30
hoặc,38,4,8.5,199.5,2025-03-30
tiêu_dùng,35,5,6.0,140.0,2025-03-30
tham_gia,16,1,15.0,136.0,2025-03-30
tối_thiểu,15,1,14.0,120.0,2025-03-30
báo_cáo,27,4,5.75,104.62,2025-03-30
tài_chính,48,17,1.82,91.76,2025-03-30
đại_hội_đồng,13,1,12.0,91.0,2025-03-30
đại_hội_đồng cổ_đông,13,1,12.0,91.0,2025-03-30
công_ty,76,56,0.36,89.57,2025-03-30
bảo_vệ,12,1,11.0,78.0,2025-03-30
sài_gòn,12,1,11.0,78.0,2025-03-30
báo_cáo tài_chính,12,1,11.0,78.0,2025-03-30
cổ_đông,42,16,1.62,76.12,2025-03-30
nđcp,16,2,7.0,72.0,2025-03-30
xử_lý,19,0,5.0,66.5,2025-03-30
phát_hành cổ_phiếu,11,1,10.0,66.0,2025-03-30
môi_trường,11,1,10.0,66.0,2025-03-30
đại_hội,15,2,6.5,63.75,2025-03-30
đầu_tư,61,60,0.02,61.51,2025-03-30
2025,51,38,0.34,59.72,2025-03-30
nhà_máy,17,0,5.0,59.5,2025-03-30
về,59,61,-0.03,58.03,2025-03-30
bắc,10,1,9.0,55.0,2025-03-30
ảnh,10,1,9.0,55.0,2025-03-30
quy_định,29,11,1.64,52.73,2025-03-30
cấp_nước,15,0,5.0,52.5,2025-03-30
m3ngày,15,0,5.0,52.5,2025-03-30
phát_triển,30,12,1.5,52.5,2025-03-30
dự_án,31,13,1.38,52.46,2025-03-30
đạt,44,32,0.38,52.25,2025-03-30
công_suất,26,9,1.89,50.56,2025-03-30
corp,14,0,5.0,49.0,2025-03-30
bình_dương,13,0,5.0,45.5,2025-03-30
nhà_máy nước,13,0,5.0,45.5,2025-03-30
tỉnh,13,0,5.0,45.5,2025-03-30
lĩnh_vực,15,3,4.0,45.0,2025-03-30
nhấn_mạnh,9,1,8.0,45.0,2025-03-30
kèm,9,1,8.0,45.0,2025-03-30
2024,40,34,0.18,43.53,2025-03-30
hđqt,12,2,5.0,42.0,2025-03-30
quy_định về,12,2,5.0,42.0,2025-03-30
vi_phạm,21,7,2.0,42.0,2025-03-30
hiệu_quả,12,2,5.0,42.0,2025-03-30
sửa_đổi bổ_sung,12,0,5.0,42.0,2025-03-30
hồ_sơ,11,0,5.0,38.5,2025-03-30
nước,32,25,0.28,36.48,2025-03-30
thu đợt,8,1,7.0,36.0,2025-03-30
thu đợt chào,8,1,7.0,36.0,2025-03-30
kế_hoạch,33,28,0.18,35.95,2025-03-30
giải_pháp,11,2,4.5,35.75,2025-03-30
thị_phần,11,2,4.5,35.75,2025-03-30
chào,32,26,0.23,35.69,2025-03-30
nghị_định,19,7,1.71,35.29,2025-03-30
ảnh duy,10,0,5.0,35.0,2025-03-30
nước_thải,10,0,5.0,35.0,2025-03-30
ảnh duy bắc,10,0,5.0,35.0,2025-03-30
duy,10,0,5.0,35.0,2025-03-30
duy bắc,10,0,5.0,35.0,2025-03-30
cần_thơ,10,0,5.0,35.0,2025-03-30
liên_quan,13,3,3.33,34.67,2025-03-30
tiếp_tục,36,39,-0.08,34.62,2025-03-30
cổ_phiếu,47,103,-0.54,34.22,2025-03-30
kinh_doanh,27,18,0.5,33.75,2025-03-30
thực_hiện,27,18,0.5,33.75,2025-03-30
riêng_lẻ,18,7,1.57,32.14,2025-03-30
sự,31,29,0.07,32.07,2025-03-30
lợi_nhuận,23,13,0.77,31.85,2025-03-30
sửa_đổi,14,4,2.5,31.5,2025-03-30
kèm chứng quyền,9,0,5.0,31.5,2025-03-30
rác_thải,9,0,5.0,31.5,2025-03-30
rác,9,0,5.0,31.5,2025-03-30
kèm chứng,9,0,5.0,31.5,2025-03-30
đảm_bảo,14,4,2.5,31.5,2025-03-30
trái_phiếu chuyển_đổi,9,0,5.0,31.5,2025-03-30
kiểm_toán,9,0,5.0,31.5,2025-03-30
khách_hàng,9,0,5.0,31.5,2025-03-30
tăng,44,121,-0.64,30.0,2025-03-30
thường_niên 2025,15,5,2.0,30.0,2025-03-30
trả,15,5,2.0,30.0,2025-03-30
vay,22,13,0.69,29.62,2025-03-30
hành_vi,18,8,1.25,29.25,2025-03-30
thị_trường,39,83,-0.53,28.66,2025-03-30
thiền,8,0,5.0,28.0,2025-03-30
cổ_đông thường_niên,7,1,6.0,28.0,2025-03-30
lợi_ích,8,0,5.0,28.0,2025-03-30
tiền thu đợt,8,0,5.0,28.0,2025-03-30
tờ_trình,7,1,6.0,28.0,2025-03-30
một_cách,7,1,6.0,28.0,2025-03-30
so kỳ,7,1,6.0,28.0,2025-03-30
becamex,8,0,5.0,28.0,2025-03-30
top,7,1,6.0,28.0,2025-03-30
phương_án,19,10,0.9,27.55,2025-03-30
so,30,37,-0.19,27.16,2025-03-30
xây_dựng,18,9,1.0,27.0,2025-03-30
hoạt_động,29,34,-0.15,26.87,2025-03-30
trái_phiếu,33,54,-0.39,26.58,2025-03-30
thường_niên,17,8,1.12,26.56,2025-03-30
hành_vi vi_phạm,11,3,2.67,25.67,2025-03-30
phát_hành,32,54,-0.41,25.48,2025-03-30
tỷ_lệ,18,10,0.8,25.2,2025-03-30
tất_cả,9,2,3.5,24.75,2025-03-30
2025 biwase,7,0,5.0,24.5,2025-03-30
nước_sạch,7,0,5.0,24.5,2025-03-30
elite,7,0,5.0,24.5,2025-03-30
sự phát_triển,7,0,5.0,24.5,2025-03-30
cần_giờ,7,0,5.0,24.5,2025-03-30
pyn,7,0,5.0,24.5,2025-03-30
hình_thức,7,0,5.0,24.5,2025-03-30
long an,7,0,5.0,24.5,2025-03-30
an,7,0,5.0,24.5,2025-03-30
13,7,0,5.0,24.5,2025-03-30
pyn elite,7,0,5.0,24.5,2025-03-30
cổ_phiếu trái_phiếu,7,0,5.0,24.5,2025-03-30
idc,7,0,5.0,24.5,2025-03-30
becamex idc,7,0,5.0,24.5,2025-03-30
thêm,23,21,0.1,24.1,2025-03-30
cạnh_tranh,12,4,2.0,24.0,2025-03-30
doanh_thu,16,8,1.0,24.0,2025-03-30
mã,20,15,0.33,23.33,2025-03-30
thông_tin,14,6,1.33,23.33,2025-03-30
sử_dụng,16,9,0.78,22.22,2025-03-30
mức,30,73,-0.59,21.16,2025-03-30
công_suất nhà_máy,6,0,5.0,21.0,2025-03-30
cổ_đông thông_qua,6,1,5.0,21.0,2025-03-30
nâng công_suất,6,0,5.0,21.0,2025-03-30
thiền nhấn_mạnh,6,0,5.0,21.0,2025-03-30
nhấn_mạnh thêm,6,0,5.0,21.0,2025-03-30
quảng_bình,6,0,5.0,21.0,2025-03-30
quy_định pháp_luật,6,0,5.0,21.0,2025-03-30
đối_với lĩnh_vực,6,0,5.0,21.0,2025-03-30
phạt,6,0,5.0,21.0,2025-03-30
hỏi,6,1,5.0,21.0,2025-03-30
câu,6,1,5.0,21.0,2025-03-30
câu hỏi,6,1,5.0,21.0,2025-03-30
khu,6,0,5.0,21.0,2025-03-30
môi_giới,6,1,5.0,21.0,2025-03-30
tổng_công_ty,6,0,5.0,21.0,2025-03-30
thành_viên,11,4,1.75,20.62,2025-03-30
thông_qua,21,22,-0.05,20.52,2025-03-30
dự_kiến,19,17,0.12,20.12,2025-03-30
long,8,2,3.0,20.0,2025-03-30
tiền thu,8,2,3.0,20.0,2025-03-30
chủ_tịch,8,2,3.0,20.0,2025-03-30
ngày_càng,8,2,3.0,20.0,2025-03-30
đối_với,20,20,0.0,20.0,2025-03-30
100,8,2,3.0,20.0,2025-03-30
vi_phạm hành_chính,8,2,3.0,20.0,2025-03-30
đúng,8,2,3.0,20.0,2025-03-30
bên,15,10,0.5,18.75,2025-03-30
quản_lý,13,7,0.86,18.57,2025-03-30
giảm,29,110,-0.74,18.32,2025-03-30
chứng,9,3,2.0,18.0,2025-03-30
chứng quyền,9,3,2.0,18.0,2025-03-30
đhđcđ,14,9,0.56,17.89,2025-03-30
chi_phí,11,5,1.2,17.6,2025-03-30
giúp,17,16,0.06,17.53,2025-03-30
hợp_nhất,5,0,5.0,17.5,2025-03-30
nai,5,0,5.0,17.5,2025-03-30
lựa_chọn,5,0,5.0,17.5,2025-03-30
lành_mạnh,5,0,5.0,17.5,2025-03-30
tỉnh bình_dương,5,0,5.0,17.5,2025-03-30
xử_lý rác,5,0,5.0,17.5,2025-03-30
xử_lý nước_thải,5,0,5.0,17.5,2025-03-30
đầu_tư phát_triển,5,0,5.0,17.5,2025-03-30
kinh_doanh 2024,5,0,5.0,17.5,2025-03-30
2024 biwase,5,0,5.0,17.5,2025-03-30
lĩnh_vực cấp_nước,5,0,5.0,17.5,2025-03-30
263,5,0,5.0,17.5,2025-03-30
đăng_ký chào,5,0,5.0,17.5,2025-03-30
công_suất nhà_máy nước,5,0,5.0,17.5,2025-03-30
trả_lời,5,0,5.0,17.5,2025-03-30
thất_thoát nước,5,0,5.0,17.5,2025-03-30
thất_thoát,5,0,5.0,17.5,2025-03-30
chuyển_đổi,10,4,1.5,17.5,2025-03-30
bình_phước,5,0,5.0,17.5,2025-03-30
thương_mại_điện_tử,5,0,5.0,17.5,2025-03-30
thường_niên 2025 biwase,5,0,5.0,17.5,2025-03-30
vì_vậy,5,0,5.0,17.5,2025-03-30
iv2024,5,0,5.0,17.5,2025-03-30
thủ_tục,5,0,5.0,17.5,2025-03-30
về kế_hoạch,5,0,5.0,17.5,2025-03-30
chứng_khoán,24,71,-0.66,16.06,2025-03-30
đồng_thời,13,9,0.44,15.89,2025-03-30
đối_với hành_vi,7,2,2.5,15.75,2025-03-30
công_tác,7,2,2.5,15.75,2025-03-30
đăng_ký,7,2,2.5,15.75,2025-03-30
kiểm_soát,7,2,2.5,15.75,2025-03-30
tăng_cường,7,2,2.5,15.75,2025-03-30
kỳ,11,6,0.83,15.58,2025-03-30
khoản vay,5,1,4.0,15.0,2025-03-30
nghiên_cứu,5,1,4.0,15.0,2025-03-30
đại_hội_đồng cổ_đông thường_niên,5,1,4.0,15.0,2025-03-30
nội_dung,5,1,4.0,15.0,2025-03-30
so thực_hiện,5,1,4.0,15.0,2025-03-30
cổ_đông thường_niên 2025,5,1,4.0,15.0,2025-03-30
trách_nhiệm,5,1,4.0,15.0,2025-03-30
thực_hiện 2024,5,1,4.0,15.0,2025-03-30
vi_phạm quy_định,5,1,4.0,15.0,2025-03-30
công_ty tiếp_tục,5,1,4.0,15.0,2025-03-30
dư_nợ,5,1,4.0,15.0,2025-03-30
gay_gắt,5,1,4.0,15.0,2025-03-30
công_ty mẹ,5,1,4.0,15.0,2025-03-30
nợ,10,5,1.0,15.0,2025-03-30
tổng_giám_đốc,10,5,1.0,15.0,2025-03-30
pháp_lý,10,5,1.0,15.0,2025-03-30
cơ_hội,13,10,0.3,14.95,2025-03-30
bổ_sung,13,10,0.3,14.95,2025-03-30
hành_chính,8,3,1.67,14.67,2025-03-30
đợt chào,8,3,1.67,14.67,2025-03-30
thành,8,3,1.67,14.67,2025-03-30
pháp_luật,8,3,1.67,14.67,2025-03-30
đhđcđ thường_niên 2025,9,4,1.25,14.62,2025-03-30
cảng,18,29,-0.38,14.59,2025-03-30
một_số,15,16,-0.06,14.53,2025-03-30
quyền,11,7,0.57,14.14,2025-03-30
mbs,11,7,0.57,14.14,2025-03-30
cuối_cùng,4,0,5.0,14.0,2025-03-30
tăng công_suất,4,0,5.0,14.0,2025-03-30
chi_trả,4,0,5.0,14.0,2025-03-30
nước sài_gòn,4,0,5.0,14.0,2025-03-30
nước nhị thành,4,0,5.0,14.0,2025-03-30
nước nhị,4,0,5.0,14.0,2025-03-30
nhị thành,4,0,5.0,14.0,2025-03-30
2024 kế_hoạch,4,0,5.0,14.0,2025-03-30
60000 m3ngày,4,0,5.0,14.0,2025-03-30
biwase tham_gia,4,0,5.0,14.0,2025-03-30
bảo_vệ môi_trường,4,0,5.0,14.0,2025-03-30
thị_trường tài_chính,4,0,5.0,14.0,2025-03-30
nhị,4,0,5.0,14.0,2025-03-30
nguyễn_văn_thiền,4,0,5.0,14.0,2025-03-30
nhà_máy nước nhị,4,0,5.0,14.0,2025-03-30
long an quảng_bình,4,0,5.0,14.0,2025-03-30
hoàn_thiện trình,4,0,5.0,14.0,2025-03-30
về kết_quả,4,0,5.0,14.0,2025-03-30
điều_khoản,4,0,5.0,14.0,2025-03-30
ngày_càng gay_gắt,4,0,5.0,14.0,2025-03-30
nguyễn_văn_thiền chủ_tịch,4,0,5.0,14.0,2025-03-30
duyệt,4,0,5.0,14.0,2025-03-30
duyệt phương_án,4,0,5.0,14.0,2025-03-30
bình_dương biwase,4,0,5.0,14.0,2025-03-30
con_voi,4,0,5.0,14.0,2025-03-30
an quảng_bình,4,0,5.0,14.0,2025-03-30
biwase tiếp_tục,4,0,5.0,14.0,2025-03-30
đầu_tư baodautuvn,4,0,5.0,14.0,2025-03-30
điện_tử đầu_tư baodautuvn,4,0,5.0,14.0,2025-03-30
báo điện_tử,4,0,5.0,14.0,2025-03-30
báo điện_tử đầu_tư,4,0,5.0,14.0,2025-03-30
quản_lý nhà_nước,4,0,5.0,14.0,2025-03-30
công_trình,4,0,5.0,14.0,2025-03-30
cơ_quan quản_lý nhà_nước,4,0,5.0,14.0,2025-03-30
lĩnh_vực chứng_khoán,4,0,5.0,14.0,2025-03-30
baodautuvn,4,0,5.0,14.0,2025-03-30
500,4,0,5.0,14.0,2025-03-30
đưa hoạt_động,4,0,5.0,14.0,2025-03-30
kinh_doanh 2024 kế_hoạch,4,0,5.0,14.0,2025-03-30
chủ_tịch hđqt,4,0,5.0,14.0,2025-03-30
cơ_quan quản_lý,4,0,5.0,14.0,2025-03-30
mang lợi_ích,4,0,5.0,14.0,2025-03-30
công_nghệ,14,14,0.0,14.0,2025-03-30
khởi_động,4,0,5.0,14.0,2025-03-30
giám_sát,4,0,5.0,14.0,2025-03-30
dịch_vụ,14,14,0.0,14.0,2025-03-30
tấnngày,4,0,5.0,14.0,2025-03-30
thiền nhấn_mạnh thêm,4,0,5.0,14.0,2025-03-30
đạt tối_thiểu,4,0,5.0,14.0,2025-03-30
đhđcđ biwase,4,0,5.0,14.0,2025-03-30
tăng_cường công_tác,4,0,5.0,14.0,2025-03-30
tiếp_tục hoàn_thiện trình,4,0,5.0,14.0,2025-03-30
bên liên_quan,4,0,5.0,14.0,2025-03-30
liên_hợp,4,0,5.0,14.0,2025-03-30
đúng quy_định,4,0,5.0,14.0,2025-03-30
tiếp_tục đầu_tư,4,0,5.0,14.0,2025-03-30
chủ_sở_hữu công_ty,4,0,5.0,14.0,2025-03-30
điện_tử đầu_tư,4,0,5.0,14.0,2025-03-30
kiến_thức,4,0,5.0,14.0,2025-03-30
rủi_ro,14,16,-0.12,13.12,2025-03-30
đưa,11,8,0.38,13.06,2025-03-30
gần,17,32,-0.47,13.02,2025-03-30
thị_trường_chứng_khoán,14,17,-0.18,12.76,2025-03-30
đhđcđ thường_niên,9,5,0.8,12.6,2025-03-30
tiền,16,29,-0.45,12.41,2025-03-30
