keyword,recent_frequency,previous_frequency,growth_rate,trend_score,calculation_date
tổng_doanh_thu,5,0,5.0,17.5,2025-04-16
đề,5,0,5.0,17.5,2025-04-16
vic,5,0,5.0,17.5,2025-04-16
truth,5,0,5.0,17.5,2025-04-16
ròng mạnh,5,0,5.0,17.5,2025-04-16
tài_chính ủy_ban,5,0,5.0,17.5,2025-04-16
bộ tài_chính ủy_ban,5,0,5.0,17.5,2025-04-16
mỹ,22,39,-0.44,17.21,2025-04-16
xây_dựng,14,10,0.4,16.8,2025-04-16
khối,12,7,0.71,16.29,2025-04-16
chỉ_đạo,12,7,0.71,16.29,2025-04-16
ngành,19,28,-0.32,15.95,2025-04-16
tiền,14,11,0.27,15.91,2025-04-16
nay,13,9,0.44,15.89,2025-04-16
đóng cửa,7,2,2.5,15.75,2025-04-16
lao_động,7,2,2.5,15.75,2025-04-16
cửa,7,2,2.5,15.75,2025-04-16
hôm_nay,7,2,2.5,15.75,2025-04-16
gần,17,20,-0.15,15.73,2025-04-16
báo_cáo,11,6,0.83,15.58,2025-04-16
nước_ngoài,18,25,-0.28,15.48,2025-04-16
2024,14,12,0.17,15.17,2025-04-16
ngược_lại,5,1,4.0,15.0,2025-04-16
khoảng,10,5,1.0,15.0,2025-04-16
pháp_luật về,5,1,4.0,15.0,2025-04-16
quy_mô,5,1,4.0,15.0,2025-04-16
tăng_trưởng tín_dụng,5,1,4.0,15.0,2025-04-16
đề_xuất,5,1,4.0,15.0,2025-04-16
nhà_đầu_tư tổ_chức nước_ngoài,5,1,4.0,15.0,2025-04-16
dòng,10,5,1.0,15.0,2025-04-16
hoạt_động kinh_doanh,5,1,4.0,15.0,2025-04-16
nghị_định,5,1,4.0,15.0,2025-04-16
quỹ đầu_tư,5,1,4.0,15.0,2025-04-16
mã giảm,5,1,4.0,15.0,2025-04-16
vnindex tăng,5,1,4.0,15.0,2025-04-16
kỳ_vọng,13,10,0.3,14.95,2025-04-16
đóng,8,3,1.67,14.67,2025-04-16
90,8,3,1.67,14.67,2025-04-16
động_lực,8,3,1.67,14.67,2025-04-16
con_số,8,3,1.67,14.67,2025-04-16
đóng_góp,8,3,1.67,14.67,2025-04-16
lần_lượt,8,3,1.67,14.67,2025-04-16
thanh_toán,8,3,1.67,14.67,2025-04-16
duy_trì,8,3,1.67,14.67,2025-04-16
chứng_khoán nhà_nước,8,3,1.67,14.67,2025-04-16
khối ngoại,11,7,0.57,14.14,2025-04-16
quỹ,11,7,0.57,14.14,2025-04-16
kịch trần,4,0,5.0,14.0,2025-04-16
social,4,0,5.0,14.0,2025-04-16
khớp lệnh,4,0,5.0,14.0,2025-04-16
toàn,4,0,5.0,14.0,2025-04-16
hướng_dẫn,4,0,5.0,14.0,2025-04-16
mở_cửa,4,0,5.0,14.0,2025-04-16
hpg,4,0,5.0,14.0,2025-04-16
đặt lệnh,4,0,5.0,14.0,2025-04-16
mbb,4,0,5.0,14.0,2025-04-16
giai_đoạn,14,14,0.0,14.0,2025-04-16
bộ cơ_quan,4,0,5.0,14.0,2025-04-16
đăng,4,0,5.0,14.0,2025-04-16
tinh_thần,4,0,5.0,14.0,2025-04-16
hoãn áp,4,0,5.0,14.0,2025-04-16
giải,4,0,5.0,14.0,2025-04-16
giá_trần,4,0,5.0,14.0,2025-04-16
giao_dịch đạt,4,0,5.0,14.0,2025-04-16
nđcp,4,0,5.0,14.0,2025-04-16
retail,4,0,5.0,14.0,2025-04-16
thành_viên ban,4,0,5.0,14.0,2025-04-16
quy_định pháp_luật về,4,0,5.0,14.0,2025-04-16
60,4,0,5.0,14.0,2025-04-16
dân doanh_nghiệp,4,0,5.0,14.0,2025-04-16
quyết_liệt,4,0,5.0,14.0,2025-04-16
tổng_kết,4,0,5.0,14.0,2025-04-16
quốc_gia về,4,0,5.0,14.0,2025-04-16
gồm,4,0,5.0,14.0,2025-04-16
bcm,4,0,5.0,14.0,2025-04-16
hiện_đại,4,0,5.0,14.0,2025-04-16
tăng kịch,4,0,5.0,14.0,2025-04-16
so 2024,4,0,5.0,14.0,2025-04-16
quản_lý_tài_chính,4,0,5.0,14.0,2025-04-16
vincom retail,4,0,5.0,14.0,2025-04-16
dig,4,0,5.0,14.0,2025-04-16
kiến_thức,4,0,5.0,14.0,2025-04-16
thiên_nhiên,4,0,5.0,14.0,2025-04-16
ha đất,4,0,5.0,14.0,2025-04-16
thúc_đẩy tăng_trưởng,4,0,5.0,14.0,2025-04-16
trở_lên,4,0,5.0,14.0,2025-04-16
cao_su thiên_nhiên,4,0,5.0,14.0,2025-04-16
truth social,4,0,5.0,14.0,2025-04-16
hoãn 90,4,0,5.0,14.0,2025-04-16
chấp,4,0,5.0,14.0,2025-04-16
giải chấp,4,0,5.0,14.0,2025-04-16
đầu,16,23,-0.3,13.57,2025-04-16
kinh_doanh,14,15,-0.07,13.53,2025-04-16
đạt,19,45,-0.58,13.51,2025-04-16
chính_sách,15,19,-0.21,13.42,2025-04-16
cả,11,8,0.38,13.06,2025-04-16
tham_gia,11,8,0.38,13.06,2025-04-16
đối_với,14,19,-0.26,12.16,2025-04-16
tiêu_chí,10,7,0.43,12.14,2025-04-16
đầu_tư công,6,2,2.0,12.0,2025-04-16
mục_tiêu tăng_trưởng,6,2,2.0,12.0,2025-04-16
yêu_cầu,8,4,1.0,12.0,2025-04-16
tiền_mặt,6,2,2.0,12.0,2025-04-16
quy_định,8,4,1.0,12.0,2025-04-16
câu_chuyện,6,2,2.0,12.0,2025-04-16
khu_vực,8,4,1.0,12.0,2025-04-16
đủ,6,2,2.0,12.0,2025-04-16
kịch,6,2,2.0,12.0,2025-04-16
bắt_đầu,6,2,2.0,12.0,2025-04-16
tổng_thống trump,6,2,2.0,12.0,2025-04-16
riêng,6,2,2.0,12.0,2025-04-16
nền,12,12,0.0,12.0,2025-04-16
nhà_đầu_tư tổ_chức,6,2,2.0,12.0,2025-04-16
thông_báo,6,2,2.0,12.0,2025-04-16
thông_tin,15,26,-0.42,11.83,2025-04-16
thuộc,7,3,1.33,11.67,2025-04-16
dòng tiền,7,3,1.33,11.67,2025-04-16
gặp,7,3,1.33,11.67,2025-04-16
tập_trung,7,3,1.33,11.67,2025-04-16
thanh khoản,7,3,1.33,11.67,2025-04-16
thanh,7,3,1.33,11.67,2025-04-16
thương_mại,13,17,-0.24,11.47,2025-04-16
chính_phủ,14,22,-0.36,11.45,2025-04-16
đưa,10,8,0.25,11.25,2025-04-16
đều,10,8,0.25,11.25,2025-04-16
khoản,10,8,0.25,11.25,2025-04-16
khiến,11,11,0.0,11.0,2025-04-16
giải_pháp,11,11,0.0,11.0,2025-04-16
so,15,34,-0.56,10.81,2025-04-16
hòa có_thể,3,0,5.0,10.5,2025-04-16
truyền_thông,3,0,5.0,10.5,2025-04-16
tăng tới,3,0,5.0,10.5,2025-04-16
giai_đoạn ii,3,0,5.0,10.5,2025-04-16
thành đất,3,0,5.0,10.5,2025-04-16
tổ_chức xếp_hạng thị_trường,3,0,5.0,10.5,2025-04-16
vai_trò,3,0,5.0,10.5,2025-04-16
mốc,3,0,5.0,10.5,2025-04-16
17,3,0,5.0,10.5,2025-04-16
sử_dụng sản_phẩm,3,0,5.0,10.5,2025-04-16
tỉnh bình_dương,3,0,5.0,10.5,2025-04-16
đất khu,3,0,5.0,10.5,2025-04-16
tiếp_tục ròng,3,0,5.0,10.5,2025-04-16
phước hòa có_thể,3,0,5.0,10.5,2025-04-16
ngay_lập_tức,3,0,5.0,10.5,2025-04-16
neo,3,0,5.0,10.5,2025-04-16
mỹ tổng_thống trump,3,0,5.0,10.5,2025-04-16
thương_mại đối_với,3,0,5.0,10.5,2025-04-16
thương_mại đối_với việt,3,0,5.0,10.5,2025-04-16
thường_xuyên liên_tục,3,0,5.0,10.5,2025-04-16
tăng kịch trần,3,0,5.0,10.5,2025-04-16
ấm,3,0,5.0,10.5,2025-04-16
áp nước,3,0,5.0,10.5,2025-04-16
việt thị_trường,3,0,5.0,10.5,2025-04-16
chú_trọng,3,0,5.0,10.5,2025-04-16
rà_soát,3,0,5.0,10.5,2025-04-16
mỹ tổng_thống,3,0,5.0,10.5,2025-04-16
bộ cơ_quan liên_quan,3,0,5.0,10.5,2025-04-16
suy_giảm,3,0,5.0,10.5,2025-04-16
vinhomes,3,0,5.0,10.5,2025-04-16
hoãn áp nước,3,0,5.0,10.5,2025-04-16
bị ròng,3,0,5.0,10.5,2025-04-16
bình_dương,3,0,5.0,10.5,2025-04-16
lĩnh_vực khai_thác,3,0,5.0,10.5,2025-04-16
phiên tăng,3,0,5.0,10.5,2025-04-16
quyết_tâm,3,0,5.0,10.5,2025-04-16
bảo_lãnh,3,0,5.0,10.5,2025-04-16
stb,3,0,5.0,10.5,2025-04-16
tài_chính ủy_ban chứng_khoán,3,0,5.0,10.5,2025-04-16
tổ_chức xếp_hạng,3,0,5.0,10.5,2025-04-16
kề,3,0,5.0,10.5,2025-04-16
liền kề,3,0,5.0,10.5,2025-04-16
nhà_băng,3,0,5.0,10.5,2025-04-16
nông_nghiệp,3,0,5.0,10.5,2025-04-16
ha đất cao_su,3,0,5.0,10.5,2025-04-16
đặt kế_hoạch,3,0,5.0,10.5,2025-04-16
tổ_chức tín_dụng,3,0,5.0,10.5,2025-04-16
phối_hợp chặt_chẽ,3,0,5.0,10.5,2025-04-16
bid,3,0,5.0,10.5,2025-04-16
hồng kông,3,0,5.0,10.5,2025-04-16
chặt_chẽ,3,0,5.0,10.5,2025-04-16
hồng,3,0,5.0,10.5,2025-04-16
cơ_sở dữ_liệu quốc_gia,3,0,5.0,10.5,2025-04-16
ttbtc,3,0,5.0,10.5,2025-04-16
mã tăng_giá,3,0,5.0,10.5,2025-04-16
tcb,3,0,5.0,10.5,2025-04-16
thông_tư 682024,3,0,5.0,10.5,2025-04-16
thông_tư 682024 ttbtc,3,0,5.0,10.5,2025-04-16
682024 ttbtc,3,0,5.0,10.5,2025-04-16
bán_dẫn,3,0,5.0,10.5,2025-04-16
đại_diện tổ_chức,3,0,5.0,10.5,2025-04-16
xếp_hạng thị_trường,3,0,5.0,10.5,2025-04-16
kông,3,0,5.0,10.5,2025-04-16
kéo,3,0,5.0,10.5,2025-04-16
mã tăng,3,0,5.0,10.5,2025-04-16
gvr,3,0,5.0,10.5,2025-04-16
phát_triển ttck,3,0,5.0,10.5,2025-04-16
mwg,3,0,5.0,10.5,2025-04-16
dữ_liệu quốc_gia về,3,0,5.0,10.5,2025-04-16
mức tăng_trưởng,3,0,5.0,10.5,2025-04-16
thành_viên thị_trường,3,0,5.0,10.5,2025-04-16
ưu_thế,3,0,5.0,10.5,2025-04-16
kỹ_năng,3,0,5.0,10.5,2025-04-16
toàn thị_trường,3,0,5.0,10.5,2025-04-16
dữ_liệu quốc_gia,3,0,5.0,10.5,2025-04-16
682024,3,0,5.0,10.5,2025-04-16
nước quốc_tế,3,0,5.0,10.5,2025-04-16
tập_đoàn vingroup,3,0,5.0,10.5,2025-04-16
thuộc sở_hữu,3,0,5.0,10.5,2025-04-16
mã chứng_khoán tăng,3,0,5.0,10.5,2025-04-16
mỗi,3,0,5.0,10.5,2025-04-16
chứng_khoán tăng,3,0,5.0,10.5,2025-04-16
66,3,0,5.0,10.5,2025-04-16
phổ_biến,3,0,5.0,10.5,2025-04-16
14,3,0,5.0,10.5,2025-04-16
38,3,0,5.0,10.5,2025-04-16
iii,3,0,5.0,10.5,2025-04-16
tỉnh,3,0,5.0,10.5,2025-04-16
phạm_vi,3,0,5.0,10.5,2025-04-16
đồng_loạt,3,0,5.0,10.5,2025-04-16
đều tăng,3,0,5.0,10.5,2025-04-16
tài_chính ngân_hàng,3,0,5.0,10.5,2025-04-16
ctg,3,0,5.0,10.5,2025-04-16
chiếm ưu_thế,3,0,5.0,10.5,2025-04-16
dư,3,0,5.0,10.5,2025-04-16
kbc,3,0,5.0,10.5,2025-04-16
tân_uyên,3,0,5.0,10.5,2025-04-16
tổ_chức triển_khai,3,0,5.0,10.5,2025-04-16
vsip,3,0,5.0,10.5,2025-04-16
đơn_vị kiểm_toán,3,0,5.0,10.5,2025-04-16
tiếp_tục phát_triển,3,0,5.0,10.5,2025-04-16
động_lực tăng_giá,3,0,5.0,10.5,2025-04-16
lĩnh_vực bất_động_sản,3,0,5.0,10.5,2025-04-16
lợi_nhuận 2025,3,0,5.0,10.5,2025-04-16
đầu_tiên,3,0,5.0,10.5,2025-04-16
10000,3,0,5.0,10.5,2025-04-16
hiện_hữu,3,0,5.0,10.5,2025-04-16
gửi,3,0,5.0,10.5,2025-04-16
sắc tím,3,0,5.0,10.5,2025-04-16
trắng bên,3,0,5.0,10.5,2025-04-16
tím,3,0,5.0,10.5,2025-04-16
ngành lĩnh_vực,3,0,5.0,10.5,2025-04-16
bán_lẻ,8,5,0.6,10.4,2025-04-16
ảnh_hưởng,8,5,0.6,10.4,2025-04-16
phục_hồi,8,5,0.6,10.4,2025-04-16
thị_trường_chứng_khoán,14,29,-0.52,10.38,2025-04-16
giữa,9,7,0.29,10.29,2025-04-16
triển_vọng,9,7,0.29,10.29,2025-04-16
yếu_tố,9,7,0.29,10.29,2025-04-16
cạnh_tranh,4,1,3.0,10.0,2025-04-16
bổ_sung,4,1,3.0,10.0,2025-04-16
kênh,4,1,3.0,10.0,2025-04-16
kết_thúc,4,1,3.0,10.0,2025-04-16
bật,4,1,3.0,10.0,2025-04-16
ban_hành,4,1,3.0,10.0,2025-04-16
liên_tiếp,4,1,3.0,10.0,2025-04-16
hồ,4,1,3.0,10.0,2025-04-16
áp_lực,10,10,0.0,10.0,2025-04-16
thận_trọng,4,1,3.0,10.0,2025-04-16
bộ tài_chính,12,18,-0.33,10.0,2025-04-16
tổ_chức quốc_tế,4,1,3.0,10.0,2025-04-16
giáo_dục,4,1,3.0,10.0,2025-04-16
góp_phần,4,1,3.0,10.0,2025-04-16
hoàn_thành,4,1,3.0,10.0,2025-04-16
nguồn_lực,4,1,3.0,10.0,2025-04-16
thuần,4,1,3.0,10.0,2025-04-16
quy_định pháp_luật,4,1,3.0,10.0,2025-04-16
khu,4,1,3.0,10.0,2025-04-16
thị_trường bất_động_sản,4,1,3.0,10.0,2025-04-16
nhưng,11,14,-0.21,9.82,2025-04-16
thủ_tướng,7,4,0.75,9.62,2025-04-16
đại_diện,7,4,0.75,9.62,2025-04-16
vùng,9,8,0.12,9.56,2025-04-16
tạo,9,8,0.12,9.56,2025-04-16
kết_quả,8,6,0.33,9.33,2025-04-16
phối_hợp,6,3,1.0,9.0,2025-04-16
nâng,12,24,-0.5,9.0,2025-04-16
dù,6,3,1.0,9.0,2025-04-16
nghiên_cứu,6,3,1.0,9.0,2025-04-16
thường_xuyên,6,3,1.0,9.0,2025-04-16
đặt mục_tiêu,5,2,1.5,8.75,2025-04-16
xuất_hiện,5,2,1.5,8.75,2025-04-16
thách_thức,5,2,1.5,8.75,2025-04-16
sắc,5,2,1.5,8.75,2025-04-16
lộ_trình,5,2,1.5,8.75,2025-04-16
tương_ứng,5,2,1.5,8.75,2025-04-16
liên_quan,9,10,-0.1,8.55,2025-04-16
sàn,9,10,-0.1,8.55,2025-04-16
quản_lý,9,10,-0.1,8.55,2025-04-16
cụ_thể,7,5,0.4,8.4,2025-04-16
tổng_thống,9,11,-0.18,8.18,2025-04-16
chiếm,8,8,0.0,8.0,2025-04-16
có_thể,12,42,-0.71,7.71,2025-04-16
trump,9,13,-0.31,7.62,2025-04-16
xu_hướng,7,6,0.17,7.58,2025-04-16
nền kinh_tế,8,9,-0.11,7.56,2025-04-16
quốc_gia,8,9,-0.11,7.56,2025-04-16
sản_xuất,6,4,0.5,7.5,2025-04-16
cạnh,6,4,0.5,7.5,2025-04-16
bên cạnh,6,4,0.5,7.5,2025-04-16
kỷ_lục,6,4,0.5,7.5,2025-04-16
chủ_yếu,6,4,0.5,7.5,2025-04-16
ổn_định,6,4,0.5,7.5,2025-04-16
công_bố,9,15,-0.4,7.2,2025-04-16
thời_điểm,8,11,-0.27,6.91,2025-04-16
bị,8,11,-0.27,6.91,2025-04-16
an_toàn,5,3,0.67,6.67,2025-04-16
cung_ứng,5,3,0.67,6.67,2025-04-16
chung,5,3,0.67,6.67,2025-04-16
trở_lại,5,3,0.67,6.67,2025-04-16
thu_nhập,5,3,0.67,6.67,2025-04-16
thời_gian tới,5,3,0.67,6.67,2025-04-16
nổi,5,3,0.67,6.67,2025-04-16
mặt_bằng,5,3,0.67,6.67,2025-04-16
tổ_chức nước_ngoài,5,3,0.67,6.67,2025-04-16
thu_hút,5,3,0.67,6.67,2025-04-16
giữ,9,19,-0.53,6.63,2025-04-16
tiêu_cực,6,5,0.2,6.6,2025-04-16
sở_hữu,6,5,0.2,6.6,2025-04-16
công_ty chứng_khoán,6,5,0.2,6.6,2025-04-16
tác_động tích_cực,3,1,2.0,6.0,2025-04-16
đáy,3,1,2.0,6.0,2025-04-16
phù_hợp đối_tượng,3,1,2.0,6.0,2025-04-16
ngoài_ra,6,6,0.0,6.0,2025-04-16
môi_trường,4,2,1.0,6.0,2025-04-16
khiến nhà,3,1,2.0,6.0,2025-04-16
trả,4,2,1.0,6.0,2025-04-16
giao,4,2,1.0,6.0,2025-04-16
lúc,3,1,2.0,6.0,2025-04-16
doanh_thu thuần,3,1,2.0,6.0,2025-04-16
lịch_sử,4,2,1.0,6.0,2025-04-16
mối,3,1,2.0,6.0,2025-04-16
duy_nhất,3,1,2.0,6.0,2025-04-16
37,3,1,2.0,6.0,2025-04-16
giữa nước,3,1,2.0,6.0,2025-04-16
hành_động,3,1,2.0,6.0,2025-04-16
dữ_liệu,3,1,2.0,6.0,2025-04-16
lập,3,1,2.0,6.0,2025-04-16
châu_á,3,1,2.0,6.0,2025-04-16
125,3,1,2.0,6.0,2025-04-16
trắng,3,1,2.0,6.0,2025-04-16
tiền_tệ,3,1,2.0,6.0,2025-04-16
hệ_sinh_thái,3,1,2.0,6.0,2025-04-16
địa_phương,4,2,1.0,6.0,2025-04-16
áp_lực thị_trường,3,1,2.0,6.0,2025-04-16
ban_hành thông_tư,3,1,2.0,6.0,2025-04-16
sự phân_hóa,3,1,2.0,6.0,2025-04-16
đảo,3,1,2.0,6.0,2025-04-16
sắp tới,3,1,2.0,6.0,2025-04-16
địa_bàn,3,1,2.0,6.0,2025-04-16
hnxindex,3,1,2.0,6.0,2025-04-16
liền,3,1,2.0,6.0,2025-04-16
giảm sàn,4,2,1.0,6.0,2025-04-16
tổng_công_ty,3,1,2.0,6.0,2025-04-16
nhà_đầu_tư nước,4,2,1.0,6.0,2025-04-16
mức tăng,3,1,2.0,6.0,2025-04-16
phân_hóa,3,1,2.0,6.0,2025-04-16
cận,3,1,2.0,6.0,2025-04-16
cận biên,3,1,2.0,6.0,2025-04-16
mã giảm sàn,3,1,2.0,6.0,2025-04-16
phát_triển kinh_tế,4,2,1.0,6.0,2025-04-16
cơ_sở dữ_liệu,3,1,2.0,6.0,2025-04-16
hóa,3,1,2.0,6.0,2025-04-16
quan_tâm,4,2,1.0,6.0,2025-04-16
trách_nhiệm,3,1,2.0,6.0,2025-04-16
đẩy_mạnh,6,6,0.0,6.0,2025-04-16
đóng cửa phiên,3,1,2.0,6.0,2025-04-16
nhu_cầu,3,1,2.0,6.0,2025-04-16
