keyword,recent_frequency,previous_frequency,growth_rate,trend_score,calculation_date
so,51,4,11.75,350.62,2025-05-10
nhóm,39,6,5.5,146.25,2025-05-10
tỷ_trọng,16,1,15.0,136.0,2025-05-10
lợi_nhuận,16,1,15.0,136.0,2025-05-10
niêm_yết,16,1,15.0,136.0,2025-05-10
f88,37,0,5.0,129.5,2025-05-10
cổ_phiếu,57,17,2.35,124.06,2025-05-10
đạt,45,12,2.75,106.88,2025-05-10
tăng,70,39,0.79,97.82,2025-05-10
toàn_thị_trường,13,1,12.0,91.0,2025-05-10
giá_trị,55,25,1.2,88.0,2025-05-10
giao_dịch,57,31,0.84,80.9,2025-05-10
chiếm,17,2,7.5,80.75,2025-05-10
tổng giá_trị,17,2,7.5,80.75,2025-05-10
i2025,12,1,11.0,78.0,2025-05-10
kỳ_hạn,12,1,11.0,78.0,2025-05-10
trái_phiếu,62,49,0.27,70.22,2025-05-10
khối_lượng,11,1,10.0,66.0,2025-05-10
tập_trung,11,1,10.0,66.0,2025-05-10
bình_quân,11,1,10.0,66.0,2025-05-10
đường,11,1,10.0,66.0,2025-05-10
giá_trị giao_dịch,18,3,5.0,63.0,2025-05-10
tổng,24,6,3.0,60.0,2025-05-10
mã,30,10,2.0,60.0,2025-05-10
dịch_vụ,22,5,3.4,59.4,2025-05-10
phát_hành,47,31,0.52,59.13,2025-05-10
hạn,14,2,6.0,56.0,2025-05-10
mạnh,26,8,2.25,55.25,2025-05-10
giá_trị phát_hành,10,1,9.0,55.0,2025-05-10
ghi_nhận,10,1,9.0,55.0,2025-05-10
mặt_trời,10,1,9.0,55.0,2025-05-10
đầu,21,5,3.2,54.6,2025-05-10
công_ty,50,44,0.14,53.41,2025-05-10
ngân_hàng,28,10,1.8,53.2,2025-05-10
thị_trường,41,28,0.46,50.52,2025-05-10
giảm,39,27,0.44,47.67,2025-05-10
42025,13,0,5.0,45.5,2025-05-10
cuối,15,3,4.0,45.0,2025-05-10
phiên,28,13,1.15,44.15,2025-05-10
phi,12,0,5.0,42.0,2025-05-10
khoảng,12,2,5.0,42.0,2025-05-10
vinpearl,12,0,5.0,42.0,2025-05-10
bất_động_sản,18,5,2.6,41.4,2025-05-10
nước_ngoài,16,4,3.0,40.0,2025-05-10
đăng_ký,14,3,3.67,39.67,2025-05-10
phi ngân_hàng,11,0,5.0,38.5,2025-05-10
ròng,17,5,2.4,37.4,2025-05-10
mức,29,19,0.53,36.63,2025-05-10
gốc,8,1,7.0,36.0,2025-05-10
dòng,8,1,7.0,36.0,2025-05-10
so kỳ,10,0,5.0,35.0,2025-05-10
tiếp_tục,18,8,1.25,29.25,2025-05-10
chiếm tỷ_trọng,8,0,5.0,28.0,2025-05-10
lãi,7,1,6.0,28.0,2025-05-10
dòng tiền,7,1,6.0,28.0,2025-05-10
đăng_ký giao_dịch,7,1,6.0,28.0,2025-05-10
tài_chính,41,120,-0.66,27.5,2025-05-10
điểm,22,15,0.47,27.13,2025-05-10
kỳ,15,6,1.5,26.25,2025-05-10
tăng mạnh,9,2,3.5,24.75,2025-05-10
nhẹ,7,0,5.0,24.5,2025-05-10
hạng,7,0,5.0,24.5,2025-05-10
nâng hạng,7,0,5.0,24.5,2025-05-10
trái_phiếu chính_phủ,7,0,5.0,24.5,2025-05-10
giao_dịch bình_quân,7,0,5.0,24.5,2025-05-10
gần,12,4,2.0,24.0,2025-05-10
ngành,12,4,2.0,24.0,2025-05-10
dịch_vụ tài_chính,10,3,2.33,21.67,2025-05-10
chứng_khoán,30,72,-0.58,21.25,2025-05-10
về,30,72,-0.58,21.25,2025-05-10
đà,6,1,5.0,21.0,2025-05-10
khối_lượng giao_dịch,6,0,5.0,21.0,2025-05-10
xếp_hạng,6,1,5.0,21.0,2025-05-10
tập_đoàn,6,1,5.0,21.0,2025-05-10
tổng giá_trị giao_dịch,6,0,5.0,21.0,2025-05-10
phiếu,6,1,5.0,21.0,2025-05-10
20,6,1,5.0,21.0,2025-05-10
hoàn_tất,6,0,5.0,21.0,2025-05-10
trở_lại,6,0,5.0,21.0,2025-05-10
triển_vọng,6,1,5.0,21.0,2025-05-10
nhà_đầu_tư nước_ngoài,11,4,1.75,20.62,2025-05-10
thanh khoản,11,4,1.75,20.62,2025-05-10
thanh,12,5,1.4,20.4,2025-05-10
đợt,12,5,1.4,20.4,2025-05-10
đáo hạn,8,2,3.0,20.0,2025-05-10
đáo,8,2,3.0,20.0,2025-05-10
khách_hàng,13,7,0.86,18.57,2025-05-10
nhà_đầu_tư,20,24,-0.17,18.33,2025-05-10
sự,21,29,-0.28,18.1,2025-05-10
thời_gian,12,6,1.0,18.0,2025-05-10
tới,14,9,0.56,17.89,2025-05-10
kế_hoạch,11,5,1.2,17.6,2025-05-10
sàn,10,4,1.5,17.5,2025-05-10
52025,5,0,5.0,17.5,2025-05-10
gốc trái_phiếu,5,0,5.0,17.5,2025-05-10
bình_dân,5,0,5.0,17.5,2025-05-10
cổ_phiếu niêm_yết,5,0,5.0,17.5,2025-05-10
trả_lãi,5,0,5.0,17.5,2025-05-10
kết_quả,5,0,5.0,17.5,2025-05-10
tiếp_cận dịch_vụ,5,0,5.0,17.5,2025-05-10
thời_gian tới,5,0,5.0,17.5,2025-05-10
hạng thị_trường_chứng_khoán,5,0,5.0,17.5,2025-05-10
đợt phát_hành,5,0,5.0,17.5,2025-05-10
vpl,5,0,5.0,17.5,2025-05-10
giao_dịch toàn_thị_trường,5,0,5.0,17.5,2025-05-10
chất_lượng tài_sản,5,0,5.0,17.5,2025-05-10
42025 thị_trường,5,0,5.0,17.5,2025-05-10
nâng hạng thị_trường_chứng_khoán,5,0,5.0,17.5,2025-05-10
2025,14,10,0.4,16.8,2025-05-10
việt,23,52,-0.56,16.59,2025-05-10
phản_ánh,7,2,2.5,15.75,2025-05-10
đánh_dấu,5,1,4.0,15.0,2025-05-10
tín_nhiệm,5,1,4.0,15.0,2025-05-10
công_ty cổ_phần,5,1,4.0,15.0,2025-05-10
lũy,5,1,4.0,15.0,2025-05-10
phát_hành riêng_lẻ,5,1,4.0,15.0,2025-05-10
giải_ngân,5,1,4.0,15.0,2025-05-10
lũy kế,5,1,4.0,15.0,2025-05-10
đầu 2025,5,1,4.0,15.0,2025-05-10
thanh khoản thị_trường,5,1,4.0,15.0,2025-05-10
vùng,5,1,4.0,15.0,2025-05-10
khoản thị_trường,5,1,4.0,15.0,2025-05-10
đầu_tiên,8,3,1.67,14.67,2025-05-10
doanh_nghiệp,21,54,-0.61,14.58,2025-05-10
