keyword,recent_frequency,previous_frequency,growth_rate,trend_score,calculation_date
dự_án,45,5,8.0,225.0,2025-04-28
công_ty,96,31,2.1,196.65,2025-04-28
tài_sản,23,2,10.5,143.75,2025-04-28
pnj,31,0,5.0,108.5,2025-04-28
giảm,78,47,0.66,103.72,2025-04-28
lợi_nhuận,53,19,1.79,100.42,2025-04-28
cổ_phiếu,82,60,0.37,97.03,2025-04-28
tăng,83,65,0.28,94.49,2025-04-28
vàng,25,0,5.0,87.5,2025-04-28
chào,17,2,7.5,80.75,2025-04-28
ctcp,12,1,11.0,78.0,2025-04-28
niêm_yết,12,1,11.0,78.0,2025-04-28
kế_hoạch,36,11,2.27,76.91,2025-04-28
thị_trường,62,44,0.41,74.68,2025-04-28
hđqt,16,2,7.0,72.0,2025-04-28
tự doanh,19,3,5.33,69.67,2025-04-28
doanh,19,3,5.33,69.67,2025-04-28
lãi,24,5,3.8,69.6,2025-04-28
becamex,11,1,10.0,66.0,2025-04-28
trái_phiếu,21,4,4.25,65.62,2025-04-28
về,48,33,0.45,58.91,2025-04-28
đầu_tư,36,17,1.12,56.12,2025-04-28
phát_hành,23,6,2.83,55.58,2025-04-28
idc,10,1,9.0,55.0,2025-04-28
điều_kiện,10,1,9.0,55.0,2025-04-28
margin,10,1,9.0,55.0,2025-04-28
tự,19,4,3.75,54.62,2025-04-28
bidv,25,8,2.12,51.56,2025-04-28
bị,22,6,2.67,51.33,2025-04-28
chứng_khoán,51,53,-0.04,50.04,2025-04-28
ảnh_hưởng,20,5,3.0,50.0,2025-04-28
i2025,27,10,1.7,49.95,2025-04-28
mảng,18,4,3.5,49.5,2025-04-28
thu,14,0,5.0,49.0,2025-04-28
tháo_gỡ,9,1,8.0,45.0,2025-04-28
so mức,9,1,8.0,45.0,2025-04-28
sụt giảm,9,1,8.0,45.0,2025-04-28
nhà_nước,9,1,8.0,45.0,2025-04-28
sụt,9,1,8.0,45.0,2025-04-28
so,44,43,0.02,44.51,2025-04-28
tổng,20,6,2.33,43.33,2025-04-28
holdings,12,0,5.0,42.0,2025-04-28
đợt,12,0,5.0,42.0,2025-04-28
tập_trung,12,2,5.0,42.0,2025-04-28
vix,12,0,5.0,42.0,2025-04-28
thương_vụ,12,0,5.0,42.0,2025-04-28
ipo,12,0,5.0,42.0,2025-04-28
công_ty chứng_khoán,27,13,1.08,41.54,2025-04-28
hoạt_động,37,30,0.23,41.32,2025-04-28
lỗ,14,3,3.67,39.67,2025-04-28
đất,11,0,5.0,38.5,2025-04-28
vấn_đề,11,0,5.0,38.5,2025-04-28
khu,11,0,5.0,38.5,2025-04-28
quyết_định,11,0,5.0,38.5,2025-04-28
hoãn,11,0,5.0,38.5,2025-04-28
đầu,32,23,0.39,38.26,2025-04-28
tới,21,8,1.62,38.06,2025-04-28
triển_khai,17,5,2.4,37.4,2025-04-28
nhưng,25,13,0.92,36.54,2025-04-28
doanh_thu,25,13,0.92,36.54,2025-04-28
tạm,8,1,7.0,36.0,2025-04-28
becamex idc,10,0,5.0,35.0,2025-04-28
dự_án khu,10,0,5.0,35.0,2025-04-28
điều_hành,10,0,5.0,35.0,2025-04-28
mức,35,36,-0.03,34.51,2025-04-28
thời_điểm,22,11,1.0,33.0,2025-04-28
kỳ,27,19,0.42,32.68,2025-04-28
quỹ,28,22,0.27,31.82,2025-04-28
dragon,9,0,5.0,31.5,2025-04-28
khó_khăn,10,2,4.0,30.0,2025-04-28
giá_trị,22,13,0.69,29.62,2025-04-28
ngành,20,11,0.82,28.18,2025-04-28
ban điều_hành,8,0,5.0,28.0,2025-04-28
bán_lẻ,8,0,5.0,28.0,2025-04-28
tphcm,7,1,6.0,28.0,2025-04-28
sở_giao_dịch chứng_khoán,7,1,6.0,28.0,2025-04-28
quỹ đất,8,0,5.0,28.0,2025-04-28
sở_giao_dịch,7,1,6.0,28.0,2025-04-28
đạt,30,35,-0.14,27.86,2025-04-28
công_bố,13,4,2.25,27.62,2025-04-28
thời_gian,13,4,2.25,27.62,2025-04-28
đối_với,19,10,0.9,27.55,2025-04-28
báo_cáo,14,5,1.8,26.6,2025-04-28
tiếp_tục,21,14,0.5,26.25,2025-04-28
nhóm,23,18,0.28,26.19,2025-04-28
2025,25,26,-0.04,24.52,2025-04-28
vdsc,7,0,5.0,24.5,2025-04-28
cửa_hàng,7,0,5.0,24.5,2025-04-28
huy_động,7,0,5.0,24.5,2025-04-28
hỏi,7,0,5.0,24.5,2025-04-28
tổng đầu_tư,7,0,5.0,24.5,2025-04-28
công_nghệ_thông_tin,7,0,5.0,24.5,2025-04-28
năng_lượng,7,0,5.0,24.5,2025-04-28
diamond,7,0,5.0,24.5,2025-04-28
ha,7,0,5.0,24.5,2025-04-28
phiên,28,38,-0.26,24.32,2025-04-28
dự_kiến,15,7,1.14,23.57,2025-04-28
tăng_trưởng,24,25,-0.04,23.52,2025-04-28
điểm,27,42,-0.36,22.18,2025-04-28
giao_dịch,27,44,-0.39,21.78,2025-04-28
cổ_đông,20,18,0.11,21.11,2025-04-28
câu hỏi,6,0,5.0,21.0,2025-04-28
câu,6,1,5.0,21.0,2025-04-28
nhập_khẩu,6,0,5.0,21.0,2025-04-28
vi_phạm,6,1,5.0,21.0,2025-04-28
mảng tự,6,0,5.0,21.0,2025-04-28
mảng tự doanh,6,0,5.0,21.0,2025-04-28
đợt chào,6,0,5.0,21.0,2025-04-28
ssi,6,1,5.0,21.0,2025-04-28
đáng_kể,6,1,5.0,21.0,2025-04-28
nhẹ,6,1,5.0,21.0,2025-04-28
danh_sách,6,1,5.0,21.0,2025-04-28
thành_viên hđqt,6,0,5.0,21.0,2025-04-28
tổng giá_trị,6,1,5.0,21.0,2025-04-28
hệ_thống công_nghệ_thông_tin,6,0,5.0,21.0,2025-04-28
tạm hoãn,6,0,5.0,21.0,2025-04-28
2023,6,1,5.0,21.0,2025-04-28
việt,22,25,-0.12,20.68,2025-04-28
tương_đương,11,4,1.75,20.62,2025-04-28
trần,11,4,1.75,20.62,2025-04-28
thông_báo,8,2,3.0,20.0,2025-04-28
hiện,8,2,3.0,20.0,2025-04-28
quy_mô,15,9,0.67,20.0,2025-04-28
sàn,16,11,0.45,19.64,2025-04-28
kinh_doanh,16,12,0.33,18.67,2025-04-28
doanh_nghiệp,17,15,0.13,18.13,2025-04-28
mã,19,21,-0.1,18.1,2025-04-28
ngân_hàng,12,6,1.0,18.0,2025-04-28
chi_phí,9,3,2.0,18.0,2025-04-28
đưa,12,6,1.0,18.0,2025-04-28
diễn,9,3,2.0,18.0,2025-04-28
ròng,18,19,-0.05,17.53,2025-04-28
dư_nợ,10,4,1.5,17.5,2025-04-28
lãi vay,5,0,5.0,17.5,2025-04-28
chuyển_nhượng,5,0,5.0,17.5,2025-04-28
chờ,5,0,5.0,17.5,2025-04-28
tiêu_dùng,5,0,5.0,17.5,2025-04-28
mỹ,10,4,1.5,17.5,2025-04-28
vay thu,5,0,5.0,17.5,2025-04-28
vpbanks,5,0,5.0,17.5,2025-04-28
cuối i2025,5,0,5.0,17.5,2025-04-28
thương_mại,5,0,5.0,17.5,2025-04-28
tps,5,0,5.0,17.5,2025-04-28
điện,5,0,5.0,17.5,2025-04-28
pháp_lý,5,0,5.0,17.5,2025-04-28
kết_quả,13,8,0.62,17.06,2025-04-28
so kỳ,17,17,0.0,17.0,2025-04-28
nay,12,7,0.71,16.29,2025-04-28
cụ_thể,12,7,0.71,16.29,2025-04-28
khu_công_nghiệp,7,2,2.5,15.75,2025-04-28
lập,7,2,2.5,15.75,2025-04-28
điều_lệ,7,2,2.5,15.75,2025-04-28
mạnh,18,26,-0.31,15.23,2025-04-28
sáp_nhập,5,1,4.0,15.0,2025-04-28
phần_lớn,5,1,4.0,15.0,2025-04-28
giá_trị tài_sản,5,1,4.0,15.0,2025-04-28
nhân_sự,5,1,4.0,15.0,2025-04-28
đề,5,1,4.0,15.0,2025-04-28
giảm gần,5,1,4.0,15.0,2025-04-28
cổ_đông về,5,1,4.0,15.0,2025-04-28
i2024,5,1,4.0,15.0,2025-04-28
rà_soát,5,1,4.0,15.0,2025-04-28
gốc,5,1,4.0,15.0,2025-04-28
thực_hiện,15,15,0.0,15.0,2025-04-28
sự,16,19,-0.16,14.74,2025-04-28
bcm,8,3,1.67,14.67,2025-04-28
tình_hình,8,3,1.67,14.67,2025-04-28
cổ_tức,8,3,1.67,14.67,2025-04-28
cơ_hội,8,3,1.67,14.67,2025-04-28
ban,8,3,1.67,14.67,2025-04-28
đồngcổ phiếu,9,4,1.25,14.62,2025-04-28
bao_gồm,9,4,1.25,14.62,2025-04-28
đồngcổ,9,4,1.25,14.62,2025-04-28
chiếm,9,4,1.25,14.62,2025-04-28
phiếu,9,4,1.25,14.62,2025-04-28
vận_hành,9,4,1.25,14.62,2025-04-28
nhà_đầu_tư,18,29,-0.38,14.59,2025-04-28
thông_tin,15,16,-0.06,14.53,2025-04-28
chỉ_số,16,20,-0.2,14.4,2025-04-28
gần,16,20,-0.2,14.4,2025-04-28
2024,16,20,-0.2,14.4,2025-04-28
ghi_nhận,15,17,-0.12,14.12,2025-04-28
công_ty kế_hoạch,4,0,5.0,14.0,2025-04-28
tín_dụng,4,0,5.0,14.0,2025-04-28
sơn,4,0,5.0,14.0,2025-04-28
họp,4,0,5.0,14.0,2025-04-28
sở_hữu trái_phiếu,4,0,5.0,14.0,2025-04-28
nghị_quyết,4,0,5.0,14.0,2025-04-28
tình_hình thị_trường,4,0,5.0,14.0,2025-04-28
thống_kê,4,0,5.0,14.0,2025-04-28
hoàng,4,0,5.0,14.0,2025-04-28
tiền thu,4,0,5.0,14.0,2025-04-28
lưu_hành,4,0,5.0,14.0,2025-04-28
vận_hành hệ_thống,4,0,5.0,14.0,2025-04-28
khỏi,4,0,5.0,14.0,2025-04-28
bầu,4,0,5.0,14.0,2025-04-28
tiếp_tục triển_khai,4,0,5.0,14.0,2025-04-28
nằm,4,0,5.0,14.0,2025-04-28
etf,12,9,0.33,14.0,2025-04-28
gặp,4,0,5.0,14.0,2025-04-28
vàng tăng,4,0,5.0,14.0,2025-04-28
hồi,4,0,5.0,14.0,2025-04-28
tỷ_trọng đóng_góp,4,0,5.0,14.0,2025-04-28
thị_trường việt,4,0,5.0,14.0,2025-04-28
dư_nợ margin,4,0,5.0,14.0,2025-04-28
ctcp đầu_tư,4,0,5.0,14.0,2025-04-28
cổ_phiếu niêm_yết,4,0,5.0,14.0,2025-04-28
báo_cáo tình_hình,4,0,5.0,14.0,2025-04-28
dcvfmvn,4,0,5.0,14.0,2025-04-28
lợi_nhuận công_ty,4,0,5.0,14.0,2025-04-28
tối_đa,4,0,5.0,14.0,2025-04-28
khu đô_thị,4,0,5.0,14.0,2025-04-28
dcvfmvn diamond,4,0,5.0,14.0,2025-04-28
đô_thị,4,0,5.0,14.0,2025-04-28
một_số,12,10,0.2,13.2,2025-04-28
khoản,13,14,-0.07,12.54,2025-04-28
cuối,13,14,-0.07,12.54,2025-04-28
vnindex,15,24,-0.38,12.19,2025-04-28
vingroup,6,2,2.0,12.0,2025-04-28
hoặc,6,2,2.0,12.0,2025-04-28
vay,15,25,-0.4,12.0,2025-04-28
kết_thúc,6,2,2.0,12.0,2025-04-28
số_lượng,6,2,2.0,12.0,2025-04-28
năm_ngoái,6,2,2.0,12.0,2025-04-28
liên_tục,6,2,2.0,12.0,2025-04-28
khoảng,8,4,1.0,12.0,2025-04-28
chỉ_tiêu,6,2,2.0,12.0,2025-04-28
kỳ năm_ngoái,6,2,2.0,12.0,2025-04-28
phương_án,7,3,1.33,11.67,2025-04-28
lãnh_đạo,7,3,1.33,11.67,2025-04-28
song,7,3,1.33,11.67,2025-04-28
nhà,9,6,0.5,11.25,2025-04-28
có_thể,10,8,0.25,11.25,2025-04-28
hệ_thống,16,40,-0.6,11.2,2025-04-28
tuy_nhiên,10,9,0.11,10.56,2025-04-28
trở_lại,10,9,0.11,10.56,2025-04-28
sản_phẩm,11,12,-0.08,10.54,2025-04-28
tài_chính,13,21,-0.38,10.52,2025-04-28
cơ_quan nhà_nước,3,0,5.0,10.5,2025-04-28
244,3,0,5.0,10.5,2025-04-28
địa_phương,3,0,5.0,10.5,2025-04-28
tổng_thống,3,0,5.0,10.5,2025-04-28
xuất_khẩu,3,0,5.0,10.5,2025-04-28
hành_chính,3,0,5.0,10.5,2025-04-28
chào riêng_lẻ,3,0,5.0,10.5,2025-04-28
sàn giao_dịch,3,0,5.0,10.5,2025-04-28
vre,3,0,5.0,10.5,2025-04-28
ghi,3,0,5.0,10.5,2025-04-28
thế_giới,3,0,5.0,10.5,2025-04-28
chặt_chẽ,3,0,5.0,10.5,2025-04-28
riverside,3,0,5.0,10.5,2025-04-28
hồi đầu,3,0,5.0,10.5,2025-04-28
đưa vận_hành hệ_thống,3,0,5.0,10.5,2025-04-28
vận_hành hệ_thống công_nghệ_thông_tin,3,0,5.0,10.5,2025-04-28
phần thảo_luận,3,0,5.0,10.5,2025-04-28
phương_án tăng,3,0,5.0,10.5,2025-04-28
tổng lợi_nhuận,3,0,5.0,10.5,2025-04-28
cơ_cấu doanh_thu,3,0,5.0,10.5,2025-04-28
i2025 tăng,3,0,5.0,10.5,2025-04-28
đầu đạt,3,0,5.0,10.5,2025-04-28
cổ_phiếu tăng,3,0,5.0,10.5,2025-04-28
sở,3,0,5.0,10.5,2025-04-28
họp đại_hội_đồng cổ_đông,3,0,5.0,10.5,2025-04-28
sát,3,0,5.0,10.5,2025-04-28
nhiệm_kỳ,3,0,5.0,10.5,2025-04-28
cổ_phiếu lưu_hành,3,0,5.0,10.5,2025-04-28
họp đại_hội_đồng,3,0,5.0,10.5,2025-04-28
thời_gian tới,3,0,5.0,10.5,2025-04-28
lê,3,0,5.0,10.5,2025-04-28
triển_khai dự_án,3,0,5.0,10.5,2025-04-28
71,3,0,5.0,10.5,2025-04-28
âm,3,0,5.0,10.5,2025-04-28
ngàn,3,0,5.0,10.5,2025-04-28
nằm danh_sách,3,0,5.0,10.5,2025-04-28
mới_đây,3,0,5.0,10.5,2025-04-28
phát_hành trái_phiếu,3,0,5.0,10.5,2025-04-28
chấp_thuận,3,0,5.0,10.5,2025-04-28
dự_kiến phát_hành,3,0,5.0,10.5,2025-04-28
đầu_tư cổ_phiếu,3,0,5.0,10.5,2025-04-28
dành,3,0,5.0,10.5,2025-04-28
đưa vận_hành,3,0,5.0,10.5,2025-04-28
thành_viên thị_trường,3,0,5.0,10.5,2025-04-28
ảnh_hưởng tới,3,0,5.0,10.5,2025-04-28
về vấn_đề,3,0,5.0,10.5,2025-04-28
cổ_phiếu tương_đương,3,0,5.0,10.5,2025-04-28
pyn,3,0,5.0,10.5,2025-04-28
nhiệm,3,0,5.0,10.5,2025-04-28
dự_án khu đô_thị,3,0,5.0,10.5,2025-04-28
kinh_doanh i2025,3,0,5.0,10.5,2025-04-28
elite,3,0,5.0,10.5,2025-04-28
lẫn,3,0,5.0,10.5,2025-04-28
thảo_luận,3,0,5.0,10.5,2025-04-28
pyn elite,3,0,5.0,10.5,2025-04-28
diamond etf,3,0,5.0,10.5,2025-04-28
đợt ipo,3,0,5.0,10.5,2025-04-28
kế_hoạch 2025,3,0,5.0,10.5,2025-04-28
ctd,3,0,5.0,10.5,2025-04-28
dnse,3,0,5.0,10.5,2025-04-28
tăng nhẹ,3,0,5.0,10.5,2025-04-28
sử_dụng tiền thu,3,0,5.0,10.5,2025-04-28
kết_quả kinh_doanh i2025,3,0,5.0,10.5,2025-04-28
313,3,0,5.0,10.5,2025-04-28
hỏi cổ_đông,3,0,5.0,10.5,2025-04-28
câu hỏi cổ_đông,3,0,5.0,10.5,2025-04-28
sử_dụng tiền,3,0,5.0,10.5,2025-04-28
320,3,0,5.0,10.5,2025-04-28
308,3,0,5.0,10.5,2025-04-28
gặp khó_khăn,3,0,5.0,10.5,2025-04-28
giá_bán,3,0,5.0,10.5,2025-04-28
cuộc họp đại_hội_đồng,3,0,5.0,10.5,2025-04-28
cuộc họp,3,0,5.0,10.5,2025-04-28
cuộc,3,0,5.0,10.5,2025-04-28
vừa_qua,3,0,5.0,10.5,2025-04-28
tiến_độ,3,0,5.0,10.5,2025-04-28
kế_hoạch đề,3,0,5.0,10.5,2025-04-28
mảng hoạt_động,3,0,5.0,10.5,2025-04-28
doanh_thu mảng,3,0,5.0,10.5,2025-04-28
tăng điều_lệ,3,0,5.0,10.5,2025-04-28
đại_lý,3,0,5.0,10.5,2025-04-28
đẩy,3,0,5.0,10.5,2025-04-28
ủy_ban chứng_khoán_nhà_nước,3,0,5.0,10.5,2025-04-28
2022,3,0,5.0,10.5,2025-04-28
kỳ lợi_nhuận,3,0,5.0,10.5,2025-04-28
so kỳ lợi_nhuận,3,0,5.0,10.5,2025-04-28
áp_lực,8,5,0.6,10.4,2025-04-28
cổ_phần,8,5,0.6,10.4,2025-04-28
hồi_phục,8,5,0.6,10.4,2025-04-28
khách_hàng,8,5,0.6,10.4,2025-04-28
đều,9,7,0.29,10.29,2025-04-28
phiên giao_dịch,9,7,0.29,10.29,2025-04-28
thành_viên,13,23,-0.43,10.17,2025-04-28
mức tăng_trưởng,4,1,3.0,10.0,2025-04-28
riêng_lẻ,4,1,3.0,10.0,2025-04-28
chịu ảnh_hưởng,4,1,3.0,10.0,2025-04-28
tháo_gỡ khó_khăn,4,1,3.0,10.0,2025-04-28
so kỳ năm_ngoái,4,1,3.0,10.0,2025-04-28
tổng giá_trị tài_sản,4,1,3.0,10.0,2025-04-28
13,4,1,3.0,10.0,2025-04-28
hàng_loạt,4,1,3.0,10.0,2025-04-28
quỹ etf,4,1,3.0,10.0,2025-04-28
bị ròng,4,1,3.0,10.0,2025-04-28
doanh_thu hoạt_động,4,1,3.0,10.0,2025-04-28
phát_hành cổ_phiếu,4,1,3.0,10.0,2025-04-28
lợi_nhuận i2025,4,1,3.0,10.0,2025-04-28
tiềm_năng,4,1,3.0,10.0,2025-04-28
ủy_ban,4,1,3.0,10.0,2025-04-28
công_tác,4,1,3.0,10.0,2025-04-28
giới_hạn,4,1,3.0,10.0,2025-04-28
sinh,4,1,3.0,10.0,2025-04-28
loại,4,1,3.0,10.0,2025-04-28
giảm so,4,1,3.0,10.0,2025-04-28
giải_quyết,4,1,3.0,10.0,2025-04-28
bất_ngờ,4,1,3.0,10.0,2025-04-28
224,4,1,3.0,10.0,2025-04-28
đầu giảm,4,1,3.0,10.0,2025-04-28
cổ_đông thường_niên 2025,4,1,3.0,10.0,2025-04-28
thiết_kế,4,1,3.0,10.0,2025-04-28
tăng_trưởng lợi_nhuận,4,1,3.0,10.0,2025-04-28
hóa,4,1,3.0,10.0,2025-04-28
thanh khoản,7,4,0.75,9.62,2025-04-28
cả,7,4,0.75,9.62,2025-04-28
sản_xuất,7,4,0.75,9.62,2025-04-28
trả,7,4,0.75,9.62,2025-04-28
thanh,7,4,0.75,9.62,2025-04-28
20,7,4,0.75,9.62,2025-04-28
xu_hướng,7,4,0.75,9.62,2025-04-28
nhu_cầu,9,8,0.12,9.56,2025-04-28
dù,9,8,0.12,9.56,2025-04-28
đóng_góp,10,11,-0.09,9.55,2025-04-28
tiền,12,21,-0.43,9.43,2025-04-28
khiến,8,6,0.33,9.33,2025-04-28
bất_động_sản,8,6,0.33,9.33,2025-04-28
gửi,6,3,1.0,9.0,2025-04-28
cơ_cấu,6,3,1.0,9.0,2025-04-28
thông_qua,9,9,0.0,9.0,2025-04-28
áp_dụng,6,3,1.0,9.0,2025-04-28
yếu_tố,6,3,1.0,9.0,2025-04-28
chịu,5,2,1.5,8.75,2025-04-28
đại_hội_đồng cổ_đông,5,2,1.5,8.75,2025-04-28
do_đó,5,2,1.5,8.75,2025-04-28
thị_trường chung,5,2,1.5,8.75,2025-04-28
cổ_đông thường_niên,5,2,1.5,8.75,2025-04-28
tăng trần,5,2,1.5,8.75,2025-04-28
