keyword,recent_frequency,previous_frequency,growth_rate,trend_score,calculation_date
hướng tới,6,0,5.0,21.0,2025-04-07
yêu_cầu,6,1,5.0,21.0,2025-04-07
tổng_tài_sản,6,1,5.0,21.0,2025-04-07
đầu 2025,6,1,5.0,21.0,2025-04-07
mức giảm,6,1,5.0,21.0,2025-04-07
thông_tin về,6,1,5.0,21.0,2025-04-07
nguyễn_đức,6,0,5.0,21.0,2025-04-07
bán_tháo,6,1,5.0,21.0,2025-04-07
ngọc,6,0,5.0,21.0,2025-04-07
phát_triển,24,32,-0.25,21.0,2025-04-07
chúng_ta,6,1,5.0,21.0,2025-04-07
phân_tích,6,1,5.0,21.0,2025-04-07
shs,6,1,5.0,21.0,2025-04-07
phụ_thuộc,6,0,5.0,21.0,2025-04-07
chịu tác_động,6,1,5.0,21.0,2025-04-07
dân_cư,6,0,5.0,21.0,2025-04-07
hỗ_trợ,17,12,0.42,20.54,2025-04-07
sự,24,34,-0.29,20.47,2025-04-07
cuộc,12,5,1.4,20.4,2025-04-07
dự_báo,12,5,1.4,20.4,2025-04-07
tiền,22,26,-0.15,20.31,2025-04-07
dự_án,23,31,-0.26,20.03,2025-04-07
hấp_dẫn,8,2,3.0,20.0,2025-04-07
đô_thị,8,2,3.0,20.0,2025-04-07
giữ,15,9,0.67,20.0,2025-04-07
2024,26,50,-0.48,19.76,2025-04-07
đối_với,21,24,-0.12,19.69,2025-04-07
tiếp_tục,25,45,-0.44,19.44,2025-04-07
tín_dụng,14,8,0.75,19.25,2025-04-07
nâng,19,19,0.0,19.0,2025-04-07
ngân_hàng,19,21,-0.1,18.1,2025-04-07
chiếm,12,6,1.0,18.0,2025-04-07
lợi_nhuận,21,30,-0.3,17.85,2025-04-07
điều_chỉnh,15,11,0.36,17.73,2025-04-07
công_bố,15,11,0.36,17.73,2025-04-07
mạnh,20,26,-0.23,17.69,2025-04-07
chứng_khoán,22,37,-0.41,17.54,2025-04-07
tổ_chức,17,16,0.06,17.53,2025-04-07
nguyễn_đức chi,5,0,5.0,17.5,2025-04-07
holdings,5,0,5.0,17.5,2025-04-07
mai,5,0,5.0,17.5,2025-04-07
giảm điểm,5,0,5.0,17.5,2025-04-07
bán_lẻ,5,0,5.0,17.5,2025-04-07
phản_ứng,5,0,5.0,17.5,2025-04-07
thực_tế,5,0,5.0,17.5,2025-04-07
dự_toán,5,0,5.0,17.5,2025-04-07
đỗ,5,0,5.0,17.5,2025-04-07
tái,5,0,5.0,17.5,2025-04-07
thí_điểm,5,0,5.0,17.5,2025-04-07
fiinratings,5,0,5.0,17.5,2025-04-07
hiện_tại,10,4,1.5,17.5,2025-04-07
hà,5,0,5.0,17.5,2025-04-07
sàn,16,14,0.14,17.14,2025-04-07
nhưng,18,20,-0.1,17.1,2025-04-07
tổng,13,8,0.62,17.06,2025-04-07
thực_hiện,21,36,-0.42,16.62,2025-04-07
nền,12,7,0.71,16.29,2025-04-07
10,12,7,0.71,16.29,2025-04-07
cuối,12,7,0.71,16.29,2025-04-07
ghi_nhận,14,11,0.27,15.91,2025-04-07
đặc_biệt,14,11,0.27,15.91,2025-04-07
30,7,2,2.5,15.75,2025-04-07
đối_ứng,7,2,2.5,15.75,2025-04-07
kỳ_hạn,7,2,2.5,15.75,2025-04-07
34,7,2,2.5,15.75,2025-04-07
thời_điểm,11,6,0.83,15.58,2025-04-07
rủi_ro,16,17,-0.06,15.53,2025-04-07
sớm,5,1,4.0,15.0,2025-04-07
cục,5,1,4.0,15.0,2025-04-07
điện,5,1,4.0,15.0,2025-04-07
kỷ_lục,5,1,4.0,15.0,2025-04-07
i2025,10,5,1.0,15.0,2025-04-07
krx,5,1,4.0,15.0,2025-04-07
giá_trị giao_dịch,10,5,1.0,15.0,2025-04-07
nắm,10,5,1.0,15.0,2025-04-07
tiền_mặt,10,5,1.0,15.0,2025-04-07
định_giá,10,5,1.0,15.0,2025-04-07
so đầu,5,1,4.0,15.0,2025-04-07
35,5,1,4.0,15.0,2025-04-07
thể_hiện,5,1,4.0,15.0,2025-04-07
kể,5,1,4.0,15.0,2025-04-07
chịu,10,5,1.0,15.0,2025-04-07
mặt_bằng,5,1,4.0,15.0,2025-04-07
biến_động,5,1,4.0,15.0,2025-04-07
hạ,5,1,4.0,15.0,2025-04-07
kinh_tế vĩ_mô,5,1,4.0,15.0,2025-04-07
quan_điểm,8,3,1.67,14.67,2025-04-07
dài_hạn,8,3,1.67,14.67,2025-04-07
15,9,4,1.25,14.62,2025-04-07
huy_động,9,4,1.25,14.62,2025-04-07
song,4,0,5.0,14.0,2025-04-07
phân khúc,4,0,5.0,14.0,2025-04-07
ký quỹ,4,0,5.0,14.0,2025-04-07
khúc,4,0,5.0,14.0,2025-04-07
trump công_bố,4,0,5.0,14.0,2025-04-07
thương_mại mỹ,4,0,5.0,14.0,2025-04-07
chính_phủ bộ,4,0,5.0,14.0,2025-04-07
khu dân_cư,4,0,5.0,14.0,2025-04-07
88,4,0,5.0,14.0,2025-04-07
lộc,4,0,5.0,14.0,2025-04-07
sang mỹ,4,0,5.0,14.0,2025-04-07
thứ_trưởng nguyễn_đức,4,0,5.0,14.0,2025-04-07
thứ_trưởng nguyễn_đức chi,4,0,5.0,14.0,2025-04-07
họp_báo,4,0,5.0,14.0,2025-04-07
thứ_trưởng bộ,4,0,5.0,14.0,2025-04-07
thứ_trưởng bộ tài_chính,4,0,5.0,14.0,2025-04-07
thông_tin tích_cực,4,0,5.0,14.0,2025-04-07
về chính_sách,4,0,5.0,14.0,2025-04-07
về vấn_đề,4,0,5.0,14.0,2025-04-07
bộ ngành,4,0,5.0,14.0,2025-04-07
đất,4,0,5.0,14.0,2025-04-07
tin_tưởng,4,0,5.0,14.0,2025-04-07
phát_triển dự_án,4,0,5.0,14.0,2025-04-07
vnindex tăng,4,0,5.0,14.0,2025-04-07
tiếp_tục đẩy_mạnh,4,0,5.0,14.0,2025-04-07
2025 mức,4,0,5.0,14.0,2025-04-07
công_bố áp,4,0,5.0,14.0,2025-04-07
chính_sách thuế_quan,4,0,5.0,14.0,2025-04-07
tổng_thống mỹ donald,4,0,5.0,14.0,2025-04-07
trump công_bố áp,4,0,5.0,14.0,2025-04-07
cấp,12,9,0.33,14.0,2025-04-07
mỹ donald,4,0,5.0,14.0,2025-04-07
thị_trường trái_phiếu doanh_nghiệp,4,0,5.0,14.0,2025-04-07
phiên giảm,4,0,5.0,14.0,2025-04-07
sắp,4,0,5.0,14.0,2025-04-07
tổng_thống mỹ,4,0,5.0,14.0,2025-04-07
vay ký quỹ,4,0,5.0,14.0,2025-04-07
trước_đây,4,0,5.0,14.0,2025-04-07
phương,4,0,5.0,14.0,2025-04-07
vay ký,4,0,5.0,14.0,2025-04-07
loại,4,0,5.0,14.0,2025-04-07
ròng,15,18,-0.17,13.75,2025-04-07
gia_tăng,13,12,0.08,13.54,2025-04-07
phát_hành,18,37,-0.51,13.38,2025-04-07
cả,10,6,0.67,13.33,2025-04-07
đẩy_mạnh,10,6,0.67,13.33,2025-04-07
kinh_doanh,18,38,-0.53,13.26,2025-04-07
mục_tiêu,12,10,0.2,13.2,2025-04-07
chỉ_số,12,10,0.2,13.2,2025-04-07
khiến,13,13,0.0,13.0,2025-04-07
hoạt_động,17,33,-0.48,12.88,2025-04-07
nền kinh_tế,9,5,0.8,12.6,2025-04-07
thu,13,14,-0.07,12.54,2025-04-07
thời_gian,14,19,-0.26,12.16,2025-04-07
thị_trường trái_phiếu,6,2,2.0,12.0,2025-04-07
chất_lượng,6,2,2.0,12.0,2025-04-07
hàng_hóa,6,2,2.0,12.0,2025-04-07
trái_phiếu chính_phủ,6,2,2.0,12.0,2025-04-07
nhanh,7,3,1.33,11.67,2025-04-07
nắm giữ,7,3,1.33,11.67,2025-04-07
phía,7,3,1.33,11.67,2025-04-07
bối_cảnh,11,10,0.1,11.55,2025-04-07
nay,12,13,-0.08,11.54,2025-04-07
áp_lực,14,22,-0.36,11.45,2025-04-07
bị,12,14,-0.14,11.14,2025-04-07
giải_pháp,11,11,0.0,11.0,2025-04-07
kỳ_vọng,11,11,0.0,11.0,2025-04-07
đầy,3,0,5.0,10.5,2025-04-07
có_thể điều_chỉnh,3,0,5.0,10.5,2025-04-07
gần 88,3,0,5.0,10.5,2025-04-07
đối_với doanh_nghiệp,3,0,5.0,10.5,2025-04-07
liên_tục tăng,3,0,5.0,10.5,2025-04-07
cuộc họp_báo,3,0,5.0,10.5,2025-04-07
tổ,3,0,5.0,10.5,2025-04-07
thị_trường rơi,3,0,5.0,10.5,2025-04-07
164,3,0,5.0,10.5,2025-04-07
giai_đoạn hiện_tại,3,0,5.0,10.5,2025-04-07
bất_động_sản công_nghiệp,3,0,5.0,10.5,2025-04-07
kỳ 2024,3,0,5.0,10.5,2025-04-07
kỳ_hạn 10,3,0,5.0,10.5,2025-04-07
phi,3,0,5.0,10.5,2025-04-07
dài,3,0,5.0,10.5,2025-04-07
khủng,3,0,5.0,10.5,2025-04-07
cơ_quan_thuế,3,0,5.0,10.5,2025-04-07
nhiệm_vụ,3,0,5.0,10.5,2025-04-07
hồi,3,0,5.0,10.5,2025-04-07
đáo hạn,3,0,5.0,10.5,2025-04-07
chờ_đợi,3,0,5.0,10.5,2025-04-07
đáo,3,0,5.0,10.5,2025-04-07
samsung,3,0,5.0,10.5,2025-04-07
bất_lợi,3,0,5.0,10.5,2025-04-07
124,3,0,5.0,10.5,2025-04-07
so kỳ 2024,3,0,5.0,10.5,2025-04-07
nhóm doanh_nghiệp,3,0,5.0,10.5,2025-04-07
thị_trường nhà_đầu_tư,3,0,5.0,10.5,2025-04-07
hà nội,3,0,5.0,10.5,2025-04-07
điều_chỉnh giảm,3,0,5.0,10.5,2025-04-07
nút,3,0,5.0,10.5,2025-04-07
hầu_hết,3,0,5.0,10.5,2025-04-07
hà_nội,3,0,5.0,10.5,2025-04-07
nội,3,0,5.0,10.5,2025-04-07
thuộc về,3,0,5.0,10.5,2025-04-07
thuê,3,0,5.0,10.5,2025-04-07
sở_giao_dịch chứng_khoán,3,0,5.0,10.5,2025-04-07
2020,3,0,5.0,10.5,2025-04-07
có_thể giảm,3,0,5.0,10.5,2025-04-07
xuất_khẩu việt,3,0,5.0,10.5,2025-04-07
tổng giá_trị giao_dịch,3,0,5.0,10.5,2025-04-07
hạnh,3,0,5.0,10.5,2025-04-07
sàn giao_dịch,3,0,5.0,10.5,2025-04-07
chuyên_gia shs,3,0,5.0,10.5,2025-04-07
về sự,3,0,5.0,10.5,2025-04-07
thời,3,0,5.0,10.5,2025-04-07
thủy_sản,3,0,5.0,10.5,2025-04-07
tư,3,0,5.0,10.5,2025-04-07
mỹ donald trump,3,0,5.0,10.5,2025-04-07
cấu_trúc,3,0,5.0,10.5,2025-04-07
hưng,3,0,5.0,10.5,2025-04-07
tiền gửi,3,0,5.0,10.5,2025-04-07
trung_tâm,3,0,5.0,10.5,2025-04-07
nhà_đầu_tư nước_ngoài ròng,3,0,5.0,10.5,2025-04-07
nước_ngoài ròng,3,0,5.0,10.5,2025-04-07
nguyên,3,0,5.0,10.5,2025-04-07
giữ nguyên,3,0,5.0,10.5,2025-04-07
mỹ có_thể,3,0,5.0,10.5,2025-04-07
tham_gia thị_trường,3,0,5.0,10.5,2025-04-07
dự_án khu dân_cư,3,0,5.0,10.5,2025-04-07
thị_trường_chứng_khoán mỹ,3,0,5.0,10.5,2025-04-07
thị_trường thế_giới,3,0,5.0,10.5,2025-04-07
đánh_thuế,3,0,5.0,10.5,2025-04-07
điểm quan_trọng,3,0,5.0,10.5,2025-04-07
668,3,0,5.0,10.5,2025-04-07
donald trump công_bố,3,0,5.0,10.5,2025-04-07
doanh_nghiệp xuất_khẩu,3,0,5.0,10.5,2025-04-07
88 điểm,3,0,5.0,10.5,2025-04-07
ước,3,0,5.0,10.5,2025-04-07
mức 46,3,0,5.0,10.5,2025-04-07
gần 88 điểm,3,0,5.0,10.5,2025-04-07
mức thuế_quan,3,0,5.0,10.5,2025-04-07
bao_trùm,3,0,5.0,10.5,2025-04-07
bằng tiền,3,0,5.0,10.5,2025-04-07
xuất_khẩu sang,3,0,5.0,10.5,2025-04-07
xét,3,0,5.0,10.5,2025-04-07
đối_với hàng_hóa,3,0,5.0,10.5,2025-04-07
cổ_đông,16,55,-0.71,10.33,2025-04-07
khả_năng,9,7,0.29,10.29,2025-04-07
mã,14,30,-0.53,10.27,2025-04-07
cơ_hội,12,17,-0.29,10.24,2025-04-07
hệ_thống krx,4,1,3.0,10.0,2025-04-07
giá_trị ròng,4,1,3.0,10.0,2025-04-07
đề_nghị,4,1,3.0,10.0,2025-04-07
mặt_hàng,4,1,3.0,10.0,2025-04-07
giám_đốc,4,1,3.0,10.0,2025-04-07
phân,4,1,3.0,10.0,2025-04-07
việt có_thể,4,1,3.0,10.0,2025-04-07
phía mỹ,4,1,3.0,10.0,2025-04-07
trở_lại,4,1,3.0,10.0,2025-04-07
giảm sàn,4,1,3.0,10.0,2025-04-07
nửa,4,1,3.0,10.0,2025-04-07
xem_xét,4,1,3.0,10.0,2025-04-07
bình_quân,4,1,3.0,10.0,2025-04-07
tăng_trưởng lợi_nhuận,4,1,3.0,10.0,2025-04-07
thủ_tướng,4,1,3.0,10.0,2025-04-07
tâm_lý nhà_đầu_tư,4,1,3.0,10.0,2025-04-07
2023,11,14,-0.21,9.82,2025-04-07
xây_dựng,12,19,-0.37,9.79,2025-04-07
cơ_quan,7,4,0.75,9.62,2025-04-07
hạng thị_trường,7,4,0.75,9.62,2025-04-07
phục_hồi,7,4,0.75,9.62,2025-04-07
đà,7,4,0.75,9.62,2025-04-07
nâng hạng thị_trường,7,4,0.75,9.62,2025-04-07
quỹ,10,12,-0.17,9.17,2025-04-07
nợ,10,12,-0.17,9.17,2025-04-07
đưa,10,12,-0.17,9.17,2025-04-07
ngoại,11,17,-0.35,9.06,2025-04-07
ý_kiến,6,3,1.0,9.0,2025-04-07
cơ_sở,6,3,1.0,9.0,2025-04-07
50,6,3,1.0,9.0,2025-04-07
vùng,9,9,0.0,9.0,2025-04-07
phát_hành trái_phiếu,6,3,1.0,9.0,2025-04-07
trao_đổi,5,2,1.5,8.75,2025-04-07
vĩ_mô,5,2,1.5,8.75,2025-04-07
rơi,5,2,1.5,8.75,2025-04-07
ssi,5,2,1.5,8.75,2025-04-07
thị_trường việt,5,2,1.5,8.75,2025-04-07
tìm,5,2,1.5,8.75,2025-04-07
nhập_khẩu,5,2,1.5,8.75,2025-04-07
đầu nay,5,2,1.5,8.75,2025-04-07
tín_hiệu,5,2,1.5,8.75,2025-04-07
đóng_góp,5,2,1.5,8.75,2025-04-07
tin,5,2,1.5,8.75,2025-04-07
thời_gian tới,5,2,1.5,8.75,2025-04-07
vay,12,27,-0.56,8.67,2025-04-07
đều,8,7,0.14,8.57,2025-04-07
nhờ,8,7,0.14,8.57,2025-04-07
so kỳ,8,7,0.14,8.57,2025-04-07
kế_hoạch,13,41,-0.68,8.56,2025-04-07
khối ngoại,9,10,-0.1,8.55,2025-04-07
20,7,5,0.4,8.4,2025-04-07
cụ_thể,7,5,0.4,8.4,2025-04-07
thông_qua,12,30,-0.6,8.4,2025-04-07
diễn,7,5,0.4,8.4,2025-04-07
một_số,11,21,-0.48,8.38,2025-04-07
khối,9,11,-0.18,8.18,2025-04-07
tham_gia,10,16,-0.38,8.12,2025-04-07
lãi_suất,10,16,-0.38,8.12,2025-04-07
tuy_nhiên,10,16,-0.38,8.12,2025-04-07
sang,8,8,0.0,8.0,2025-04-07
thêm,11,27,-0.59,7.74,2025-04-07
giảm mạnh,6,4,0.5,7.5,2025-04-07
toàn_cầu,6,4,0.5,7.5,2025-04-07
ngoài_ra,6,4,0.5,7.5,2025-04-07
chủ_sở_hữu,6,4,0.5,7.5,2025-04-07
duy_trì,9,14,-0.36,7.39,2025-04-07
đồng_thời,9,14,-0.36,7.39,2025-04-07
quan_trọng,7,7,0.0,7.0,2025-04-07
top,7,7,0.0,7.0,2025-04-07
dòng,8,11,-0.27,6.91,2025-04-07
kết_quả,8,11,-0.27,6.91,2025-04-07
bên,9,17,-0.47,6.88,2025-04-07
kế,5,3,0.67,6.67,2025-04-07
mở,5,3,0.67,6.67,2025-04-07
hệ_thống,8,12,-0.33,6.67,2025-04-07
tình_hình,5,3,0.67,6.67,2025-04-07
trả,9,19,-0.53,6.63,2025-04-07
dựa,6,5,0.2,6.6,2025-04-07
dư_nợ,6,5,0.2,6.6,2025-04-07
cá_nhân,6,5,0.2,6.6,2025-04-07
từng,6,5,0.2,6.6,2025-04-07
tiềm_năng,6,5,0.2,6.6,2025-04-07
thúc_đẩy,6,5,0.2,6.6,2025-04-07
chủ_yếu,6,5,0.2,6.6,2025-04-07
thuộc,6,5,0.2,6.6,2025-04-07
đáp_ứng,7,8,-0.12,6.56,2025-04-07
hoặc,10,38,-0.74,6.32,2025-04-07
đảm_bảo,8,14,-0.43,6.29,2025-04-07
triển_khai,8,14,-0.43,6.29,2025-04-07
nhà_nước,10,40,-0.75,6.25,2025-04-07
liên_quan,8,15,-0.47,6.13,2025-04-07
dự_kiến,9,26,-0.65,6.06,2025-04-07
102024,3,1,2.0,6.0,2025-04-07
2022,3,1,2.0,6.0,2025-04-07
vượt,4,2,1.0,6.0,2025-04-07
tổng_thống donald,3,1,2.0,6.0,2025-04-07
tổng_thống donald trump,3,1,2.0,6.0,2025-04-07
chi_phí lãi,3,1,2.0,6.0,2025-04-07
bất_ổn,3,1,2.0,6.0,2025-04-07
chia_sẻ,3,1,2.0,6.0,2025-04-07
luỹ kế,3,1,2.0,6.0,2025-04-07
498,3,1,2.0,6.0,2025-04-07
tiêu_chí,3,1,2.0,6.0,2025-04-07
stb,3,1,2.0,6.0,2025-04-07
research,3,1,2.0,6.0,2025-04-07
đảo,3,1,2.0,6.0,2025-04-07
hạn,3,1,2.0,6.0,2025-04-07
sở_hữu,6,6,0.0,6.0,2025-04-07
tác_động trực_tiếp,3,1,2.0,6.0,2025-04-07
vingroup,3,1,2.0,6.0,2025-04-07
ftse,3,1,2.0,6.0,2025-04-07
cơ_bản,3,1,2.0,6.0,2025-04-07
chuỗi cung_ứng,3,1,2.0,6.0,2025-04-07
do_vậy,3,1,2.0,6.0,2025-04-07
ứng_dụng,3,1,2.0,6.0,2025-04-07
tránh,3,1,2.0,6.0,2025-04-07
suy_giảm,4,2,1.0,6.0,2025-04-07
đồng_bằng,3,1,2.0,6.0,2025-04-07
nêu,3,1,2.0,6.0,2025-04-07
90,3,1,2.0,6.0,2025-04-07
tác_động tâm_lý,3,1,2.0,6.0,2025-04-07
tích_lũy,3,1,2.0,6.0,2025-04-07
doanh_nghiệp niêm_yết,3,1,2.0,6.0,2025-04-07
nhận_định,4,2,1.0,6.0,2025-04-07
xấp_xỉ,3,1,2.0,6.0,2025-04-07
vnindex mức,3,1,2.0,6.0,2025-04-07
định_giá hấp_dẫn,3,1,2.0,6.0,2025-04-07
chúng_tôi,4,2,1.0,6.0,2025-04-07
nhìn,3,1,2.0,6.0,2025-04-07
về mặt,3,1,2.0,6.0,2025-04-07
pe,4,2,1.0,6.0,2025-04-07
chi thường_xuyên,3,1,2.0,6.0,2025-04-07
giảm mức,4,2,1.0,6.0,2025-04-07
danh_sách,3,1,2.0,6.0,2025-04-07
cần_thiết,3,1,2.0,6.0,2025-04-07
33,3,1,2.0,6.0,2025-04-07
hệ_số,3,1,2.0,6.0,2025-04-07
luỹ,3,1,2.0,6.0,2025-04-07
chi_phí lãi vay,3,1,2.0,6.0,2025-04-07
về mức,3,1,2.0,6.0,2025-04-07
mặt_bằng lãi_suất,3,1,2.0,6.0,2025-04-07
xã_hội,3,1,2.0,6.0,2025-04-07
bị ảnh_hưởng,4,2,1.0,6.0,2025-04-07
cú,3,1,2.0,6.0,2025-04-07
lo_ngại,6,6,0.0,6.0,2025-04-07
gây,6,6,0.0,6.0,2025-04-07
việt quốc_gia,3,1,2.0,6.0,2025-04-07
trình,8,16,-0.5,6.0,2025-04-07
bảo_đảm,3,1,2.0,6.0,2025-04-07
vùng hỗ_trợ,4,2,1.0,6.0,2025-04-07
cung_ứng,3,1,2.0,6.0,2025-04-07
nguyên_nhân,4,2,1.0,6.0,2025-04-07
đáo_hạn,4,2,1.0,6.0,2025-04-07
104,3,1,2.0,6.0,2025-04-07
mặt,3,1,2.0,6.0,2025-04-07
áp_dụng,6,6,0.0,6.0,2025-04-07
đầu phiên,3,1,2.0,6.0,2025-04-07
chuỗi,4,2,1.0,6.0,2025-04-07
ký,4,2,1.0,6.0,2025-04-07
giữa,7,10,-0.3,5.95,2025-04-07
chiến_lược,7,10,-0.3,5.95,2025-04-07
pháp_lý,7,11,-0.36,5.73,2025-04-07
nước,9,33,-0.73,5.73,2025-04-07
niêm_yết,5,4,0.25,5.62,2025-04-07
chia,5,4,0.25,5.62,2025-04-07
vừa,5,4,0.25,5.62,2025-04-07
bằng,8,20,-0.6,5.6,2025-04-07
an_toàn,6,7,-0.14,5.57,2025-04-07
bao_gồm,6,7,-0.14,5.57,2025-04-07
tiêu_cực,6,7,-0.14,5.57,2025-04-07
bên_cạnh,6,7,-0.14,5.57,2025-04-07
xu_hướng,7,12,-0.42,5.54,2025-04-07
chi_phí,7,13,-0.46,5.38,2025-04-07
quản_lý,8,24,-0.67,5.33,2025-04-07
công_ty chứng_khoán,6,8,-0.25,5.25,2025-04-07
tạo,7,14,-0.5,5.25,2025-04-07
tập_trung,6,8,-0.25,5.25,2025-04-07
lĩnh_vực,7,15,-0.53,5.13,2025-04-07
yếu_tố,6,9,-0.33,5.0,2025-04-07
khoảng,6,10,-0.4,4.8,2025-04-07
động_lực,4,3,0.33,4.67,2025-04-07
thái,4,3,0.33,4.67,2025-04-07
gặp,4,3,0.33,4.67,2025-04-07
thu_hút,4,3,0.33,4.67,2025-04-07
vận_hành,4,3,0.33,4.67,2025-04-07
trực_tiếp,4,3,0.33,4.67,2025-04-07
chia cổ_tức,4,3,0.33,4.67,2025-04-07
nằm,4,3,0.33,4.67,2025-04-07
mã chứng_khoán,4,3,0.33,4.67,2025-04-07
chậm,4,3,0.33,4.67,2025-04-07
dẫn,4,3,0.33,4.67,2025-04-07
mbs,6,11,-0.45,4.64,2025-04-07
cạnh,5,6,-0.17,4.58,2025-04-07
phù_hợp,5,6,-0.17,4.58,2025-04-07
khu,5,6,-0.17,4.58,2025-04-07
hôm_nay,5,6,-0.17,4.58,2025-04-07
trả cổ_tức,5,6,-0.17,4.58,2025-04-07
bên cạnh,5,6,-0.17,4.58,2025-04-07
vậy,5,6,-0.17,4.58,2025-04-07
dòng tiền,5,6,-0.17,4.58,2025-04-07
fpt,6,12,-0.5,4.5,2025-04-07
kết_quả kinh_doanh,5,7,-0.29,4.29,2025-04-07
phần,5,7,-0.29,4.29,2025-04-07
agriseco,5,7,-0.29,4.29,2025-04-07
công_nghệ,6,14,-0.57,4.29,2025-04-07
ảnh_hưởng,5,7,-0.29,4.29,2025-04-07
tiêu_dùng,7,35,-0.8,4.2,2025-04-07
cổ_phần,6,15,-0.6,4.2,2025-04-07
