keyword,recent_frequency,previous_frequency,growth_rate,trend_score,calculation_date
cao_su,43,0,5.0,150.5,2025-04-18
đất,22,2,10.0,132.0,2025-04-18
toàn_diện,15,1,14.0,120.0,2025-04-18
bảo_hiểm,14,1,13.0,105.0,2025-04-18
fpt,13,1,12.0,91.0,2025-04-18
chuyển_đổi,13,1,12.0,91.0,2025-04-18
cổ_phiếu,61,35,0.74,83.66,2025-04-18
ban,11,1,10.0,66.0,2025-04-18
khu_công_nghiệp,20,4,4.0,60.0,2025-04-18
giảm,54,47,0.15,58.02,2025-04-18
dân,16,0,5.0,56.0,2025-04-18
tài_chính,48,36,0.33,56.0,2025-04-18
cao_su phước,16,0,5.0,56.0,2025-04-18
phước,16,0,5.0,56.0,2025-04-18
sản_phẩm dịch_vụ,10,1,9.0,55.0,2025-04-18
hòa,13,0,5.0,45.5,2025-04-18
phước hòa,13,0,5.0,45.5,2025-04-18
cao_su phước hòa,13,0,5.0,45.5,2025-04-18
tcbs,13,0,5.0,45.5,2025-04-18
phiên,40,34,0.18,43.53,2025-04-18
apg,12,0,5.0,42.0,2025-04-18
chỉ_đạo,12,2,5.0,42.0,2025-04-18
điểm,40,42,-0.05,39.05,2025-04-18
tăng,48,77,-0.38,38.96,2025-04-18
land,11,0,5.0,38.5,2025-04-18
bảo_hiểm xã_hội,11,0,5.0,38.5,2025-04-18
dịch_vụ tài_chính,11,0,5.0,38.5,2025-04-18
đồngcổ phiếu,8,1,7.0,36.0,2025-04-18
đồngcổ,8,1,7.0,36.0,2025-04-18
phiếu,8,1,7.0,36.0,2025-04-18
14,8,1,7.0,36.0,2025-04-18
dịch_vụ,15,4,2.75,35.62,2025-04-18
sản_phẩm,15,4,2.75,35.62,2025-04-18
đất cao_su,10,0,5.0,35.0,2025-04-18
khải_hoàn,10,0,5.0,35.0,2025-04-18
khải_hoàn land,10,0,5.0,35.0,2025-04-18
rõ,10,0,5.0,35.0,2025-04-18
về,37,43,-0.14,34.42,2025-04-18
công_ty,26,16,0.62,34.12,2025-04-18
etf,9,0,5.0,31.5,2025-04-18
cổ_đông,9,0,5.0,31.5,2025-04-18
xã_hội,12,3,3.0,30.0,2025-04-18
mức,35,56,-0.38,28.44,2025-04-18
đối_tượng,7,1,6.0,28.0,2025-04-18
công_nghiệp,8,0,5.0,28.0,2025-04-18
thuê,7,1,6.0,28.0,2025-04-18
kiểm_toán,8,0,5.0,28.0,2025-04-18
phân_phối,7,1,6.0,28.0,2025-04-18
vnindex,24,20,0.2,26.4,2025-04-18
mạnh,23,19,0.21,25.42,2025-04-18
chỉ_số,20,13,0.54,25.38,2025-04-18
xác_định,9,2,3.5,24.75,2025-04-18
sử_dụng,9,2,3.5,24.75,2025-04-18
đất khu_công_nghiệp,7,0,5.0,24.5,2025-04-18
cao_su sang,7,0,5.0,24.5,2025-04-18
phr,7,0,5.0,24.5,2025-04-18
tiền_mặt,7,0,5.0,24.5,2025-04-18
đại_hội,7,0,5.0,24.5,2025-04-18
đất cao_su sang,7,0,5.0,24.5,2025-04-18
chuyển_đổi đất,7,0,5.0,24.5,2025-04-18
ha,7,0,5.0,24.5,2025-04-18
chuyển_đổi đất cao_su,7,0,5.0,24.5,2025-04-18
sang,13,5,1.6,23.4,2025-04-18
thị_trường,34,100,-0.66,22.78,2025-04-18
đạt,25,32,-0.22,22.27,2025-04-18
quỹ,15,8,0.88,21.56,2025-04-18
vùng_sâu_vùng_xa,6,0,5.0,21.0,2025-04-18
nhà_nước việt,6,1,5.0,21.0,2025-04-18
bổ_sung,6,0,5.0,21.0,2025-04-18
sang đất,6,0,5.0,21.0,2025-04-18
40,6,0,5.0,21.0,2025-04-18
thủ_tướng chính_phủ,6,1,5.0,21.0,2025-04-18
chỉ_số vn30,6,0,5.0,21.0,2025-04-18
cao_su sang đất,6,0,5.0,21.0,2025-04-18
thủ_tướng,6,1,5.0,21.0,2025-04-18
so,24,34,-0.29,20.47,2025-04-18
báo_cáo,12,5,1.4,20.4,2025-04-18
phát_triển,19,17,0.12,20.12,2025-04-18
tiếp_tục,21,25,-0.16,19.32,2025-04-18
đầu,20,23,-0.13,18.7,2025-04-18
giao_dịch,27,71,-0.62,18.63,2025-04-18
chiến_lược,13,7,0.86,18.57,2025-04-18
2025,23,38,-0.39,18.46,2025-04-18
ròng,19,21,-0.1,18.1,2025-04-18
nhiệm_vụ,9,3,2.0,18.0,2025-04-18
chủ_yếu,9,3,2.0,18.0,2025-04-18
mã,19,22,-0.14,17.7,2025-04-18
kịch_bản,11,5,1.2,17.6,2025-04-18
