keyword,recent_frequency,previous_frequency,growth_rate,trend_score,calculation_date
thương_mại,29,1,28.0,435.0,2025-04-05
chi,28,2,13.0,210.0,2025-04-05
trái_phiếu doanh_nghiệp,18,1,17.0,171.0,2025-04-05
doanh_nghiệp,56,13,3.31,148.62,2025-04-05
thị_trường,87,41,1.12,135.8,2025-04-05
mỹ,30,4,6.5,127.5,2025-04-05
việt,57,18,2.17,118.75,2025-04-05
cổ_phiếu,82,48,0.71,111.04,2025-04-05
giảm,70,33,1.12,109.24,2025-04-05
tăng,79,52,0.52,99.51,2025-04-05
nhà_nước,39,10,2.9,95.55,2025-04-05
điểm,49,17,1.88,95.12,2025-04-05
nhà_đầu_tư,38,10,2.8,91.2,2025-04-05
ngân_sách,25,0,5.0,87.5,2025-04-05
giá_trị,29,6,3.83,84.58,2025-04-05
giao_dịch,42,15,1.8,79.8,2025-04-05
bị,23,4,4.75,77.62,2025-04-05
tâm_lý,20,3,5.67,76.67,2025-04-05
phiên,43,17,1.53,75.88,2025-04-05
mức,55,34,0.62,71.99,2025-04-05
tới,40,17,1.35,67.06,2025-04-05
áp,11,1,10.0,66.0,2025-04-05
đầu,31,10,2.1,63.55,2025-04-05
msb,18,0,5.0,63.0,2025-04-05
cổ_tức,32,11,1.91,62.55,2025-04-05
có_thể,38,18,1.11,59.11,2025-04-05
vnindex,30,11,1.73,55.91,2025-04-05
mạnh,32,13,1.46,55.38,2025-04-05
24,10,1,9.0,55.0,2025-04-05
trump,10,1,9.0,55.0,2025-04-05
tcbs,15,0,5.0,52.5,2025-04-05
nhóm,27,10,1.7,49.95,2025-04-05
bộ,18,4,3.5,49.5,2025-04-05
nắm,13,2,5.5,48.75,2025-04-05
tương_đương,13,2,5.5,48.75,2025-04-05
so,43,35,0.23,47.91,2025-04-05
về,51,61,-0.16,46.82,2025-04-05
vấn_đề,19,5,2.8,45.6,2025-04-05
thuế_quan,13,0,5.0,45.5,2025-04-05
nắm giữ,9,1,8.0,45.0,2025-04-05
ngoại_tệ,9,1,8.0,45.0,2025-04-05
công_ty,53,80,-0.34,44.06,2025-04-05
đạt,47,54,-0.13,43.95,2025-04-05
tích_cực,20,6,2.33,43.33,2025-04-05
hạng,16,4,3.0,40.0,2025-04-05
nâng hạng,16,4,3.0,40.0,2025-04-05
xuất_khẩu,14,3,3.67,39.67,2025-04-05
ngành,24,11,1.18,38.18,2025-04-05
tỷ_lệ,29,18,0.61,37.86,2025-04-05
giữ,17,5,2.4,37.4,2025-04-05
đầu_tư,44,68,-0.35,36.24,2025-04-05
giảm mạnh,8,1,7.0,36.0,2025-04-05
phía,8,1,7.0,36.0,2025-04-05
quốc_gia,8,1,7.0,36.0,2025-04-05
công_nghiệp,11,2,4.5,35.75,2025-04-05
nước_ngoài,11,2,4.5,35.75,2025-04-05
vùng,11,2,4.5,35.75,2025-04-05
thị_trường_chứng_khoán,26,15,0.73,35.53,2025-04-05
ghi_nhận,19,7,1.71,35.29,2025-04-05
chứng_khoán,32,27,0.19,34.96,2025-04-05
trái_phiếu,34,33,0.03,34.52,2025-04-05
gần,28,21,0.33,32.67,2025-04-05
tiền,25,16,0.56,32.03,2025-04-05
group,9,0,5.0,31.5,2025-04-05
chuyên_gia,9,0,5.0,31.5,2025-04-05
2025,38,60,-0.37,31.03,2025-04-05
thời_gian,21,11,0.91,30.55,2025-04-05
nâng,23,14,0.64,30.39,2025-04-05
cuộc,12,3,3.0,30.0,2025-04-05
ròng,20,10,1.0,30.0,2025-04-05
ảnh_hưởng,10,2,4.0,30.0,2025-04-05
hoàn,10,2,4.0,30.0,2025-04-05
ctcp,15,5,2.0,30.0,2025-04-05
chính_sách,19,9,1.11,29.56,2025-04-05
tác_động,17,7,1.43,29.14,2025-04-05
phát_triển đô_thị,8,0,5.0,28.0,2025-04-05
ngân_sách nhà_nước,8,0,5.0,28.0,2025-04-05
home,8,0,5.0,28.0,2025-04-05
hấp_dẫn,7,1,6.0,28.0,2025-04-05
chi_trả cổ_tức,7,1,6.0,28.0,2025-04-05
tổng_thống,8,0,5.0,28.0,2025-04-05
ctcp phát_triển,8,0,5.0,28.0,2025-04-05
khối_lượng,7,1,6.0,28.0,2025-04-05
thực_hiện,29,32,-0.09,27.64,2025-04-05
bộ tài_chính,13,4,2.25,27.62,2025-04-05
chi_trả,13,4,2.25,27.62,2025-04-05
2024,33,49,-0.33,27.61,2025-04-05
bằng,19,10,0.9,27.55,2025-04-05
tài_chính,33,50,-0.34,27.39,2025-04-05
công_bố,17,8,1.12,26.56,2025-04-05
hỗ_trợ,17,8,1.12,26.56,2025-04-05
áp_lực,21,14,0.5,26.25,2025-04-05
đều,11,3,2.67,25.67,2025-04-05
i2025,9,2,3.5,24.75,2025-04-05
nâng hạng thị_trường,9,2,3.5,24.75,2025-04-05
hôm_nay,9,2,3.5,24.75,2025-04-05
tiêu_cực,9,2,3.5,24.75,2025-04-05
hạng thị_trường,9,2,3.5,24.75,2025-04-05
mã,23,20,0.15,24.72,2025-04-05
sàn,17,9,0.89,24.56,2025-04-05
liên_tục,7,0,5.0,24.5,2025-04-05
tạm_thời,7,0,5.0,24.5,2025-04-05
gặp,7,0,5.0,24.5,2025-04-05
agriseco,7,0,5.0,24.5,2025-04-05
nội_địa,7,0,5.0,24.5,2025-04-05
cổ_đông,29,44,-0.34,24.06,2025-04-05
chính_phủ,16,8,1.0,24.0,2025-04-05
chỉ_số,13,5,1.6,23.4,2025-04-05
tiếp_tục,28,43,-0.35,23.12,2025-04-05
phát_triển,25,31,-0.19,22.58,2025-04-05
ngoại,17,11,0.55,21.64,2025-04-05
lãi,15,8,0.88,21.56,2025-04-05
khiến,15,8,0.88,21.56,2025-04-05
tìm,6,1,5.0,21.0,2025-04-05
đàm_phán,6,0,5.0,21.0,2025-04-05
krx,6,0,5.0,21.0,2025-04-05
donald,6,0,5.0,21.0,2025-04-05
thứ_trưởng,6,0,5.0,21.0,2025-04-05
thị_trường_chứng_khoán việt,6,0,5.0,21.0,2025-04-05
chia cổ_tức,6,1,5.0,21.0,2025-04-05
quỹ,14,7,1.0,21.0,2025-04-05
ngọc,6,0,5.0,21.0,2025-04-05
thường_xuyên,6,0,5.0,21.0,2025-04-05
46,6,0,5.0,21.0,2025-04-05
bị ảnh_hưởng,6,0,5.0,21.0,2025-04-05
trung_ương,6,1,5.0,21.0,2025-04-05
tạm_ứng,6,0,5.0,21.0,2025-04-05
kinh_doanh,24,32,-0.25,21.0,2025-04-05
35,6,0,5.0,21.0,2025-04-05
hướng tới,6,0,5.0,21.0,2025-04-05
ssi,6,1,5.0,21.0,2025-04-05
biến_động,6,1,5.0,21.0,2025-04-05
tình_trạng,6,1,5.0,21.0,2025-04-05
nguyễn_đức,6,0,5.0,21.0,2025-04-05
2023,16,10,0.6,20.8,2025-04-05
phiên giao_dịch,11,4,1.75,20.62,2025-04-05
khoảng,11,4,1.75,20.62,2025-04-05
điều_chỉnh,13,6,1.17,20.58,2025-04-05
khoản,18,14,0.29,20.57,2025-04-05
tiền_mặt,12,5,1.4,20.4,2025-04-05
thanh khoản,12,5,1.4,20.4,2025-04-05
thanh,12,5,1.4,20.4,2025-04-05
thanh_toán,8,2,3.0,20.0,2025-04-05
nhưng,20,20,0.0,20.0,2025-04-05
tăng_trưởng,25,43,-0.42,19.77,2025-04-05
thu,16,11,0.45,19.64,2025-04-05
quản_lý,17,13,0.31,19.62,2025-04-05
kỳ,17,13,0.31,19.62,2025-04-05
gia_tăng,14,8,0.75,19.25,2025-04-05
tổ_chức,18,16,0.12,19.12,2025-04-05
đặc_biệt,15,10,0.5,18.75,2025-04-05
thông_qua,21,27,-0.22,18.67,2025-04-05
cấp,13,7,0.86,18.57,2025-04-05
ngân_hàng,20,24,-0.17,18.33,2025-04-05
sự,22,33,-0.33,18.33,2025-04-05
nay,17,15,0.13,18.13,2025-04-05
thông_tin,17,15,0.13,18.13,2025-04-05
đồngcổ phiếu,9,3,2.0,18.0,2025-04-05
đồngcổ,9,3,2.0,18.0,2025-04-05
lo_ngại,9,3,2.0,18.0,2025-04-05
phiếu,9,3,2.0,18.0,2025-04-05
đáp_ứng,11,5,1.2,17.6,2025-04-05
mai,5,0,5.0,17.5,2025-04-05
dự_toán,5,0,5.0,17.5,2025-04-05
14,5,0,5.0,17.5,2025-04-05
điện,5,0,5.0,17.5,2025-04-05
tâm_lý nhà_đầu_tư,5,0,5.0,17.5,2025-04-05
giữa,10,4,1.5,17.5,2025-04-05
xem_xét,5,0,5.0,17.5,2025-04-05
donald trump,5,0,5.0,17.5,2025-04-05
nhà_đầu_tư nước_ngoài,5,0,5.0,17.5,2025-04-05
phản_ứng,5,0,5.0,17.5,2025-04-05
holdings,5,0,5.0,17.5,2025-04-05
trở_nên,5,0,5.0,17.5,2025-04-05
ngân_hàng thương_mại,5,0,5.0,17.5,2025-04-05
xảy,5,0,5.0,17.5,2025-04-05
fiinratings,5,0,5.0,17.5,2025-04-05
nguyễn_đức chi,5,0,5.0,17.5,2025-04-05
tái,5,0,5.0,17.5,2025-04-05
kể,5,0,5.0,17.5,2025-04-05
khu_công_nghiệp,5,0,5.0,17.5,2025-04-05
thỏa_thuận,5,0,5.0,17.5,2025-04-05
hệ_thống krx,5,0,5.0,17.5,2025-04-05
bán_tháo,5,0,5.0,17.5,2025-04-05
dự_án,21,33,-0.36,17.18,2025-04-05
khối,13,8,0.62,17.06,2025-04-05
giai_đoạn,15,12,0.25,16.88,2025-04-05
khối ngoại,12,7,0.71,16.29,2025-04-05
chia,7,2,2.5,15.75,2025-04-05
hướng,7,2,2.5,15.75,2025-04-05
phát_hành trái_phiếu,7,2,2.5,15.75,2025-04-05
