keyword,recent_frequency,previous_frequency,growth_rate,trend_score,calculation_date
đăng_ký,14,3,3.67,39.67,2025-05-11
giao_dịch bình_quân,11,0,5.0,38.5,2025-05-11
phi ngân_hàng,11,0,5.0,38.5,2025-05-11
gốc,8,1,7.0,36.0,2025-05-11
dòng,8,1,7.0,36.0,2025-05-11
tăng mạnh,11,2,4.5,35.75,2025-05-11
đóng,11,2,4.5,35.75,2025-05-11
gần,15,4,2.75,35.62,2025-05-11
so kỳ,10,0,5.0,35.0,2025-05-11
điểm,25,15,0.67,33.33,2025-05-11
kỳ,17,6,1.83,32.58,2025-05-11
tiếp_tục,19,8,1.38,32.06,2025-05-11
chứng_khoán,39,72,-0.46,30.06,2025-05-11
lũy kế,7,1,6.0,28.0,2025-05-11
lũy,7,1,6.0,28.0,2025-05-11
dòng tiền,7,1,6.0,28.0,2025-05-11
lãi,7,1,6.0,28.0,2025-05-11
đăng_ký giao_dịch,7,1,6.0,28.0,2025-05-11
khối_lượng giao_dịch,8,0,5.0,28.0,2025-05-11
chiếm tỷ_trọng,8,0,5.0,28.0,2025-05-11
tài_chính,41,120,-0.66,27.5,2025-05-11
tới,18,9,1.0,27.0,2025-05-11
tài_khoản chứng_khoán,7,0,5.0,24.5,2025-05-11
trở_lại,7,0,5.0,24.5,2025-05-11
nâng hạng,7,0,5.0,24.5,2025-05-11
trái_phiếu chính_phủ,7,0,5.0,24.5,2025-05-11
nhẹ,7,0,5.0,24.5,2025-05-11
hạng,7,0,5.0,24.5,2025-05-11
thanh khoản,12,4,2.0,24.0,2025-05-11
nhà_đầu_tư nước_ngoài,12,4,2.0,24.0,2025-05-11
nhà_đầu_tư,24,24,0.0,24.0,2025-05-11
ngành,12,4,2.0,24.0,2025-05-11
thanh,13,5,1.6,23.4,2025-05-11
thời_gian,14,6,1.33,23.33,2025-05-11
về,32,72,-0.56,23.11,2025-05-11
dịch_vụ tài_chính,10,3,2.33,21.67,2025-05-11
thanh khoản thị_trường,6,1,5.0,21.0,2025-05-11
tập_đoàn,6,1,5.0,21.0,2025-05-11
cửa,6,1,5.0,21.0,2025-05-11
20,6,1,5.0,21.0,2025-05-11
phiếu,6,1,5.0,21.0,2025-05-11
thời_gian tới,6,0,5.0,21.0,2025-05-11
đóng cửa,6,0,5.0,21.0,2025-05-11
triển_vọng,6,1,5.0,21.0,2025-05-11
hoàn_tất,6,0,5.0,21.0,2025-05-11
đà,6,1,5.0,21.0,2025-05-11
khoản thị_trường,6,1,5.0,21.0,2025-05-11
giá_trị giao_dịch bình_quân,6,0,5.0,21.0,2025-05-11
tổng giá_trị giao_dịch,6,0,5.0,21.0,2025-05-11
xếp_hạng,6,1,5.0,21.0,2025-05-11
sự,23,29,-0.21,20.62,2025-05-11
đợt,12,5,1.4,20.4,2025-05-11
đáo hạn,8,2,3.0,20.0,2025-05-11
thị_trường_chứng_khoán việt,8,2,3.0,20.0,2025-05-11
đáo,8,2,3.0,20.0,2025-05-11
khối,8,2,3.0,20.0,2025-05-11
việt,26,52,-0.5,19.5,2025-05-11
nhà_nước,21,25,-0.16,19.32,2025-05-11
khách_hàng,13,7,0.86,18.57,2025-05-11
kế_hoạch,11,5,1.2,17.6,2025-05-11
giao_dịch toàn_thị_trường,5,0,5.0,17.5,2025-05-11
tiếp_cận dịch_vụ,5,0,5.0,17.5,2025-05-11
hạng thị_trường_chứng_khoán,5,0,5.0,17.5,2025-05-11
nâng hạng thị_trường_chứng_khoán,5,0,5.0,17.5,2025-05-11
kết_quả,5,0,5.0,17.5,2025-05-11
52025,5,0,5.0,17.5,2025-05-11
cổ_phiếu niêm_yết,5,0,5.0,17.5,2025-05-11
lũy kế đầu,5,0,5.0,17.5,2025-05-11
42025 thị_trường,5,0,5.0,17.5,2025-05-11
sàn,10,4,1.5,17.5,2025-05-11
khối_lượng giao_dịch bình_quân,5,0,5.0,17.5,2025-05-11
kế đầu,5,0,5.0,17.5,2025-05-11
bình_dân,5,0,5.0,17.5,2025-05-11
đợt phát_hành,5,0,5.0,17.5,2025-05-11
đồngphiên,5,0,5.0,17.5,2025-05-11
vpl,5,0,5.0,17.5,2025-05-11
trả_lãi,5,0,5.0,17.5,2025-05-11
chất_lượng tài_sản,5,0,5.0,17.5,2025-05-11
gốc trái_phiếu,5,0,5.0,17.5,2025-05-11
thị_trường_chứng_khoán,13,8,0.62,17.06,2025-05-11
2025,14,10,0.4,16.8,2025-05-11
phản_ánh,7,2,2.5,15.75,2025-05-11
kế,7,2,2.5,15.75,2025-05-11
vnindex,11,6,0.83,15.58,2025-05-11
nâng,15,14,0.07,15.54,2025-05-11
doanh_nghiệp,22,54,-0.59,15.48,2025-05-11
đầu 2025,5,1,4.0,15.0,2025-05-11
nước,12,8,0.5,15.0,2025-05-11
công_ty cổ_phần,5,1,4.0,15.0,2025-05-11
xử_lý,5,1,4.0,15.0,2025-05-11
đánh_dấu,5,1,4.0,15.0,2025-05-11
phát_hành riêng_lẻ,5,1,4.0,15.0,2025-05-11
tín_nhiệm,5,1,4.0,15.0,2025-05-11
giải_ngân,5,1,4.0,15.0,2025-05-11
ngoại,5,1,4.0,15.0,2025-05-11
vùng,5,1,4.0,15.0,2025-05-11
khối ngoại,5,1,4.0,15.0,2025-05-11
so mức,5,1,4.0,15.0,2025-05-11
đầu_tiên,8,3,1.67,14.67,2025-05-11
lần_lượt,8,3,1.67,14.67,2025-05-11
áp_lực,9,4,1.25,14.62,2025-05-11
phát_hành trái_phiếu,14,13,0.08,14.54,2025-05-11
hoạt_động kinh_doanh,4,0,5.0,14.0,2025-05-11
lãi trái_phiếu,4,0,5.0,14.0,2025-05-11
tổ_chức xếp_hạng,4,0,5.0,14.0,2025-05-11
trái_phiếu phát_hành,4,0,5.0,14.0,2025-05-11
nhóm ngành,4,0,5.0,14.0,2025-05-11
tiếp_cận dịch_vụ tài_chính,4,0,5.0,14.0,2025-05-11
dẫn_đầu,4,0,5.0,14.0,2025-05-11
so phiên,4,0,5.0,14.0,2025-05-11
ngắn,4,0,5.0,14.0,2025-05-11
14,4,0,5.0,14.0,2025-05-11
cân_bằng,4,0,5.0,14.0,2025-05-11
cổ,4,0,5.0,14.0,2025-05-11
3000,4,0,5.0,14.0,2025-05-11
phương,4,0,5.0,14.0,2025-05-11
so giá_trị,4,0,5.0,14.0,2025-05-11
trái_phiếu đáo,4,0,5.0,14.0,2025-05-11
trái_phiếu đáo hạn,4,0,5.0,14.0,2025-05-11
vingroup,4,0,5.0,14.0,2025-05-11
thị_trường cổ_phiếu,4,0,5.0,14.0,2025-05-11
so giá_trị giao_dịch,4,0,5.0,14.0,2025-05-11
cửa_hàng,4,0,5.0,14.0,2025-05-11
giá_trị giao_dịch toàn_thị_trường,4,0,5.0,14.0,2025-05-11
mã chứng_khoán,4,0,5.0,14.0,2025-05-11
cuối đạt,4,0,5.0,14.0,2025-05-11
ngành bất_động_sản,4,0,5.0,14.0,2025-05-11
giao_dịch bình_quân đạt,4,0,5.0,14.0,2025-05-11
trở_thành công_ty,4,0,5.0,14.0,2025-05-11
bình_quân đạt,4,0,5.0,14.0,2025-05-11
nước mở,4,0,5.0,14.0,2025-05-11
điểm giảm,4,0,5.0,14.0,2025-05-11
tài_khoản mở,4,0,5.0,14.0,2025-05-11
kinh_doanh,18,34,-0.47,13.76,2025-05-11
khoản,15,18,-0.17,13.75,2025-05-11
mở,13,12,0.08,13.54,2025-05-11
triển_khai,11,8,0.38,13.06,2025-05-11
hoạt_động,16,27,-0.41,12.74,2025-05-11
tổ_chức,17,36,-0.53,12.51,2025-05-11
10,6,2,2.0,12.0,2025-05-11
cạnh,6,2,2.0,12.0,2025-05-11
tăng_giá,6,2,2.0,12.0,2025-05-11
bên cạnh,6,2,2.0,12.0,2025-05-11
mốc,6,2,2.0,12.0,2025-05-11
nhóm cổ_phiếu,6,2,2.0,12.0,2025-05-11
ctcp,13,16,-0.19,11.78,2025-05-11
nhờ,7,3,1.33,11.67,2025-05-11
vừa_qua,7,3,1.33,11.67,2025-05-11
trái_phiếu doanh_nghiệp,10,8,0.25,11.25,2025-05-11
bộ,11,11,0.0,11.0,2025-05-11
plx,3,0,5.0,10.5,2025-05-11
hồ_sơ hoàn,3,0,5.0,10.5,2025-05-11
lợi_suất,3,0,5.0,10.5,2025-05-11
công_ty tài_chính,3,0,5.0,10.5,2025-05-11
trở_thành công_ty đại_chúng,3,0,5.0,10.5,2025-05-11
dầu,3,0,5.0,10.5,2025-05-11
trái_phiếu hạn,3,0,5.0,10.5,2025-05-11
đức,3,0,5.0,10.5,2025-05-11
tnhh,3,0,5.0,10.5,2025-05-11
đạt gần,3,0,5.0,10.5,2025-05-11
phối_hợp,3,0,5.0,10.5,2025-05-11
giải_trí,3,0,5.0,10.5,2025-05-11
nhà_đầu_tư nước_ngoài tăng,3,0,5.0,10.5,2025-05-11
roe,3,0,5.0,10.5,2025-05-11
tổng giá_trị phát_hành,3,0,5.0,10.5,2025-05-11
shs,3,0,5.0,10.5,2025-05-11
vincom,3,0,5.0,10.5,2025-05-11
công_ty tnhh,3,0,5.0,10.5,2025-05-11
cột mốc,3,0,5.0,10.5,2025-05-11
25 so,3,0,5.0,10.5,2025-05-11
công_ty cổ_phần vinpearl,3,0,5.0,10.5,2025-05-11
thị_trường cấp,3,0,5.0,10.5,2025-05-11
cột,3,0,5.0,10.5,2025-05-11
tiếp_cận tài_chính,3,0,5.0,10.5,2025-05-11
xác_nhận,3,0,5.0,10.5,2025-05-11
cổ_phần vinpearl,3,0,5.0,10.5,2025-05-11
cập_nhật,3,0,5.0,10.5,2025-05-11
tăng 25,3,0,5.0,10.5,2025-05-11
phiếuphiên,3,0,5.0,10.5,2025-05-11
ròng giá_trị,3,0,5.0,10.5,2025-05-11
tín_nhiệm f88,3,0,5.0,10.5,2025-05-11
phiên giao_dịch cuối,3,0,5.0,10.5,2025-05-11
fiintrade,3,0,5.0,10.5,2025-05-11
65,3,0,5.0,10.5,2025-05-11
983,3,0,5.0,10.5,2025-05-11
quy_trình,3,0,5.0,10.5,2025-05-11
55,3,0,5.0,10.5,2025-05-11
vhm,3,0,5.0,10.5,2025-05-11
i2024,3,0,5.0,10.5,2025-05-11
kỳ_hạn 10,3,0,5.0,10.5,2025-05-11
mb,3,0,5.0,10.5,2025-05-11
dao_động biên_độ,3,0,5.0,10.5,2025-05-11
dao_động biên_độ hẹp,3,0,5.0,10.5,2025-05-11
gián_tiếp,3,0,5.0,10.5,2025-05-11
135,3,0,5.0,10.5,2025-05-11
top,3,0,5.0,10.5,2025-05-11
tăng_giá mạnh,3,0,5.0,10.5,2025-05-11
đà tăng,3,0,5.0,10.5,2025-05-11
nhóm bất_động_sản,3,0,5.0,10.5,2025-05-11
lực,3,0,5.0,10.5,2025-05-11
biên_độ hẹp,3,0,5.0,10.5,2025-05-11
mạnh khối_lượng,3,0,5.0,10.5,2025-05-11
tăng so,3,0,5.0,10.5,2025-05-11
tiếp_cận tài_chính dân,3,0,5.0,10.5,2025-05-11
179,3,0,5.0,10.5,2025-05-11
tăng tới,3,0,5.0,10.5,2025-05-11
giá_trị phát_hành trái_phiếu,3,0,5.0,10.5,2025-05-11
giảm nhẹ,3,0,5.0,10.5,2025-05-11
nlg,3,0,5.0,10.5,2025-05-11
số_liệu,3,0,5.0,10.5,2025-05-11
2021,3,0,5.0,10.5,2025-05-11
đóng cửa phiên,3,0,5.0,10.5,2025-05-11
nvl,3,0,5.0,10.5,2025-05-11
triển_khai hệ_thống,3,0,5.0,10.5,2025-05-11
tiếp_tục duy_trì,3,0,5.0,10.5,2025-05-11
giao_dịch sàn,3,0,5.0,10.5,2025-05-11
cổ phiếuphiên,3,0,5.0,10.5,2025-05-11
giao_dịch cuối,3,0,5.0,10.5,2025-05-11
giao_dịch cuối đạt,3,0,5.0,10.5,2025-05-11
mảng,3,0,5.0,10.5,2025-05-11
cửa phiên,3,0,5.0,10.5,2025-05-11
nước_ngoài tăng,3,0,5.0,10.5,2025-05-11
tăng lần_lượt,3,0,5.0,10.5,2025-05-11
đấu_thầu,3,0,5.0,10.5,2025-05-11
chính_thức,3,0,5.0,10.5,2025-05-11
thứ_trưởng,3,0,5.0,10.5,2025-05-11
mở ròng,3,0,5.0,10.5,2025-05-11
đạt mức,3,0,5.0,10.5,2025-05-11
13,3,0,5.0,10.5,2025-05-11
500,3,0,5.0,10.5,2025-05-11
cuối phiên,3,0,5.0,10.5,2025-05-11
nâng triển_vọng,3,0,5.0,10.5,2025-05-11
tăng 25 so,3,0,5.0,10.5,2025-05-11
hạng thị_trường_chứng_khoán việt,3,0,5.0,10.5,2025-05-11
bsr,3,0,5.0,10.5,2025-05-11
81,3,0,5.0,10.5,2025-05-11
tích_cực,8,5,0.6,10.4,2025-05-11
vay,8,5,0.6,10.4,2025-05-11
thuộc,8,5,0.6,10.4,2025-05-11
2024,8,5,0.6,10.4,2025-05-11
tiếp_cận,9,7,0.29,10.29,2025-05-11
chính_phủ,11,13,-0.15,10.15,2025-05-11
phục_hồi,4,1,3.0,10.0,2025-05-11
đồngcổ phiếu,4,1,3.0,10.0,2025-05-11
đồngcổ,4,1,3.0,10.0,2025-05-11
thỏa_thuận,4,1,3.0,10.0,2025-05-11
giao_dịch nhà_đầu_tư nước_ngoài,4,1,3.0,10.0,2025-05-11
biên_độ,4,1,3.0,10.0,2025-05-11
ước_tính,4,1,3.0,10.0,2025-05-11
thay_thế,4,1,3.0,10.0,2025-05-11
mã trái_phiếu,4,1,3.0,10.0,2025-05-11
hợp_tác,4,1,3.0,10.0,2025-05-11
giao_dịch nhà_đầu_tư,4,1,3.0,10.0,2025-05-11
nhờ sự,4,1,3.0,10.0,2025-05-11
mạnh mã,4,1,3.0,10.0,2025-05-11
17,4,1,3.0,10.0,2025-05-11
chậm,4,1,3.0,10.0,2025-05-11
trung_bình,4,1,3.0,10.0,2025-05-11
lãi_suất,4,1,3.0,10.0,2025-05-11
duy_trì,7,4,0.75,9.62,2025-05-11
huy_động,9,8,0.12,9.56,2025-05-11
trả,9,8,0.12,9.56,2025-05-11
cải_thiện,6,3,1.0,9.0,2025-05-11
diễn_biến,6,3,1.0,9.0,2025-05-11
thanh_toán,9,9,0.0,9.0,2025-05-11
tương_ứng,6,3,1.0,9.0,2025-05-11
ngược_lại,6,3,1.0,9.0,2025-05-11
dự_kiến,9,9,0.0,9.0,2025-05-11
thành_công,6,3,1.0,9.0,2025-05-11
công_chúng,6,3,1.0,9.0,2025-05-11
đầu_tư,14,55,-0.75,8.78,2025-05-11
mã tăng,5,2,1.5,8.75,2025-05-11
vic,5,2,1.5,8.75,2025-05-11
dao_động,5,2,1.5,8.75,2025-05-11
tiêu_chuẩn,5,2,1.5,8.75,2025-05-11
30,5,2,1.5,8.75,2025-05-11
du_lịch,5,2,1.5,8.75,2025-05-11
giao_dịch đạt,5,2,1.5,8.75,2025-05-11
đối_tác,5,2,1.5,8.75,2025-05-11
tuấn,5,2,1.5,8.75,2025-05-11
vậy,5,2,1.5,8.75,2025-05-11
thông_báo,5,2,1.5,8.75,2025-05-11
phiên giao_dịch,7,5,0.4,8.4,2025-05-11
cổ_đông,7,5,0.4,8.4,2025-05-11
tương_đương,7,5,0.4,8.4,2025-05-11
doanh_thu,9,11,-0.18,8.18,2025-05-11
nợ,11,23,-0.52,8.13,2025-05-11
một_số,9,13,-0.31,7.62,2025-05-11
công_ty đại_chúng,7,6,0.17,7.58,2025-05-11
bên,7,6,0.17,7.58,2025-05-11
bộ tài_chính,8,9,-0.11,7.56,2025-05-11
riêng_lẻ,10,20,-0.5,7.5,2025-05-11
thời_điểm,6,4,0.5,7.5,2025-05-11
tiền,10,22,-0.55,7.27,2025-05-11
thêm,7,7,0.0,7.0,2025-05-11
đại_chúng,7,7,0.0,7.0,2025-05-11
tỷ_lệ,7,7,0.0,7.0,2025-05-11
chỉ_số,7,7,0.0,7.0,2025-05-11
đều,7,7,0.0,7.0,2025-05-11
đơn_vị,5,3,0.67,6.67,2025-05-11
giảm mạnh,5,3,0.67,6.67,2025-05-11
đáp_ứng,5,3,0.67,6.67,2025-05-11
sắc,5,3,0.67,6.67,2025-05-11
gồm,5,3,0.67,6.67,2025-05-11
chủ_yếu,6,5,0.2,6.6,2025-05-11
thu_nhập cá_nhân,6,5,0.2,6.6,2025-05-11
cụ_thể,6,5,0.2,6.6,2025-05-11
mở_rộng,6,5,0.2,6.6,2025-05-11
nay,6,5,0.2,6.6,2025-05-11
phát_triển,10,38,-0.74,6.32,2025-05-11
xếp_hạng tín_nhiệm,3,1,2.0,6.0,2025-05-11
tuy_nhiên,6,6,0.0,6.0,2025-05-11
toàn,3,1,2.0,6.0,2025-05-11
phục_vụ,4,2,1.0,6.0,2025-05-11
tư,3,1,2.0,6.0,2025-05-11
vòng,3,1,2.0,6.0,2025-05-11
upcomindex,3,1,2.0,6.0,2025-05-11
về giao_dịch,4,2,1.0,6.0,2025-05-11
nằm,3,1,2.0,6.0,2025-05-11
thời_gian đáo hạn,3,1,2.0,6.0,2025-05-11
vị_trí,3,1,2.0,6.0,2025-05-11
tin,3,1,2.0,6.0,2025-05-11
yếu_tố,6,6,0.0,6.0,2025-05-11
sàn chứng_khoán,3,1,2.0,6.0,2025-05-11
khu_vực,4,2,1.0,6.0,2025-05-11
quỹ đầu_tư,4,2,1.0,6.0,2025-05-11
cung_cấp dịch_vụ,3,1,2.0,6.0,2025-05-11
chuyển,4,2,1.0,6.0,2025-05-11
quốc,3,1,2.0,6.0,2025-05-11
hnxindex,3,1,2.0,6.0,2025-05-11
tổng_số,3,1,2.0,6.0,2025-05-11
đặt mục_tiêu,3,1,2.0,6.0,2025-05-11
dư_nợ,4,2,1.0,6.0,2025-05-11
đáng,3,1,2.0,6.0,2025-05-11
thời_gian đáo,3,1,2.0,6.0,2025-05-11
cầu,3,1,2.0,6.0,2025-05-11
triển_khai giải_pháp,3,1,2.0,6.0,2025-05-11
đủ điều_kiện,3,1,2.0,6.0,2025-05-11
chỉ_đạo,4,2,1.0,6.0,2025-05-11
chính,6,6,0.0,6.0,2025-05-11
21,3,1,2.0,6.0,2025-05-11
đủ,6,6,0.0,6.0,2025-05-11
hiện_tại,3,1,2.0,6.0,2025-05-11
hẹp,3,1,2.0,6.0,2025-05-11
liên_tiếp,4,2,1.0,6.0,2025-05-11
lĩnh_vực tài_chính,4,2,1.0,6.0,2025-05-11
phát_hành công_chúng,4,2,1.0,6.0,2025-05-11
liên_tục,3,1,2.0,6.0,2025-05-11
gấp,4,2,1.0,6.0,2025-05-11
cá_nhân,10,76,-0.87,5.66,2025-05-11
chất_lượng,5,4,0.25,5.62,2025-05-11
trần,5,4,0.25,5.62,2025-05-11
phát_hành trái_phiếu doanh_nghiệp,5,4,0.25,5.62,2025-05-11
cổ_phần,7,12,-0.42,5.54,2025-05-11
đặc_biệt,7,12,-0.42,5.54,2025-05-11
thực_hiện,9,42,-0.79,5.46,2025-05-11
lĩnh_vực,6,8,-0.25,5.25,2025-05-11
công_bố,6,9,-0.33,5.0,2025-05-11
giữ,5,5,0.0,5.0,2025-05-11
nhanh_chóng,5,5,0.0,5.0,2025-05-11
trở_thành,5,5,0.0,5.0,2025-05-11
quốc_tế,6,9,-0.33,5.0,2025-05-11
công_ty chứng_khoán,6,10,-0.4,4.8,2025-05-11
vừa,6,10,-0.4,4.8,2025-05-11
thu_nhập,6,10,-0.4,4.8,2025-05-11
giúp,7,20,-0.65,4.73,2025-05-11
sở_giao_dịch chứng_khoán,4,3,0.33,4.67,2025-05-11
100,4,3,0.33,4.67,2025-05-11
lệnh,4,3,0.33,4.67,2025-05-11
sở_giao_dịch,4,3,0.33,4.67,2025-05-11
cấp,4,3,0.33,4.67,2025-05-11
khẳng_định,4,3,0.33,4.67,2025-05-11
toàn_diện,4,3,0.33,4.67,2025-05-11
sở_hữu,5,6,-0.17,4.58,2025-05-11
thông_tin,7,27,-0.74,4.41,2025-05-11
hiệu_quả,6,13,-0.54,4.38,2025-05-11
điều_kiện,6,14,-0.57,4.29,2025-05-11
dân,6,15,-0.6,4.2,2025-05-11
tạo,6,16,-0.62,4.12,2025-05-11
tổng_công_ty,6,17,-0.65,4.06,2025-05-11
chào,5,8,-0.38,4.06,2025-05-11
điều_lệ,4,4,0.0,4.0,2025-05-11
giữa,4,4,0.0,4.0,2025-05-11
đáng_kể,4,4,0.0,4.0,2025-05-11
ủy_ban,6,20,-0.7,3.9,2025-05-11
giai_đoạn,5,9,-0.44,3.89,2025-05-11
đồng_thời,5,9,-0.44,3.89,2025-05-11
giải_pháp,5,9,-0.44,3.89,2025-05-11
bền_vững,5,9,-0.44,3.89,2025-05-11
mục_tiêu,5,9,-0.44,3.89,2025-05-11
cơ_bản,3,2,0.5,3.75,2025-05-11
thủ_tướng,3,2,0.5,3.75,2025-05-11
vượt,3,2,0.5,3.75,2025-05-11
hà_nội,3,2,0.5,3.75,2025-05-11
mức tăng,3,2,0.5,3.75,2025-05-11
giá_trị giao_dịch đạt,3,2,0.5,3.75,2025-05-11
25,3,2,0.5,3.75,2025-05-11
hết,3,2,0.5,3.75,2025-05-11
thị_trường trái_phiếu,3,2,0.5,3.75,2025-05-11
thành_lập,3,2,0.5,3.75,2025-05-11
quá_trình,3,2,0.5,3.75,2025-05-11
32025,3,2,0.5,3.75,2025-05-11
số_lượng,3,2,0.5,3.75,2025-05-11
mã giảm,3,2,0.5,3.75,2025-05-11
nợ vay,3,2,0.5,3.75,2025-05-11
bản,3,2,0.5,3.75,2025-05-11
hiện,4,5,-0.2,3.6,2025-05-11
tình_hình,4,5,-0.2,3.6,2025-05-11
tài_sản,5,13,-0.62,3.46,2025-05-11
đảm_bảo,5,14,-0.64,3.39,2025-05-11
quy_định,6,48,-0.88,3.38,2025-05-11
sang,4,6,-0.33,3.33,2025-05-11
khả_năng,4,6,-0.33,3.33,2025-05-11
tín_dụng,4,6,-0.33,3.33,2025-05-11
đặt,4,6,-0.33,3.33,2025-05-11
làm_việc,4,6,-0.33,3.33,2025-05-11
sử_dụng,5,16,-0.69,3.28,2025-05-11
hệ_thống,5,19,-0.74,3.16,2025-05-11
ủy_ban chứng_khoán nhà_nước,4,7,-0.43,3.14,2025-05-11
ủy_ban chứng_khoán,4,7,-0.43,3.14,2025-05-11
hóa,4,7,-0.43,3.14,2025-05-11
chủ_sở_hữu,4,8,-0.5,3.0,2025-05-11
đỏ,3,3,0.0,3.0,2025-05-11
sắc đỏ,3,3,0.0,3.0,2025-05-11
tâm_lý,3,3,0.0,3.0,2025-05-11
chứng_khoán nhà_nước,4,8,-0.5,3.0,2025-05-11
nhận,3,3,0.0,3.0,2025-05-11
tài_chính dân,3,3,0.0,3.0,2025-05-11
hướng,4,8,-0.5,3.0,2025-05-11
năng_lượng,3,3,0.0,3.0,2025-05-11
nội,3,3,0.0,3.0,2025-05-11
tính,4,8,-0.5,3.0,2025-05-11
ngoài_ra,3,3,0.0,3.0,2025-05-11
mở tài_khoản,4,9,-0.56,2.89,2025-05-11
gia_tăng,4,10,-0.6,2.8,2025-05-11
đánh_giá,4,11,-0.64,2.73,2025-05-11
quan_trọng,4,11,-0.64,2.73,2025-05-11
cả,4,12,-0.67,2.67,2025-05-11
bù_trừ,4,13,-0.69,2.62,2025-05-11
nhưng,4,13,-0.69,2.62,2025-05-11
minh_bạch,3,4,-0.25,2.62,2025-05-11
hồ_sơ,4,13,-0.69,2.62,2025-05-11
kể,3,4,-0.25,2.62,2025-05-11
an_toàn,3,4,-0.25,2.62,2025-05-11
rõ,3,4,-0.25,2.62,2025-05-11
tác_động,3,4,-0.25,2.62,2025-05-11
11,3,4,-0.25,2.62,2025-05-11
hàng,3,4,-0.25,2.62,2025-05-11
cung_cấp,3,4,-0.25,2.62,2025-05-11
có_thể,4,13,-0.69,2.62,2025-05-11
trái_phiếu riêng_lẻ,4,15,-0.73,2.53,2025-05-11
rủi_ro,4,17,-0.76,2.47,2025-05-11
chiến_lược,3,5,-0.4,2.4,2025-05-11
ảnh_hưởng,3,5,-0.4,2.4,2025-05-11
thương_mại,3,5,-0.4,2.4,2025-05-11
quỹ,4,21,-0.81,2.38,2025-05-11
sửa_đổi,4,21,-0.81,2.38,2025-05-11
công_nghệ,4,22,-0.82,2.36,2025-05-11
báo_cáo,4,28,-0.86,2.29,2025-05-11
khiến,3,6,-0.5,2.25,2025-05-11
trực_tiếp,3,6,-0.5,2.25,2025-05-11
bảo_vệ,3,6,-0.5,2.25,2025-05-11
đề_xuất,3,7,-0.57,2.14,2025-05-11
tăng_trưởng,3,7,-0.57,2.14,2025-05-11
sự phát_triển,3,7,-0.57,2.14,2025-05-11
đưa,3,7,-0.57,2.14,2025-05-11
xây_dựng,3,8,-0.62,2.06,2025-05-11
yêu_cầu,3,8,-0.62,2.06,2025-05-11
bước,3,8,-0.62,2.06,2025-05-11
từng,3,8,-0.62,2.06,2025-05-11
nhà,3,11,-0.73,1.91,2025-05-11
góp_phần,3,11,-0.73,1.91,2025-05-11
thay_đổi,3,11,-0.73,1.91,2025-05-11
bằng,3,12,-0.75,1.88,2025-05-11
bị,3,14,-0.79,1.82,2025-05-11
chứng_khoán việt,3,14,-0.79,1.82,2025-05-11
