keyword,recent_frequency,previous_frequency,growth_rate,trend_score,calculation_date
dùng,8,0,5.0,28.0,2025-05-01
quỹ đất,8,0,5.0,28.0,2025-05-01
mở tài_khoản,8,0,5.0,28.0,2025-05-01
tcbs,8,0,5.0,28.0,2025-05-01
trực_tiếp,7,1,6.0,28.0,2025-05-01
bất_động_sản,7,1,6.0,28.0,2025-05-01
tín_dụng,8,0,5.0,28.0,2025-05-01
cổ_phiếu,36,67,-0.46,27.67,2025-05-01
bù_trừ chứng_khoán,13,4,2.25,27.62,2025-05-01
tổng_công_ty lưu,13,4,2.25,27.62,2025-05-01
tổng_công_ty lưu ký,13,4,2.25,27.62,2025-05-01
bù_trừ chứng_khoán việt,13,4,2.25,27.62,2025-05-01
ký bù_trừ chứng_khoán,13,4,2.25,27.62,2025-05-01
khoản,19,10,0.9,27.55,2025-05-01
chứng_khoán việt,14,5,1.8,26.6,2025-05-01
quy_mô,14,5,1.8,26.6,2025-05-01
tổng_công_ty,17,8,1.12,26.56,2025-05-01
tổng,16,7,1.29,26.29,2025-05-01
gửi,11,3,2.67,25.67,2025-05-01
vấn_đề,9,2,3.5,24.75,2025-05-01
cam_kết,9,2,3.5,24.75,2025-05-01
ha,7,0,5.0,24.5,2025-05-01
thực_hiện hoạt_động,7,0,5.0,24.5,2025-05-01
tổng đầu_tư,7,0,5.0,24.5,2025-05-01
vdsc,7,0,5.0,24.5,2025-05-01
nhà_nước,12,4,2.0,24.0,2025-05-01
liên_quan,12,4,2.0,24.0,2025-05-01
thị_trường,31,58,-0.47,23.78,2025-05-01
nhà_đầu_tư,25,28,-0.11,23.66,2025-05-01
tài_chính,19,13,0.46,23.38,2025-05-01
thông_tin,22,20,0.1,23.1,2025-05-01
vietnam,6,0,5.0,21.0,2025-05-01
ứng_dụng,6,1,5.0,21.0,2025-05-01
25,6,1,5.0,21.0,2025-05-01
kỳ năm_ngoái,6,0,5.0,21.0,2025-05-01
năm_ngoái,6,0,5.0,21.0,2025-05-01
sở_hữu trái_phiếu,6,0,5.0,21.0,2025-05-01
thế_giới,6,1,5.0,21.0,2025-05-01
mảng tự doanh,6,0,5.0,21.0,2025-05-01
kiểm_toán,6,0,5.0,21.0,2025-05-01
mảng tự,6,0,5.0,21.0,2025-05-01
thu,12,5,1.4,20.4,2025-05-01
đánh_giá,12,5,1.4,20.4,2025-05-01
điều_hành,8,2,3.0,20.0,2025-05-01
sụt giảm,8,2,3.0,20.0,2025-05-01
sụt,8,2,3.0,20.0,2025-05-01
2025,21,24,-0.12,19.69,2025-05-01
ảnh_hưởng,14,8,0.75,19.25,2025-05-01
thông_qua,14,8,0.75,19.25,2025-05-01
đối_với,17,14,0.21,18.82,2025-05-01
giao_dịch,24,43,-0.44,18.7,2025-05-01
lưu ký bù_trừ,13,7,0.86,18.57,2025-05-01
ký bù_trừ,13,7,0.86,18.57,2025-05-01
công_bố,14,9,0.56,17.89,2025-05-01
cụ_thể,11,5,1.2,17.6,2025-05-01
bao_gồm,11,5,1.2,17.6,2025-05-01
quyết_định,11,5,1.2,17.6,2025-05-01
chuyển_nhượng,5,0,5.0,17.5,2025-05-01
vpbanks,5,0,5.0,17.5,2025-05-01
phần_lớn,5,0,5.0,17.5,2025-05-01
tps,5,0,5.0,17.5,2025-05-01
lãi vay,5,0,5.0,17.5,2025-05-01
điện,5,0,5.0,17.5,2025-05-01
phát_hành trái_phiếu,5,0,5.0,17.5,2025-05-01
hoàng,5,0,5.0,17.5,2025-05-01
báo_cáo tình_hình,5,0,5.0,17.5,2025-05-01
vay thu,5,0,5.0,17.5,2025-05-01
báo_cáo tài_chính,5,0,5.0,17.5,2025-05-01
quy_định,19,23,-0.17,17.35,2025-05-01
phát_triển,14,10,0.4,16.8,2025-05-01
so,22,42,-0.48,16.76,2025-05-01
vay,16,15,0.07,16.53,2025-05-01
doanh_nghiệp,15,13,0.15,16.15,2025-05-01
thương_mại,7,2,2.5,15.75,2025-05-01
thành_viên,19,31,-0.39,15.32,2025-05-01
dự_kiến,14,12,0.17,15.17,2025-05-01
fintech,5,1,4.0,15.0,2025-05-01
hướng,5,1,4.0,15.0,2025-05-01
lưu ký tổ_chức,5,1,4.0,15.0,2025-05-01
gốc,5,1,4.0,15.0,2025-05-01
ký tổ_chức,5,1,4.0,15.0,2025-05-01
kế_hoạch,18,28,-0.36,14.79,2025-05-01
quỹ,17,23,-0.26,14.78,2025-05-01
ban,8,3,1.67,14.67,2025-05-01
lĩnh_vực,8,3,1.67,14.67,2025-05-01
tình_hình,8,3,1.67,14.67,2025-05-01
đầu,17,24,-0.29,14.52,2025-05-01
kỳ,17,25,-0.32,14.28,2025-05-01
kinh_doanh,13,11,0.18,14.18,2025-05-01
điểm,17,26,-0.35,14.06,2025-05-01
thực_tế,4,0,5.0,14.0,2025-05-01
ctcp đầu_tư,4,0,5.0,14.0,2025-05-01
nhanh,4,0,5.0,14.0,2025-05-01
khu đô_thị,4,0,5.0,14.0,2025-05-01
luật,4,0,5.0,14.0,2025-05-01
đầu_tư cổ_phiếu,4,0,5.0,14.0,2025-05-01
dư_nợ margin,4,0,5.0,14.0,2025-05-01
giữ,4,0,5.0,14.0,2025-05-01
phú,4,0,5.0,14.0,2025-05-01
thống_kê,4,0,5.0,14.0,2025-05-01
hành_chính,4,0,5.0,14.0,2025-05-01
giải_pháp,4,0,5.0,14.0,2025-05-01
tăng_trưởng lợi_nhuận,4,0,5.0,14.0,2025-05-01
riêng_lẻ,4,0,5.0,14.0,2025-05-01
cổ_phiếu niêm_yết,4,0,5.0,14.0,2025-05-01
so kỳ năm_ngoái,4,0,5.0,14.0,2025-05-01
sơn,4,0,5.0,14.0,2025-05-01
nghĩa_vụ,4,0,5.0,14.0,2025-05-01
tiếp_cận,4,0,5.0,14.0,2025-05-01
hàng_đầu,4,0,5.0,14.0,2025-05-01
tỷ_trọng đóng_góp,4,0,5.0,14.0,2025-05-01
đô_thị,4,0,5.0,14.0,2025-05-01
bảo_đảm,4,0,5.0,14.0,2025-05-01
bảo_lãnh,4,0,5.0,14.0,2025-05-01
lợi_nhuận i2025,4,0,5.0,14.0,2025-05-01
tiếp_tục,14,15,-0.07,13.53,2025-05-01
sự,15,19,-0.21,13.42,2025-05-01
cổ_phần,12,10,0.2,13.2,2025-05-01
bù_trừ,13,13,0.0,13.0,2025-05-01
mở,9,5,0.8,12.6,2025-05-01
điều_kiện,9,5,0.8,12.6,2025-05-01
mục_tiêu,10,7,0.43,12.14,2025-05-01
giúp,10,7,0.43,12.14,2025-05-01
cá_nhân,6,2,2.0,12.0,2025-05-01
rủi_ro,6,2,2.0,12.0,2025-05-01
từng,6,2,2.0,12.0,2025-05-01
quan_trọng,6,2,2.0,12.0,2025-05-01
trả,7,3,1.33,11.67,2025-05-01
doanh_thu,14,21,-0.33,11.67,2025-05-01
ngân_hàng,10,8,0.25,11.25,2025-05-01
hiện,9,6,0.5,11.25,2025-05-01
thời_gian,10,8,0.25,11.25,2025-05-01
mã,13,18,-0.28,11.19,2025-05-01
thời_điểm,12,14,-0.14,11.14,2025-05-01
mức,15,31,-0.52,11.13,2025-05-01
cổ_đông,13,19,-0.32,10.95,2025-05-01
sử_dụng,12,15,-0.2,10.8,2025-05-01
sở_hữu,10,9,0.11,10.56,2025-05-01
nghị_định,3,0,5.0,10.5,2025-05-01
độc_lập,3,0,5.0,10.5,2025-05-01
sử_dụng tiền,3,0,5.0,10.5,2025-05-01
hoạt_động vay,3,0,5.0,10.5,2025-05-01
cổ_phiếu lưu_hành,3,0,5.0,10.5,2025-05-01
công_ty_con,3,0,5.0,10.5,2025-05-01
tên,3,0,5.0,10.5,2025-05-01
tích_luỹ,3,0,5.0,10.5,2025-05-01
đưa quyết_định,3,0,5.0,10.5,2025-05-01
pyn elite,3,0,5.0,10.5,2025-05-01
ngàn,3,0,5.0,10.5,2025-05-01
sử_dụng tiền thu,3,0,5.0,10.5,2025-05-01
chuyên_nghiệp,3,0,5.0,10.5,2025-05-01
chào riêng_lẻ,3,0,5.0,10.5,2025-05-01
71,3,0,5.0,10.5,2025-05-01
phương_án phát_hành,3,0,5.0,10.5,2025-05-01
sàn giao_dịch,3,0,5.0,10.5,2025-05-01
địa_phương,3,0,5.0,10.5,2025-05-01
ghi,3,0,5.0,10.5,2025-05-01
sự hỗ_trợ,3,0,5.0,10.5,2025-05-01
cuối_cùng,3,0,5.0,10.5,2025-05-01
nghiên_cứu,3,0,5.0,10.5,2025-05-01
hồi đầu,3,0,5.0,10.5,2025-05-01
2024,12,16,-0.25,10.5,2025-05-01
khoản nợ,3,0,5.0,10.5,2025-05-01
nắm,3,0,5.0,10.5,2025-05-01
mảng hoạt_động,3,0,5.0,10.5,2025-05-01
quy_chế hoạt_động,3,0,5.0,10.5,2025-05-01
quyết_định đầu_tư,3,0,5.0,10.5,2025-05-01
phân_tích dữ_liệu,3,0,5.0,10.5,2025-05-01
công_cụ,3,0,5.0,10.5,2025-05-01
về vấn_đề,3,0,5.0,10.5,2025-05-01
mục_tiêu tăng_trưởng,3,0,5.0,10.5,2025-05-01
131,3,0,5.0,10.5,2025-05-01
sắc đỏ,3,0,5.0,10.5,2025-05-01
đỏ,3,0,5.0,10.5,2025-05-01
mã trái_phiếu,3,0,5.0,10.5,2025-05-01
2022,3,0,5.0,10.5,2025-05-01
đại_lý,3,0,5.0,10.5,2025-05-01
thông_qua phương_án,3,0,5.0,10.5,2025-05-01
hà,3,0,5.0,10.5,2025-05-01
thua_lỗ,3,0,5.0,10.5,2025-05-01
tư_cách,3,0,5.0,10.5,2025-05-01
âm,3,0,5.0,10.5,2025-05-01
pyn,3,0,5.0,10.5,2025-05-01
đáng,3,0,5.0,10.5,2025-05-01
dự_án khu đô_thị,3,0,5.0,10.5,2025-05-01
313,3,0,5.0,10.5,2025-05-01
308,3,0,5.0,10.5,2025-05-01
320,3,0,5.0,10.5,2025-05-01
cổ_phiếu tương_đương,3,0,5.0,10.5,2025-05-01
phương_án tăng,3,0,5.0,10.5,2025-05-01
ký_kết,3,0,5.0,10.5,2025-05-01
sab,3,0,5.0,10.5,2025-05-01
mở tài_khoản lưu,3,0,5.0,10.5,2025-05-01
dnse,3,0,5.0,10.5,2025-05-01
tài_sản đảm_bảo,3,0,5.0,10.5,2025-05-01
thay_thế,3,0,5.0,10.5,2025-05-01
công_văn,3,0,5.0,10.5,2025-05-01
tổng lợi_nhuận,3,0,5.0,10.5,2025-05-01
cơ_quan nhà_nước,3,0,5.0,10.5,2025-05-01
hàng_đầu thế_giới,3,0,5.0,10.5,2025-05-01
elite,3,0,5.0,10.5,2025-05-01
niêm_yết,8,5,0.6,10.4,2025-05-01
tới,12,17,-0.29,10.24,2025-05-01
nhưng,12,17,-0.29,10.24,2025-05-01
hồi,4,1,3.0,10.0,2025-05-01
tiên_tiến,4,1,3.0,10.0,2025-05-01
tiền,12,18,-0.33,10.0,2025-05-01
cuối i2025,4,1,3.0,10.0,2025-05-01
chứng_khoán tổng_công_ty,4,1,3.0,10.0,2025-05-01
tối_ưu,4,1,3.0,10.0,2025-05-01
chứng,4,1,3.0,10.0,2025-05-01
doanh_thu hoạt_động,4,1,3.0,10.0,2025-05-01
ctcp chứng_khoán,4,1,3.0,10.0,2025-05-01
dữ_liệu,4,1,3.0,10.0,2025-05-01
môi_giới,4,1,3.0,10.0,2025-05-01
vai_trò,4,1,3.0,10.0,2025-05-01
sắp_xếp,4,1,3.0,10.0,2025-05-01
tối_đa,4,1,3.0,10.0,2025-05-01
thanh_toán,14,34,-0.59,9.88,2025-05-01
ghi_nhận,11,14,-0.21,9.82,2025-05-01
bổ_sung,11,14,-0.21,9.82,2025-05-01
phiên,13,26,-0.5,9.75,2025-05-01
thanh,7,4,0.75,9.62,2025-05-01
thanh khoản,7,4,0.75,9.62,2025-05-01
đặt,7,4,0.75,9.62,2025-05-01
thêm,9,8,0.12,9.56,2025-05-01
cả,8,6,0.33,9.33,2025-05-01
nền_tảng,6,3,1.0,9.0,2025-05-01
nước,6,3,1.0,9.0,2025-05-01
sang,6,3,1.0,9.0,2025-05-01
toàn_cầu,5,2,1.5,8.75,2025-05-01
chủ_tịch,5,2,1.5,8.75,2025-05-01
năng_lượng,5,2,1.5,8.75,2025-05-01
thời_hạn,5,2,1.5,8.75,2025-05-01
by,5,2,1.5,8.75,2025-05-01
trở_thành,5,2,1.5,8.75,2025-05-01
đóng_góp,9,10,-0.1,8.55,2025-05-01
yêu_cầu,7,5,0.4,8.4,2025-05-01
hồ_sơ,7,5,0.4,8.4,2025-05-01
hỗ_trợ,9,11,-0.18,8.18,2025-05-01
khách_hàng,9,11,-0.18,8.18,2025-05-01
một_số,9,12,-0.25,7.88,2025-05-01
so kỳ,10,19,-0.47,7.63,2025-05-01
mạnh,10,19,-0.47,7.63,2025-05-01
tính,7,6,0.17,7.58,2025-05-01
kinh_tế,7,6,0.17,7.58,2025-05-01
hoặc,6,4,0.5,7.5,2025-05-01
danh_sách,6,4,0.5,7.5,2025-05-01
thông_tư,10,21,-0.52,7.38,2025-05-01
hđqt,8,10,-0.2,7.2,2025-05-01
đưa,8,10,-0.2,7.2,2025-05-01
kết_quả,8,10,-0.2,7.2,2025-05-01
nghiệp_vụ,7,7,0.0,7.0,2025-05-01
mỹ,7,7,0.0,7.0,2025-05-01
tài_khoản,8,11,-0.27,6.91,2025-05-01
đảm_bảo,8,11,-0.27,6.91,2025-05-01
song,5,3,0.67,6.67,2025-05-01
sàn,8,12,-0.33,6.67,2025-05-01
16,5,3,0.67,6.67,2025-05-01
yếu_tố,5,3,0.67,6.67,2025-05-01
tỷ_lệ,5,3,0.67,6.67,2025-05-01
cơ_cấu,5,3,0.67,6.67,2025-05-01
tỷ_trọng,5,3,0.67,6.67,2025-05-01
kể,5,3,0.67,6.67,2025-05-01
triển_khai,8,12,-0.33,6.67,2025-05-01
đáng_kể,5,3,0.67,6.67,2025-05-01
thuế_quan,6,5,0.2,6.6,2025-05-01
nhà,7,8,-0.12,6.56,2025-05-01
thành_viên lưu,8,13,-0.38,6.46,2025-05-01
thành_viên lưu ký,8,13,-0.38,6.46,2025-05-01
nay,7,9,-0.22,6.22,2025-05-01
chứng_khoán tổng_công_ty lưu,3,1,2.0,6.0,2025-05-01
vay ký,4,2,1.0,6.0,2025-05-01
sáp_nhập,4,2,1.0,6.0,2025-05-01
mục_tiêu lợi_nhuận,3,1,2.0,6.0,2025-05-01
nội_bộ,4,2,1.0,6.0,2025-05-01
tiền thu,3,1,2.0,6.0,2025-05-01
mức tăng_trưởng,4,2,1.0,6.0,2025-05-01
nguyên_tắc,3,1,2.0,6.0,2025-05-01
chi_nhánh,3,1,2.0,6.0,2025-05-01
vay ký quỹ,4,2,1.0,6.0,2025-05-01
phản_ánh,3,1,2.0,6.0,2025-05-01
300,3,1,2.0,6.0,2025-05-01
13,3,1,2.0,6.0,2025-05-01
hướng_dẫn,3,1,2.0,6.0,2025-05-01
trải_nghiệm,4,2,1.0,6.0,2025-05-01
công_nghiệp,3,1,2.0,6.0,2025-05-01
ký quỹ,4,2,1.0,6.0,2025-05-01
bước,3,1,2.0,6.0,2025-05-01
tài_liệu,3,1,2.0,6.0,2025-05-01
nhà_đầu_tư nước_ngoài tổ_chức,4,2,1.0,6.0,2025-05-01
mạnh_mẽ,3,1,2.0,6.0,2025-05-01
phê_duyệt,3,1,2.0,6.0,2025-05-01
thông_tin về,3,1,2.0,6.0,2025-05-01
chứng_khoán nhà_nước,3,1,2.0,6.0,2025-05-01
chấp_thuận,3,1,2.0,6.0,2025-05-01
lưu_hành,3,1,2.0,6.0,2025-05-01
quy_chế,3,1,2.0,6.0,2025-05-01
ủy_ban chứng_khoán nhà_nước,3,1,2.0,6.0,2025-05-01
tài_khoản lưu,3,1,2.0,6.0,2025-05-01
chủ_tịch hđqt,3,1,2.0,6.0,2025-05-01
phân_tích,3,1,2.0,6.0,2025-05-01
thủ_tục,4,2,1.0,6.0,2025-05-01
ủy_ban chứng_khoán,3,1,2.0,6.0,2025-05-01
danh_mục,6,6,0.0,6.0,2025-05-01
tài_khoản lưu ký,3,1,2.0,6.0,2025-05-01
câu hỏi,4,2,1.0,6.0,2025-05-01
doanh_nghiệp nhà_nước,3,1,2.0,6.0,2025-05-01
sắc,3,1,2.0,6.0,2025-05-01
hạn,3,1,2.0,6.0,2025-05-01
lấy,3,1,2.0,6.0,2025-05-01
lợi_nhuận công_ty,3,1,2.0,6.0,2025-05-01
trái,3,1,2.0,6.0,2025-05-01
cuối,7,11,-0.36,5.73,2025-05-01
chào,7,11,-0.36,5.73,2025-05-01
kết_thúc,5,4,0.25,5.62,2025-05-01
cổ_tức,5,4,0.25,5.62,2025-05-01
điều_lệ,5,4,0.25,5.62,2025-05-01
50,5,4,0.25,5.62,2025-05-01
fpt,5,4,0.25,5.62,2025-05-01
giai_đoạn,5,4,0.25,5.62,2025-05-01
nhận,5,4,0.25,5.62,2025-05-01
vừa,6,7,-0.14,5.57,2025-05-01
tập_trung,6,7,-0.14,5.57,2025-05-01
tuy_nhiên,6,7,-0.14,5.57,2025-05-01
chủ_yếu,6,7,-0.14,5.57,2025-05-01
nhóm,8,22,-0.64,5.45,2025-05-01
phù_hợp,7,13,-0.46,5.38,2025-05-01
vnindex,7,14,-0.5,5.25,2025-05-01
ròng,7,16,-0.56,5.03,2025-05-01
cơ_hội,6,9,-0.33,5.0,2025-05-01
thông_báo,5,5,0.0,5.0,2025-05-01
diễn,6,9,-0.33,5.0,2025-05-01
chiếm,5,5,0.0,5.0,2025-05-01
bị,7,17,-0.59,4.94,2025-05-01
đẩy_mạnh,4,3,0.33,4.67,2025-05-01
nước_ngoài tổ_chức,4,3,0.33,4.67,2025-05-01
ủy_ban,4,3,0.33,4.67,2025-05-01
câu,4,3,0.33,4.67,2025-05-01
nền,4,3,0.33,4.67,2025-05-01
hỏi,4,3,0.33,4.67,2025-05-01
một_số cổ_phiếu,4,3,0.33,4.67,2025-05-01
nền kinh_tế,4,3,0.33,4.67,2025-05-01
đặc_biệt,5,6,-0.17,4.58,2025-05-01
thị_trường_chứng_khoán,6,13,-0.54,4.38,2025-05-01
10,5,7,-0.29,4.29,2025-05-01
gần,6,15,-0.6,4.2,2025-05-01
biến_động,5,8,-0.38,4.06,2025-05-01
20,4,4,0.0,4.0,2025-05-01
nhà_đầu_tư nước_ngoài,4,4,0.0,4.0,2025-05-01
chính_phủ,4,4,0.0,4.0,2025-05-01
điện_tử,4,4,0.0,4.0,2025-05-01
cung_cấp,4,4,0.0,4.0,2025-05-01
phiên giao_dịch,5,9,-0.44,3.89,2025-05-01
đại_diện,3,2,0.5,3.75,2025-05-01
định_hướng,3,2,0.5,3.75,2025-05-01
bầu,3,2,0.5,3.75,2025-05-01
xuất_khẩu,3,2,0.5,3.75,2025-05-01
ghi_nhận lợi_nhuận,3,2,0.5,3.75,2025-05-01
đơn_vị,3,2,0.5,3.75,2025-05-01
hết,3,2,0.5,3.75,2025-05-01
ban_hành,3,2,0.5,3.75,2025-05-01
nghị_quyết,3,2,0.5,3.75,2025-05-01
kết_quả kinh_doanh,3,2,0.5,3.75,2025-05-01
quá_trình,3,2,0.5,3.75,2025-05-01
thu về,3,2,0.5,3.75,2025-05-01
mức tăng,3,2,0.5,3.75,2025-05-01
báo,3,2,0.5,3.75,2025-05-01
ngoài_ra,3,2,0.5,3.75,2025-05-01
nội_dung,3,2,0.5,3.75,2025-05-01
liên_tiếp,3,2,0.5,3.75,2025-05-01
i2024,3,2,0.5,3.75,2025-05-01
chính_xác,3,2,0.5,3.75,2025-05-01
15,3,2,0.5,3.75,2025-05-01
hôm_nay,3,2,0.5,3.75,2025-05-01
90,3,2,0.5,3.75,2025-05-01
11,3,2,0.5,3.75,2025-05-01
bộ,4,5,-0.2,3.6,2025-05-01
đhđcđ,4,5,-0.2,3.6,2025-05-01
tâm_lý,4,5,-0.2,3.6,2025-05-01
khối,4,5,-0.2,3.6,2025-05-01
lần_lượt,4,5,-0.2,3.6,2025-05-01
bên,4,5,-0.2,3.6,2025-05-01
tính_năng,5,12,-0.58,3.54,2025-05-01
ttbtc,5,12,-0.58,3.54,2025-05-01
đồng_thời,5,12,-0.58,3.54,2025-05-01
hiệu_quả,5,12,-0.58,3.54,2025-05-01
bối_cảnh,4,6,-0.33,3.33,2025-05-01
sở_giao_dịch chứng_khoán,4,6,-0.33,3.33,2025-05-01
nhờ,4,6,-0.33,3.33,2025-05-01
sở_giao_dịch,4,6,-0.33,3.33,2025-05-01
hoàn_thành,4,6,-0.33,3.33,2025-05-01
chi_phí,4,7,-0.43,3.14,2025-05-01
chiến_lược,4,7,-0.43,3.14,2025-05-01
ngành,5,20,-0.75,3.12,2025-05-01
thành_viên hđqt,3,3,0.0,3.0,2025-05-01
đều,4,8,-0.5,3.0,2025-05-01
đàm_phán,3,3,0.0,3.0,2025-05-01
bộ tài_chính,3,3,0.0,3.0,2025-05-01
tcb,3,3,0.0,3.0,2025-05-01
chịu,3,3,0.0,3.0,2025-05-01
cổ_đông về,3,3,0.0,3.0,2025-05-01
thuộc,3,3,0.0,3.0,2025-05-01
dịch_vụ,3,3,0.0,3.0,2025-05-01
gia_tăng,3,3,0.0,3.0,2025-05-01
nhẹ,3,3,0.0,3.0,2025-05-01
toàn_thị_trường,3,3,0.0,3.0,2025-05-01
chỉ_tiêu,3,3,0.0,3.0,2025-05-01
tổng_doanh_thu,3,3,0.0,3.0,2025-05-01
ssi,3,3,0.0,3.0,2025-05-01
cổ_đông thường_niên 2025,3,3,0.0,3.0,2025-05-01
có_thể,4,8,-0.5,3.0,2025-05-01
sửa_đổi bổ_sung,4,9,-0.56,2.89,2025-05-01
nước_ngoài,4,9,-0.56,2.89,2025-05-01
tích_cực,4,10,-0.6,2.8,2025-05-01
trần,4,11,-0.64,2.73,2025-05-01
đối_ứng,3,4,-0.25,2.62,2025-05-01
phần,3,4,-0.25,2.62,2025-05-01
số_lượng,3,4,-0.25,2.62,2025-05-01
thường_niên 2025,3,4,-0.25,2.62,2025-05-01
giá_trị giao_dịch,3,4,-0.25,2.62,2025-05-01
14,3,4,-0.25,2.62,2025-05-01
đại_hội_đồng cổ_đông thường_niên,3,4,-0.25,2.62,2025-05-01
sửa_đổi,4,13,-0.69,2.62,2025-05-01
tphcm,3,4,-0.25,2.62,2025-05-01
kiểm_soát,3,4,-0.25,2.62,2025-05-01
tiềm_năng,3,4,-0.25,2.62,2025-05-01
làm_việc,3,4,-0.25,2.62,2025-05-01
cơ_quan,3,4,-0.25,2.62,2025-05-01
hiện_tại,4,13,-0.69,2.62,2025-05-01
đăng_ký,4,13,-0.69,2.62,2025-05-01
tiên_phong,3,4,-0.25,2.62,2025-05-01
toàn_bộ,3,4,-0.25,2.62,2025-05-01
chỉ_số,4,15,-0.73,2.53,2025-05-01
giữa,3,5,-0.4,2.4,2025-05-01
đại_hội_đồng,3,5,-0.4,2.4,2025-05-01
áp_dụng,3,5,-0.4,2.4,2025-05-01
thận_trọng,3,5,-0.4,2.4,2025-05-01
tổng giá_trị,3,5,-0.4,2.4,2025-05-01
ngược_lại,3,5,-0.4,2.4,2025-05-01
đại_hội_đồng cổ_đông,3,5,-0.4,2.4,2025-05-01
dòng,3,5,-0.4,2.4,2025-05-01
cổ_đông thường_niên,3,5,-0.4,2.4,2025-05-01
phát_sinh,3,6,-0.5,2.25,2025-05-01
dù,3,6,-0.5,2.25,2025-05-01
so mức,3,6,-0.5,2.25,2025-05-01
nhanh_chóng,3,6,-0.5,2.25,2025-05-01
hiện_nay,3,6,-0.5,2.25,2025-05-01
mang,3,6,-0.5,2.25,2025-05-01
lệnh,3,6,-0.5,2.25,2025-05-01
lãnh_đạo,3,6,-0.5,2.25,2025-05-01
khoảng,3,6,-0.5,2.25,2025-05-01
xu_hướng,3,6,-0.5,2.25,2025-05-01
thay_đổi,3,7,-0.57,2.14,2025-05-01
khiến,3,7,-0.57,2.14,2025-05-01
tạo,3,7,-0.57,2.14,2025-05-01
tăng mạnh,3,7,-0.57,2.14,2025-05-01
thường_niên,3,9,-0.67,2.0,2025-05-01
sản_xuất,3,10,-0.7,1.95,2025-05-01
đợt,3,11,-0.73,1.91,2025-05-01
sản_phẩm,3,19,-0.84,1.74,2025-05-01
