keyword,recent_frequency,previous_frequency,growth_rate,trend_score,calculation_date
vnindex nhóm,3,0,5.0,10.5,2025-05-20
xử_lý_tài_sản,3,0,5.0,10.5,2025-05-20
nhà_băng,3,0,5.0,10.5,2025-05-20
vnindex giữ,3,0,5.0,10.5,2025-05-20
điểm vnindex nhóm,3,0,5.0,10.5,2025-05-20
khởi_điểm,3,0,5.0,10.5,2025-05-20
tỷ_lệ 25,3,0,5.0,10.5,2025-05-20
mb,3,0,5.0,10.5,2025-05-20
lùi,3,0,5.0,10.5,2025-05-20
hdbank,3,0,5.0,10.5,2025-05-20
kế_hoạch kinh_doanh,3,0,5.0,10.5,2025-05-20
tiếng,3,0,5.0,10.5,2025-05-20
phân_phối,3,0,5.0,10.5,2025-05-20
vinamilk,3,0,5.0,10.5,2025-05-20
bằng tiền,3,0,5.0,10.5,2025-05-20
chia cổ_tức tiền_mặt,3,0,5.0,10.5,2025-05-20
hưng,3,0,5.0,10.5,2025-05-20
chốt danh_sách,3,0,5.0,10.5,2025-05-20
chốt danh_sách cổ_đông,3,0,5.0,10.5,2025-05-20
phòng_thủ,3,0,5.0,10.5,2025-05-20
tổng mức,3,0,5.0,10.5,2025-05-20
nút thắt,3,0,5.0,10.5,2025-05-20
thoái,3,0,5.0,10.5,2025-05-20
chi_phối,3,0,5.0,10.5,2025-05-20
nút,3,0,5.0,10.5,2025-05-20
thua_lỗ,3,0,5.0,10.5,2025-05-20
phép,3,0,5.0,10.5,2025-05-20
vpbank,3,0,5.0,10.5,2025-05-20
mức cổ_tức,3,0,5.0,10.5,2025-05-20
hcm,3,0,5.0,10.5,2025-05-20
24,3,0,5.0,10.5,2025-05-20
thắt,3,0,5.0,10.5,2025-05-20
giữ,9,7,0.29,10.29,2025-05-20
công_ty cổ_phần,9,7,0.29,10.29,2025-05-20
thực_hiện,13,24,-0.46,10.02,2025-05-20
đồngcổ,10,10,0.0,10.0,2025-05-20
vib,4,1,3.0,10.0,2025-05-20
1300 điểm,4,1,3.0,10.0,2025-05-20
trả,10,10,0.0,10.0,2025-05-20
tham_chiếu,4,1,3.0,10.0,2025-05-20
bắt_đầu,4,1,3.0,10.0,2025-05-20
kiểm_toán,4,1,3.0,10.0,2025-05-20
nắm,4,1,3.0,10.0,2025-05-20
lấy,4,1,3.0,10.0,2025-05-20
vre,4,1,3.0,10.0,2025-05-20
1300,4,1,3.0,10.0,2025-05-20
nhóm cổ_phiếu hóa,4,1,3.0,10.0,2025-05-20
việt,14,34,-0.59,9.88,2025-05-20
tổ_chức,11,14,-0.21,9.82,2025-05-20
chốt,7,4,0.75,9.62,2025-05-20
khiến,7,4,0.75,9.62,2025-05-20
kinh_doanh,11,17,-0.35,9.06,2025-05-20
sắp_xếp,6,3,1.0,9.0,2025-05-20
ngắn_hạn,9,9,0.0,9.0,2025-05-20
về,14,49,-0.71,9.0,2025-05-20
mã tăng,6,3,1.0,9.0,2025-05-20
tiệm_cận,5,2,1.5,8.75,2025-05-20
dòng,11,19,-0.42,8.68,2025-05-20
sắc,8,7,0.14,8.57,2025-05-20
ròng,13,43,-0.7,8.47,2025-05-20
phiếu,9,11,-0.18,8.18,2025-05-20
2024,8,8,0.0,8.0,2025-05-20
dự_án,8,8,0.0,8.0,2025-05-20
tới,11,28,-0.61,7.66,2025-05-20
2025,10,19,-0.47,7.63,2025-05-20
ghi_nhận,10,19,-0.47,7.63,2025-05-20
chủ_tịch,7,6,0.17,7.58,2025-05-20
bị,6,4,0.5,7.5,2025-05-20
hoạt_động kinh_doanh,6,4,0.5,7.5,2025-05-20
hóa,6,4,0.5,7.5,2025-05-20
25,6,4,0.5,7.5,2025-05-20
dòng tiền,9,14,-0.36,7.39,2025-05-20
thêm,9,15,-0.4,7.2,2025-05-20
đồngcổ phiếu,8,10,-0.2,7.2,2025-05-20
lần_lượt,8,10,-0.2,7.2,2025-05-20
mốc,7,7,0.0,7.0,2025-05-20
thận_trọng,5,3,0.67,6.67,2025-05-20
quyết_định,5,3,0.67,6.67,2025-05-20
tăng_giá,7,8,-0.12,6.56,2025-05-20
so,11,58,-0.81,6.54,2025-05-20
sự,9,21,-0.57,6.43,2025-05-20
đăng_ký,7,9,-0.22,6.22,2025-05-20
tmcp,3,1,2.0,6.0,2025-05-20
đường,4,2,1.0,6.0,2025-05-20
hàng_loạt,3,1,2.0,6.0,2025-05-20
tiền_mặt tỷ_lệ,3,1,2.0,6.0,2025-05-20
đỉnh,4,2,1.0,6.0,2025-05-20
45,3,1,2.0,6.0,2025-05-20
shb,3,1,2.0,6.0,2025-05-20
235,3,1,2.0,6.0,2025-05-20
gex,3,1,2.0,6.0,2025-05-20
ngân_hàng tmcp,3,1,2.0,6.0,2025-05-20
đảo,3,1,2.0,6.0,2025-05-20
hấp_dẫn,3,1,2.0,6.0,2025-05-20
quanh,4,2,1.0,6.0,2025-05-20
rộng,3,1,2.0,6.0,2025-05-20
áp_lực chốt lời,3,1,2.0,6.0,2025-05-20
tnhh,3,1,2.0,6.0,2025-05-20
ftse,3,1,2.0,6.0,2025-05-20
2000,3,1,2.0,6.0,2025-05-20
phiên tăng,4,2,1.0,6.0,2025-05-20
rõ_rệt,3,1,2.0,6.0,2025-05-20
tỷ_lệ sở_hữu,3,1,2.0,6.0,2025-05-20
áp_lực chốt,3,1,2.0,6.0,2025-05-20
khớp lệnh,4,2,1.0,6.0,2025-05-20
công_bố thông_tin,4,2,1.0,6.0,2025-05-20
công_ty tnhh,3,1,2.0,6.0,2025-05-20
đẩy,3,1,2.0,6.0,2025-05-20
lộ_trình,3,1,2.0,6.0,2025-05-20
nắm giữ,3,1,2.0,6.0,2025-05-20
tiêu_cực,4,2,1.0,6.0,2025-05-20
thông_báo,4,2,1.0,6.0,2025-05-20
vpl,3,1,2.0,6.0,2025-05-20
145,3,1,2.0,6.0,2025-05-20
15,4,2,1.0,6.0,2025-05-20
áp_lực,7,10,-0.3,5.95,2025-05-20
sử_dụng,7,10,-0.3,5.95,2025-05-20
tổng,9,30,-0.7,5.85,2025-05-20
doanh_nghiệp,10,60,-0.83,5.83,2025-05-20
chứng_khoán,10,67,-0.85,5.75,2025-05-20
đồng_thời,7,11,-0.36,5.73,2025-05-20
phiên giao_dịch,8,19,-0.58,5.68,2025-05-20
biến_động,5,4,0.25,5.62,2025-05-20
nhà_đầu_tư,9,37,-0.76,5.59,2025-05-20
hđqt,6,7,-0.14,5.57,2025-05-20
nay,6,7,-0.14,5.57,2025-05-20
thông_tin,8,21,-0.62,5.52,2025-05-20
thanh,8,22,-0.64,5.45,2025-05-20
thuộc,7,13,-0.46,5.38,2025-05-20
hạng,6,8,-0.25,5.25,2025-05-20
sở_hữu,6,8,-0.25,5.25,2025-05-20
nâng hạng,6,8,-0.25,5.25,2025-05-20
đợt,7,15,-0.53,5.13,2025-05-20
ngành,7,16,-0.56,5.03,2025-05-20
tăng mạnh,7,16,-0.56,5.03,2025-05-20
nhà,6,9,-0.33,5.0,2025-05-20
đủ,5,5,0.0,5.0,2025-05-20
giữa,5,5,0.0,5.0,2025-05-20
giá_trị,9,85,-0.89,4.98,2025-05-20
tiếp_tục,8,33,-0.76,4.97,2025-05-20
nước_ngoài,7,20,-0.65,4.73,2025-05-20
thanh khoản,7,21,-0.67,4.67,2025-05-20
nhịp,4,3,0.33,4.67,2025-05-20
quy_mô,4,3,0.33,4.67,2025-05-20
phần,4,3,0.33,4.67,2025-05-20
dẫn_dắt,4,3,0.33,4.67,2025-05-20
xu_hướng,4,3,0.33,4.67,2025-05-20
tập_đoàn,4,3,0.33,4.67,2025-05-20
vhm,4,3,0.33,4.67,2025-05-20
chỉ_số,6,11,-0.45,4.64,2025-05-20
hiệu_quả,6,11,-0.45,4.64,2025-05-20
sang,6,11,-0.45,4.64,2025-05-20
nhận,5,6,-0.17,4.58,2025-05-20
hàng,5,6,-0.17,4.58,2025-05-20
ròng mạnh,5,6,-0.17,4.58,2025-05-20
liên_tục,5,6,-0.17,4.58,2025-05-20
chào,5,6,-0.17,4.58,2025-05-20
lệnh,6,12,-0.5,4.5,2025-05-20
tuy_nhiên,6,13,-0.54,4.38,2025-05-20
tác_động,5,7,-0.29,4.29,2025-05-20
công,6,14,-0.57,4.29,2025-05-20
đánh_giá,5,7,-0.29,4.29,2025-05-20
vic,5,7,-0.29,4.29,2025-05-20
tương_đương,5,7,-0.29,4.29,2025-05-20
vừa,5,7,-0.29,4.29,2025-05-20
đưa,6,15,-0.6,4.2,2025-05-20
đặc_biệt,6,16,-0.62,4.12,2025-05-20
dù,5,8,-0.38,4.06,2025-05-20
sang phiên,4,4,0.0,4.0,2025-05-20
xuất_hiện,4,4,0.0,4.0,2025-05-20
hôm_nay,4,4,0.0,4.0,2025-05-20
điều_lệ,4,4,0.0,4.0,2025-05-20
thu_hút,4,4,0.0,4.0,2025-05-20
fpt,4,4,0.0,4.0,2025-05-20
một_số,6,18,-0.67,4.0,2025-05-20
khoảng,6,18,-0.67,4.0,2025-05-20
chiến_lược,4,4,0.0,4.0,2025-05-20
giảm_giá,4,4,0.0,4.0,2025-05-20
mức tăng,4,4,0.0,4.0,2025-05-20
hỗ_trợ,6,19,-0.68,3.95,2025-05-20
quy_định,6,19,-0.68,3.95,2025-05-20
khối,6,19,-0.68,3.95,2025-05-20
nâng,6,20,-0.7,3.9,2025-05-20
cuối,6,20,-0.7,3.9,2025-05-20
công_bố,5,9,-0.44,3.89,2025-05-20
thị_trường_chứng_khoán,6,22,-0.73,3.82,2025-05-20
vingroup,3,2,0.5,3.75,2025-05-20
điểm vnindex,3,2,0.5,3.75,2025-05-20
acb,3,2,0.5,3.75,2025-05-20
ròng mạnh mã,3,2,0.5,3.75,2025-05-20
bị ròng,3,2,0.5,3.75,2025-05-20
dầu_khí,3,2,0.5,3.75,2025-05-20
23,3,2,0.5,3.75,2025-05-20
trở_lại,5,10,-0.5,3.75,2025-05-20
lập,3,2,0.5,3.75,2025-05-20
bước sang phiên,3,2,0.5,3.75,2025-05-20
acv,3,2,0.5,3.75,2025-05-20
giảm so phiên,3,2,0.5,3.75,2025-05-20
tổ_chức nước_ngoài,3,2,0.5,3.75,2025-05-20
tăng trần,3,2,0.5,3.75,2025-05-20
giảm sàn,3,2,0.5,3.75,2025-05-20
lựa_chọn,3,2,0.5,3.75,2025-05-20
rủi_ro,3,2,0.5,3.75,2025-05-20
quay,3,2,0.5,3.75,2025-05-20
động_lực,3,2,0.5,3.75,2025-05-20
vcb,3,2,0.5,3.75,2025-05-20
sâu,3,2,0.5,3.75,2025-05-20
bền_vững,3,2,0.5,3.75,2025-05-20
hồi,3,2,0.5,3.75,2025-05-20
tích_cực,6,27,-0.78,3.67,2025-05-20
xây_dựng,5,11,-0.55,3.64,2025-05-20
tương_ứng,5,11,-0.55,3.64,2025-05-20
cơ_quan,5,11,-0.55,3.64,2025-05-20
báo_cáo,5,11,-0.55,3.64,2025-05-20
nhưng,5,11,-0.55,3.64,2025-05-20
giao,4,5,-0.2,3.6,2025-05-20
so phiên,4,5,-0.2,3.6,2025-05-20
từng,4,5,-0.2,3.6,2025-05-20
quan_trọng,5,12,-0.58,3.54,2025-05-20
đối_với,5,13,-0.62,3.46,2025-05-20
bộ,5,14,-0.64,3.39,2025-05-20
10,5,14,-0.64,3.39,2025-05-20
vượt,4,6,-0.33,3.33,2025-05-20
đạt,6,55,-0.89,3.33,2025-05-20
khớp,4,6,-0.33,3.33,2025-05-20
tổng_công_ty,4,6,-0.33,3.33,2025-05-20
giúp,5,15,-0.67,3.33,2025-05-20
trung_bình,4,6,-0.33,3.33,2025-05-20
nhóm ngành,4,6,-0.33,3.33,2025-05-20
khối ngoại,5,17,-0.71,3.24,2025-05-20
yếu_tố,4,7,-0.43,3.14,2025-05-20
ngược_lại,4,7,-0.43,3.14,2025-05-20
trần,4,7,-0.43,3.14,2025-05-20
bên,4,7,-0.43,3.14,2025-05-20
nhà đầu_tư,4,7,-0.43,3.14,2025-05-20
bước,4,7,-0.43,3.14,2025-05-20
ngoại,5,21,-0.76,3.1,2025-05-20
chiếm,5,21,-0.76,3.1,2025-05-20
tài_khoản,5,22,-0.77,3.07,2025-05-20
phản_ánh,3,3,0.0,3.0,2025-05-20
chốt lời,3,3,0.0,3.0,2025-05-20
bước sang,3,3,0.0,3.0,2025-05-20
giá_trị giao_dịch đạt,3,3,0.0,3.0,2025-05-20
plx,3,3,0.0,3.0,2025-05-20
chính,3,3,0.0,3.0,2025-05-20
30,3,3,0.0,3.0,2025-05-20
ưu_tiên,3,3,0.0,3.0,2025-05-20
thị_giá,3,3,0.0,3.0,2025-05-20
gây,3,3,0.0,3.0,2025-05-20
thường_niên,3,3,0.0,3.0,2025-05-20
nhóm vn30,3,3,0.0,3.0,2025-05-20
mã giảm,3,3,0.0,3.0,2025-05-20
tpb,3,3,0.0,3.0,2025-05-20
lực,3,3,0.0,3.0,2025-05-20
thành_viên,3,3,0.0,3.0,2025-05-20
hướng_dẫn,3,3,0.0,3.0,2025-05-20
giảm so,3,3,0.0,3.0,2025-05-20
đóng_góp,4,9,-0.56,2.89,2025-05-20
nhẹ,4,10,-0.6,2.8,2025-05-20
góp_phần,4,10,-0.6,2.8,2025-05-20
quá_trình,4,11,-0.64,2.73,2025-05-20
thị_trường_chứng_khoán việt,4,11,-0.64,2.73,2025-05-20
kỳ_vọng,4,11,-0.64,2.73,2025-05-20
cầu,3,4,-0.25,2.62,2025-05-20
ban,3,4,-0.25,2.62,2025-05-20
đồng_loạt,3,4,-0.25,2.62,2025-05-20
vn30,3,4,-0.25,2.62,2025-05-20
sang phiên giao_dịch,3,4,-0.25,2.62,2025-05-20
techcombank,3,4,-0.25,2.62,2025-05-20
vùng kháng_cự,3,4,-0.25,2.62,2025-05-20
mỗi,3,4,-0.25,2.62,2025-05-20
lời,3,4,-0.25,2.62,2025-05-20
kỹ_thuật,3,4,-0.25,2.62,2025-05-20
mạnh mã,3,4,-0.25,2.62,2025-05-20
thành,3,4,-0.25,2.62,2025-05-20
phiên hôm_nay,3,4,-0.25,2.62,2025-05-20
thông_qua,3,4,-0.25,2.62,2025-05-20
đóng,4,14,-0.71,2.57,2025-05-20
doanh_thu,4,14,-0.71,2.57,2025-05-20
toàn_thị_trường,4,15,-0.73,2.53,2025-05-20
tạo,4,16,-0.75,2.5,2025-05-20
báo_cáo tài_chính,3,5,-0.4,2.4,2025-05-20
bên cạnh,3,5,-0.4,2.4,2025-05-20
du_lịch,3,5,-0.4,2.4,2025-05-20
chú_ý,3,5,-0.4,2.4,2025-05-20
cạnh,3,5,-0.4,2.4,2025-05-20
gần,4,22,-0.82,2.36,2025-05-20
phát_triển,4,24,-0.83,2.33,2025-05-20
giá_trị giao_dịch,4,25,-0.84,2.32,2025-05-20
đầu,4,28,-0.86,2.29,2025-05-20
giao_dịch đạt,3,6,-0.5,2.25,2025-05-20
quyền,3,6,-0.5,2.25,2025-05-20
20,3,6,-0.5,2.25,2025-05-20
chủ_tịch hđqt,3,6,-0.5,2.25,2025-05-20
cải_thiện,3,6,-0.5,2.25,2025-05-20
dịch_vụ,4,38,-0.89,2.21,2025-05-20
bối_cảnh,3,7,-0.57,2.14,2025-05-20
100,3,7,-0.57,2.14,2025-05-20
nằm,3,7,-0.57,2.14,2025-05-20
vậy,3,7,-0.57,2.14,2025-05-20
bộ tài_chính,3,8,-0.62,2.06,2025-05-20
duy_trì,3,8,-0.62,2.06,2025-05-20
kháng_cự,3,8,-0.62,2.06,2025-05-20
bao_gồm,3,8,-0.62,2.06,2025-05-20
địa_bàn,3,8,-0.62,2.06,2025-05-20
nợ,3,9,-0.67,2.0,2025-05-20
nhờ,3,9,-0.67,2.0,2025-05-20
huy_động,3,9,-0.67,2.0,2025-05-20
ý_kiến,3,9,-0.67,2.0,2025-05-20
phù_hợp,3,9,-0.67,2.0,2025-05-20
riêng_lẻ,3,10,-0.7,1.95,2025-05-20
thời_điểm,3,10,-0.7,1.95,2025-05-20
chi,3,10,-0.7,1.95,2025-05-20
hiện,3,10,-0.7,1.95,2025-05-20
khoản thị_trường,3,11,-0.73,1.91,2025-05-20
chính_thức,3,12,-0.75,1.88,2025-05-20
cả,3,13,-0.77,1.85,2025-05-20
diễn,3,14,-0.79,1.82,2025-05-20
chi_phí,3,14,-0.79,1.82,2025-05-20
chịu,3,14,-0.79,1.82,2025-05-20
mở,3,15,-0.8,1.8,2025-05-20
ổn_định,3,15,-0.8,1.8,2025-05-20
giai_đoạn,3,16,-0.81,1.78,2025-05-20
gia_tăng,3,18,-0.83,1.75,2025-05-20
đảm_bảo,3,23,-0.87,1.7,2025-05-20
phát_hành,3,47,-0.94,1.6,2025-05-20
