keyword,recent_frequency,previous_frequency,growth_rate,trend_score,calculation_date
pnj,31,1,30.0,496.0,2025-04-24
krx,25,1,24.0,325.0,2025-04-24
lưu,22,1,21.0,253.0,2025-04-24
lưu ký,22,1,21.0,253.0,2025-04-24
hệ_thống,37,6,5.17,132.58,2025-04-24
thành_viên,26,4,5.5,97.5,2025-04-24
vàng,25,0,5.0,87.5,2025-04-24
bsc,24,0,5.0,84.0,2025-04-24
thanh_toán,30,7,3.29,79.29,2025-04-24
hệ_thống krx,21,0,5.0,73.5,2025-04-24
chứng_khoán,43,19,1.26,70.16,2025-04-24
tài_khoản,11,1,10.0,66.0,2025-04-24
ký,25,6,3.17,64.58,2025-04-24
thông_tư,17,0,5.0,59.5,2025-04-24
sửa_đổi,10,1,9.0,55.0,2025-04-24
kỳ,24,8,2.0,48.0,2025-04-24
hoạt_động,29,14,1.07,44.54,2025-04-24
dự_thảo,12,0,5.0,42.0,2025-04-24
đăng_ký,12,0,5.0,42.0,2025-04-24
so kỳ,18,5,2.6,41.4,2025-04-24
đáp_ứng,11,0,5.0,38.5,2025-04-24
bù_trừ,11,0,5.0,38.5,2025-04-24
cổ_phiếu,44,67,-0.34,36.45,2025-04-24
bidv,8,1,7.0,36.0,2025-04-24
quy_định,20,8,1.5,35.0,2025-04-24
so,34,33,0.03,34.52,2025-04-24
tính_năng,9,0,5.0,31.5,2025-04-24
ttbtc,9,0,5.0,31.5,2025-04-24
công_ty,32,34,-0.06,31.06,2025-04-24
giảm,37,60,-0.38,29.91,2025-04-24
giao_dịch,30,34,-0.12,28.24,2025-04-24
quỹ,23,16,0.44,28.03,2025-04-24
cho_phép,7,1,6.0,28.0,2025-04-24
thường_niên,7,1,6.0,28.0,2025-04-24
tăng,37,74,-0.5,27.75,2025-04-24
nhà_đầu_tư,20,12,0.67,26.67,2025-04-24
khách_hàng,11,3,2.67,25.67,2025-04-24
thiếu,9,2,3.5,24.75,2025-04-24
cửa_hàng,7,0,5.0,24.5,2025-04-24
chứng_khoán bidv,7,0,5.0,24.5,2025-04-24
trường_hợp,7,0,5.0,24.5,2025-04-24
diamond,7,0,5.0,24.5,2025-04-24
nhu_cầu,12,4,2.0,24.0,2025-04-24
doanh_thu,20,16,0.25,22.5,2025-04-24
nâng,16,9,0.78,22.22,2025-04-24
thị_trường,28,49,-0.43,22.0,2025-04-24
hàng,10,3,2.33,21.67,2025-04-24
sản_phẩm,19,15,0.27,21.53,2025-04-24
về,27,47,-0.43,21.26,2025-04-24
xử_lý,6,0,5.0,21.0,2025-04-24
phát_sinh,6,1,5.0,21.0,2025-04-24
biên,6,0,5.0,21.0,2025-04-24
nghiệp_vụ,6,1,5.0,21.0,2025-04-24
thành_lập,6,0,5.0,21.0,2025-04-24
sửa_đổi bổ_sung,6,1,5.0,21.0,2025-04-24
nhận_diện,6,0,5.0,21.0,2025-04-24
thiếu tiền,6,0,5.0,21.0,2025-04-24
tiền,15,9,0.67,20.0,2025-04-24
đạt,22,31,-0.29,18.81,2025-04-24
sở_hữu,9,3,2.0,18.0,2025-04-24
sử_dụng,14,9,0.56,17.89,2025-04-24
đối_với,11,5,1.2,17.6,2025-04-24
thông_tư 682024,5,0,5.0,17.5,2025-04-24
thông_tư 682024 ttbtc,5,0,5.0,17.5,2025-04-24
682024,5,0,5.0,17.5,2025-04-24
682024 ttbtc,5,0,5.0,17.5,2025-04-24
gộp,5,0,5.0,17.5,2025-04-24
thanh_toán giao_dịch,5,0,5.0,17.5,2025-04-24
bù_trừ thanh_toán,5,0,5.0,17.5,2025-04-24
đáp_ứng nhu_cầu,5,0,5.0,17.5,2025-04-24
giao_dịch chứng_khoán,5,0,5.0,17.5,2025-04-24
loại,5,0,5.0,17.5,2025-04-24
lưu ký bù_trừ,5,0,5.0,17.5,2025-04-24
ký bù_trừ,5,0,5.0,17.5,2025-04-24
hồ_sơ,5,0,5.0,17.5,2025-04-24
