keyword,recent_frequency,previous_frequency,growth_rate,trend_score,calculation_date
ròng,6,36,-0.83,3.5,2025-05-23
đồngcổ,5,13,-0.62,3.46,2025-05-23
tăng_trưởng,5,13,-0.62,3.46,2025-05-23
42025,4,6,-0.33,3.33,2025-05-23
yếu_tố,4,6,-0.33,3.33,2025-05-23
25,4,6,-0.33,3.33,2025-05-23
đối_với,5,15,-0.67,3.33,2025-05-23
một_số,5,16,-0.69,3.28,2025-05-23
gần,5,17,-0.71,3.24,2025-05-23
nhà đầu_tư,4,7,-0.43,3.14,2025-05-23
tổng_công_ty,4,7,-0.43,3.14,2025-05-23
chào,4,7,-0.43,3.14,2025-05-23
sắc,4,7,-0.43,3.14,2025-05-23
mã tăng,3,3,0.0,3.0,2025-05-23
lời,3,3,0.0,3.0,2025-05-23
bao_gồm,4,8,-0.5,3.0,2025-05-23
dẫn_dắt,3,3,0.0,3.0,2025-05-23
thỏa_thuận,3,3,0.0,3.0,2025-05-23
du_lịch,3,3,0.0,3.0,2025-05-23
hoặc,4,8,-0.5,3.0,2025-05-23
quản_lý,5,26,-0.81,2.98,2025-05-23
đơn_vị,5,28,-0.82,2.95,2025-05-23
tới,5,29,-0.83,2.93,2025-05-23
hđqt,4,9,-0.56,2.89,2025-05-23
khoảng,4,10,-0.6,2.8,2025-05-23
tăng mạnh,4,10,-0.6,2.8,2025-05-23
ngành,4,10,-0.6,2.8,2025-05-23
đóng,4,11,-0.64,2.73,2025-05-23
trả,4,11,-0.64,2.73,2025-05-23
kỳ_vọng,4,11,-0.64,2.73,2025-05-23
chỉ_số,4,11,-0.64,2.73,2025-05-23
quá_trình,4,12,-0.67,2.67,2025-05-23
chính_thức,4,12,-0.67,2.67,2025-05-23
phần,3,4,-0.25,2.62,2025-05-23
vùng kháng_cự,3,4,-0.25,2.62,2025-05-23
sắc đỏ,3,4,-0.25,2.62,2025-05-23
nhóm ngành,3,4,-0.25,2.62,2025-05-23
kỹ_thuật,3,4,-0.25,2.62,2025-05-23
10,4,13,-0.69,2.62,2025-05-23
đỏ,3,4,-0.25,2.62,2025-05-23
giải_ngân,3,4,-0.25,2.62,2025-05-23
mở_rộng,3,4,-0.25,2.62,2025-05-23
đặt,3,4,-0.25,2.62,2025-05-23
lấy,3,4,-0.25,2.62,2025-05-23
giúp,4,16,-0.75,2.5,2025-05-23
khối,4,16,-0.75,2.5,2025-05-23
phiên giao_dịch,4,17,-0.76,2.47,2025-05-23
nhẹ,3,5,-0.4,2.4,2025-05-23
báo_cáo tài_chính,3,5,-0.4,2.4,2025-05-23
ngoại,4,20,-0.8,2.4,2025-05-23
nộp,3,5,-0.4,2.4,2025-05-23
cuộc,3,5,-0.4,2.4,2025-05-23
phát_triển,4,24,-0.83,2.33,2025-05-23
thị_trường_chứng_khoán,4,24,-0.83,2.33,2025-05-23
vận_hành,4,30,-0.87,2.27,2025-05-23
100,3,6,-0.5,2.25,2025-05-23
trung_bình,3,6,-0.5,2.25,2025-05-23
khiến,3,6,-0.5,2.25,2025-05-23
hoàn_thành,3,6,-0.5,2.25,2025-05-23
khách_hàng,3,6,-0.5,2.25,2025-05-23
vic,3,6,-0.5,2.25,2025-05-23
cạnh,3,6,-0.5,2.25,2025-05-23
khớp,3,6,-0.5,2.25,2025-05-23
thuận_lợi,3,6,-0.5,2.25,2025-05-23
chiến_lược,3,6,-0.5,2.25,2025-05-23
bên cạnh,3,6,-0.5,2.25,2025-05-23
kháng_cự,3,7,-0.57,2.14,2025-05-23
chốt,3,7,-0.57,2.14,2025-05-23
vừa,3,7,-0.57,2.14,2025-05-23
tăng_giá,3,7,-0.57,2.14,2025-05-23
cơ_sở,3,7,-0.57,2.14,2025-05-23
nhờ,3,8,-0.62,2.06,2025-05-23
chiếm,3,9,-0.67,2.0,2025-05-23
đợt,3,9,-0.67,2.0,2025-05-23
áp_dụng,3,9,-0.67,2.0,2025-05-23
phù_hợp,3,10,-0.7,1.95,2025-05-23
trở_lại,3,10,-0.7,1.95,2025-05-23
ctcp,3,10,-0.7,1.95,2025-05-23
ý_kiến,3,11,-0.73,1.91,2025-05-23
góp_phần,3,11,-0.73,1.91,2025-05-23
thị_trường_chứng_khoán việt,3,12,-0.75,1.88,2025-05-23
sang,3,12,-0.75,1.88,2025-05-23
đồngcổ phiếu,3,13,-0.77,1.85,2025-05-23
đà,3,13,-0.77,1.85,2025-05-23
cả,3,14,-0.79,1.82,2025-05-23
sử_dụng,3,14,-0.79,1.82,2025-05-23
phiếu,3,14,-0.79,1.82,2025-05-23
diễn,3,14,-0.79,1.82,2025-05-23
chi_phí,3,15,-0.8,1.8,2025-05-23
tạo,3,15,-0.8,1.8,2025-05-23
mở,3,15,-0.8,1.8,2025-05-23
khối ngoại,3,16,-0.81,1.78,2025-05-23
thanh khoản,3,16,-0.81,1.78,2025-05-23
hiệu_quả,3,16,-0.81,1.78,2025-05-23
bằng,3,16,-0.81,1.78,2025-05-23
bộ,3,17,-0.82,1.76,2025-05-23
thanh,3,17,-0.82,1.76,2025-05-23
sản_phẩm,3,18,-0.83,1.75,2025-05-23
lĩnh_vực,3,19,-0.84,1.74,2025-05-23
tài_sản,3,19,-0.84,1.74,2025-05-23
tài_khoản,3,24,-0.88,1.69,2025-05-23
tích_cực,3,25,-0.88,1.68,2025-05-23
cấp,3,26,-0.88,1.67,2025-05-23
