keyword,recent_frequency,previous_frequency,growth_rate,trend_score,calculation_date
dịch_vụ tài_chính,10,3,2.33,21.67,2025-05-09
cuối,15,8,0.88,21.56,2025-05-09
xếp_hạng,6,1,5.0,21.0,2025-05-09
phiếu,6,1,5.0,21.0,2025-05-09
hoàn_tất,6,0,5.0,21.0,2025-05-09
tập_đoàn,6,1,5.0,21.0,2025-05-09
tổng giá_trị giao_dịch,6,0,5.0,21.0,2025-05-09
đà,6,1,5.0,21.0,2025-05-09
khối_lượng giao_dịch,6,0,5.0,21.0,2025-05-09
trở_lại,6,0,5.0,21.0,2025-05-09
nhà_đầu_tư nước_ngoài,11,4,1.75,20.62,2025-05-09
tập_trung,11,4,1.75,20.62,2025-05-09
đợt,12,5,1.4,20.4,2025-05-09
về,30,84,-0.64,20.36,2025-05-09
đáo,8,2,3.0,20.0,2025-05-09
đáo hạn,8,2,3.0,20.0,2025-05-09
chứng_khoán,30,105,-0.71,19.29,2025-05-09
tiếp_tục,18,16,0.12,19.12,2025-05-09
42025 thị_trường,5,0,5.0,17.5,2025-05-09
hạng thị_trường_chứng_khoán,5,0,5.0,17.5,2025-05-09
tiếp_cận dịch_vụ,5,0,5.0,17.5,2025-05-09
bình_dân,5,0,5.0,17.5,2025-05-09
52025,5,0,5.0,17.5,2025-05-09
trả_lãi,5,0,5.0,17.5,2025-05-09
thời_gian tới,5,0,5.0,17.5,2025-05-09
nâng hạng thị_trường_chứng_khoán,5,0,5.0,17.5,2025-05-09
đợt phát_hành,5,0,5.0,17.5,2025-05-09
vpl,5,0,5.0,17.5,2025-05-09
giao_dịch toàn_thị_trường,5,0,5.0,17.5,2025-05-09
gốc trái_phiếu,5,0,5.0,17.5,2025-05-09
sự,21,32,-0.34,17.39,2025-05-09
việt,23,54,-0.57,16.4,2025-05-09
ngành,12,7,0.71,16.29,2025-05-09
nhà_đầu_tư,20,32,-0.38,16.25,2025-05-09
khách_hàng,13,9,0.44,15.89,2025-05-09
phản_ánh,7,2,2.5,15.75,2025-05-09
tới,14,12,0.17,15.17,2025-05-09
khoản thị_trường,5,1,4.0,15.0,2025-05-09
giải_ngân,5,1,4.0,15.0,2025-05-09
chất_lượng tài_sản,5,1,4.0,15.0,2025-05-09
đầu 2025,5,1,4.0,15.0,2025-05-09
tín_nhiệm,5,1,4.0,15.0,2025-05-09
đánh_dấu,5,1,4.0,15.0,2025-05-09
công_ty cổ_phần,5,1,4.0,15.0,2025-05-09
vùng,5,1,4.0,15.0,2025-05-09
thanh,12,8,0.5,15.0,2025-05-09
phát_hành riêng_lẻ,5,1,4.0,15.0,2025-05-09
thanh khoản thị_trường,5,1,4.0,15.0,2025-05-09
đầu_tiên,8,3,1.67,14.67,2025-05-09
tăng mạnh,9,4,1.25,14.62,2025-05-09
2025,14,13,0.08,14.54,2025-05-09
phát_hành trái_phiếu,14,13,0.08,14.54,2025-05-09
doanh_nghiệp,21,60,-0.65,14.18,2025-05-09
thanh khoản,11,7,0.57,14.14,2025-05-09
trở_thành công_ty,4,0,5.0,14.0,2025-05-09
thị_trường cổ_phiếu,4,0,5.0,14.0,2025-05-09
cân_bằng,4,0,5.0,14.0,2025-05-09
3000,4,0,5.0,14.0,2025-05-09
vingroup,4,0,5.0,14.0,2025-05-09
trái_phiếu đáo,4,0,5.0,14.0,2025-05-09
kho_bạc,4,0,5.0,14.0,2025-05-09
trái_phiếu phát_hành,4,0,5.0,14.0,2025-05-09
phương,4,0,5.0,14.0,2025-05-09
lãi trái_phiếu,4,0,5.0,14.0,2025-05-09
mã chứng_khoán,4,0,5.0,14.0,2025-05-09
kho_bạc nhà_nước,4,0,5.0,14.0,2025-05-09
giá_trị giao_dịch toàn_thị_trường,4,0,5.0,14.0,2025-05-09
thời_gian,12,9,0.33,14.0,2025-05-09
đóng cửa,4,0,5.0,14.0,2025-05-09
tiếp_cận dịch_vụ tài_chính,4,0,5.0,14.0,2025-05-09
cửa_hàng,4,0,5.0,14.0,2025-05-09
ngành bất_động_sản,4,0,5.0,14.0,2025-05-09
trái_phiếu đáo hạn,4,0,5.0,14.0,2025-05-09
tổ_chức xếp_hạng,4,0,5.0,14.0,2025-05-09
so phiên,4,0,5.0,14.0,2025-05-09
nhóm ngành,4,0,5.0,14.0,2025-05-09
dẫn_đầu,4,0,5.0,14.0,2025-05-09
giá_trị giao_dịch bình_quân,4,0,5.0,14.0,2025-05-09
đồngphiên,4,0,5.0,14.0,2025-05-09
kỳ,15,18,-0.17,13.75,2025-05-09
gần,12,10,0.2,13.2,2025-05-09
kinh_doanh,18,41,-0.56,12.95,2025-05-09
nâng,13,14,-0.07,12.54,2025-05-09
thị_trường_chứng_khoán,11,9,0.22,12.22,2025-05-09
vnindex,10,7,0.43,12.14,2025-05-09
nhóm cổ_phiếu,6,2,2.0,12.0,2025-05-09
áp_lực,8,4,1.0,12.0,2025-05-09
triển_vọng,6,2,2.0,12.0,2025-05-09
tăng_giá,6,2,2.0,12.0,2025-05-09
lợi_nhuận,16,32,-0.5,12.0,2025-05-09
thị_trường_chứng_khoán việt,6,2,2.0,12.0,2025-05-09
nhẹ,7,3,1.33,11.67,2025-05-09
lần_lượt,7,3,1.33,11.67,2025-05-09
so kỳ,10,8,0.25,11.25,2025-05-09
trái_phiếu doanh_nghiệp,10,8,0.25,11.25,2025-05-09
ctcp,13,18,-0.28,11.19,2025-05-09
kế_hoạch,11,11,0.0,11.0,2025-05-09
sàn,10,9,0.11,10.56,2025-05-09
shs,3,0,5.0,10.5,2025-05-09
dầu,3,0,5.0,10.5,2025-05-09
tổng giá_trị phát_hành,3,0,5.0,10.5,2025-05-09
dao_động biên_độ,3,0,5.0,10.5,2025-05-09
trái_phiếu hạn,3,0,5.0,10.5,2025-05-09
cột mốc,3,0,5.0,10.5,2025-05-09
hạng thị_trường_chứng_khoán việt,3,0,5.0,10.5,2025-05-09
công_ty tài_chính,3,0,5.0,10.5,2025-05-09
cuối đạt,3,0,5.0,10.5,2025-05-09
lợi_suất,3,0,5.0,10.5,2025-05-09
thứ_trưởng,3,0,5.0,10.5,2025-05-09
so giá_trị giao_dịch,3,0,5.0,10.5,2025-05-09
so giá_trị,3,0,5.0,10.5,2025-05-09
khối_lượng giao_dịch bình_quân,3,0,5.0,10.5,2025-05-09
tín_nhiệm f88,3,0,5.0,10.5,2025-05-09
tiếp_cận tài_chính dân,3,0,5.0,10.5,2025-05-09
nâng triển_vọng,3,0,5.0,10.5,2025-05-09
nhà_đầu_tư nước_ngoài tăng,3,0,5.0,10.5,2025-05-09
giao_dịch sàn,3,0,5.0,10.5,2025-05-09
nước_ngoài tăng,3,0,5.0,10.5,2025-05-09
đấu_thầu,3,0,5.0,10.5,2025-05-09
kỳ_hạn 10,3,0,5.0,10.5,2025-05-09
mb,3,0,5.0,10.5,2025-05-09
roe,3,0,5.0,10.5,2025-05-09
cột,3,0,5.0,10.5,2025-05-09
xác_nhận,3,0,5.0,10.5,2025-05-09
tiếp_cận tài_chính,3,0,5.0,10.5,2025-05-09
ngắn,3,0,5.0,10.5,2025-05-09
tiếp_tục duy_trì,3,0,5.0,10.5,2025-05-09
2021,3,0,5.0,10.5,2025-05-09
135,3,0,5.0,10.5,2025-05-09
vhm,3,0,5.0,10.5,2025-05-09
biên_độ hẹp,3,0,5.0,10.5,2025-05-09
lũy kế đầu,3,0,5.0,10.5,2025-05-09
dao_động biên_độ hẹp,3,0,5.0,10.5,2025-05-09
cuối phiên,3,0,5.0,10.5,2025-05-09
tăng_giá mạnh,3,0,5.0,10.5,2025-05-09
plx,3,0,5.0,10.5,2025-05-09
179,3,0,5.0,10.5,2025-05-09
nlg,3,0,5.0,10.5,2025-05-09
nvl,3,0,5.0,10.5,2025-05-09
đà tăng,3,0,5.0,10.5,2025-05-09
nhóm bất_động_sản,3,0,5.0,10.5,2025-05-09
chính_thức,3,0,5.0,10.5,2025-05-09
55,3,0,5.0,10.5,2025-05-09
bsr,3,0,5.0,10.5,2025-05-09
lực,3,0,5.0,10.5,2025-05-09
giá_trị phát_hành trái_phiếu,3,0,5.0,10.5,2025-05-09
ròng giá_trị,3,0,5.0,10.5,2025-05-09
tnhh,3,0,5.0,10.5,2025-05-09
500,3,0,5.0,10.5,2025-05-09
công_ty tnhh,3,0,5.0,10.5,2025-05-09
trở_thành công_ty đại_chúng,3,0,5.0,10.5,2025-05-09
giải_trí,3,0,5.0,10.5,2025-05-09
cổ_phần vinpearl,3,0,5.0,10.5,2025-05-09
công_ty cổ_phần vinpearl,3,0,5.0,10.5,2025-05-09
thị_trường cấp,3,0,5.0,10.5,2025-05-09
kế đầu,3,0,5.0,10.5,2025-05-09
vincom,3,0,5.0,10.5,2025-05-09
tiếp_cận,9,7,0.29,10.29,2025-05-09
khoản,13,23,-0.43,10.17,2025-05-09
chính_phủ,11,13,-0.15,10.15,2025-05-09
giao_dịch nhà_đầu_tư,4,1,3.0,10.0,2025-05-09
hợp_tác,4,1,3.0,10.0,2025-05-09
thỏa_thuận,4,1,3.0,10.0,2025-05-09
mạnh mã,4,1,3.0,10.0,2025-05-09
hoạt_động kinh_doanh,4,1,3.0,10.0,2025-05-09
thay_thế,4,1,3.0,10.0,2025-05-09
giao_dịch nhà_đầu_tư nước_ngoài,4,1,3.0,10.0,2025-05-09
biên_độ,4,1,3.0,10.0,2025-05-09
chậm,4,1,3.0,10.0,2025-05-09
đồngcổ phiếu,4,1,3.0,10.0,2025-05-09
lãi_suất,4,1,3.0,10.0,2025-05-09
mã trái_phiếu,4,1,3.0,10.0,2025-05-09
ước_tính,4,1,3.0,10.0,2025-05-09
cửa,4,1,3.0,10.0,2025-05-09
phục_hồi,4,1,3.0,10.0,2025-05-09
triển_khai,10,10,0.0,10.0,2025-05-09
đồngcổ,4,1,3.0,10.0,2025-05-09
ghi_nhận,10,11,-0.09,9.55,2025-05-09
hoạt_động,15,57,-0.74,9.47,2025-05-09
i2025,12,21,-0.43,9.43,2025-05-09
thuộc,8,6,0.33,9.33,2025-05-09
tích_cực,8,6,0.33,9.33,2025-05-09
cải_thiện,6,3,1.0,9.0,2025-05-09
20,6,3,1.0,9.0,2025-05-09
bộ,10,13,-0.23,8.85,2025-05-09
tổ_chức,13,37,-0.65,8.78,2025-05-09
tuấn,5,2,1.5,8.75,2025-05-09
lũy kế,5,2,1.5,8.75,2025-05-09
lũy,5,2,1.5,8.75,2025-05-09
10,5,2,1.5,8.75,2025-05-09
đối_tác,5,2,1.5,8.75,2025-05-09
dao_động,5,2,1.5,8.75,2025-05-09
du_lịch,5,2,1.5,8.75,2025-05-09
vic,5,2,1.5,8.75,2025-05-09
thông_báo,5,2,1.5,8.75,2025-05-09
mã tăng,5,2,1.5,8.75,2025-05-09
mốc,5,2,1.5,8.75,2025-05-09
giao_dịch đạt,5,2,1.5,8.75,2025-05-09
tiêu_chuẩn,5,2,1.5,8.75,2025-05-09
trả,9,10,-0.1,8.55,2025-05-09
thanh_toán,9,10,-0.1,8.55,2025-05-09
2024,8,8,0.0,8.0,2025-05-09
đầu_tư,13,62,-0.79,7.86,2025-05-09
nợ,11,26,-0.58,7.83,2025-05-09
huy_động,9,13,-0.31,7.62,2025-05-09
công_ty đại_chúng,7,6,0.17,7.58,2025-05-09
tương_ứng,6,4,0.5,7.5,2025-05-09
công_chúng,6,4,0.5,7.5,2025-05-09
dự_kiến,9,14,-0.36,7.39,2025-05-09
nước,8,10,-0.2,7.2,2025-05-09
một_số,9,15,-0.4,7.2,2025-05-09
bộ tài_chính,8,10,-0.2,7.2,2025-05-09
riêng_lẻ,10,24,-0.58,7.08,2025-05-09
đại_chúng,7,7,0.0,7.0,2025-05-09
nhà_nước,10,29,-0.66,6.72,2025-05-09
30,5,3,0.67,6.67,2025-05-09
cạnh,5,3,0.67,6.67,2025-05-09
ngược_lại,5,3,0.67,6.67,2025-05-09
thành_công,5,3,0.67,6.67,2025-05-09
giảm mạnh,5,3,0.67,6.67,2025-05-09
sắc,5,3,0.67,6.67,2025-05-09
bên cạnh,5,3,0.67,6.67,2025-05-09
kế,5,3,0.67,6.67,2025-05-09
vừa_qua,6,5,0.2,6.6,2025-05-09
phiên giao_dịch,6,5,0.2,6.6,2025-05-09
duy_trì,6,5,0.2,6.6,2025-05-09
mở_rộng,6,5,0.2,6.6,2025-05-09
nhờ,6,5,0.2,6.6,2025-05-09
khối,6,5,0.2,6.6,2025-05-09
chỉ_số,7,8,-0.12,6.56,2025-05-09
phát_triển,10,38,-0.74,6.32,2025-05-09
tỷ_lệ,7,9,-0.22,6.22,2025-05-09
doanh_thu,9,24,-0.62,6.19,2025-05-09
đạt mức,3,1,2.0,6.0,2025-05-09
vị_trí,3,1,2.0,6.0,2025-05-09
về giao_dịch,4,2,1.0,6.0,2025-05-09
trung_bình,3,1,2.0,6.0,2025-05-09
nằm,3,1,2.0,6.0,2025-05-09
quỹ đầu_tư,4,2,1.0,6.0,2025-05-09
gấp,4,2,1.0,6.0,2025-05-09
đủ điều_kiện,3,1,2.0,6.0,2025-05-09
triển_khai giải_pháp,3,1,2.0,6.0,2025-05-09
tư,3,1,2.0,6.0,2025-05-09
số_liệu,3,1,2.0,6.0,2025-05-09
cầu,3,1,2.0,6.0,2025-05-09
thời_gian đáo hạn,3,1,2.0,6.0,2025-05-09
giảm nhẹ,3,1,2.0,6.0,2025-05-09
17,4,2,1.0,6.0,2025-05-09
tin,3,1,2.0,6.0,2025-05-09
lĩnh_vực tài_chính,4,2,1.0,6.0,2025-05-09
cung_cấp dịch_vụ,3,1,2.0,6.0,2025-05-09
ngoại,3,1,2.0,6.0,2025-05-09
đạt gần,3,1,2.0,6.0,2025-05-09
gián_tiếp,3,1,2.0,6.0,2025-05-09
tăng so,3,1,2.0,6.0,2025-05-09
sàn chứng_khoán,3,1,2.0,6.0,2025-05-09
nhờ sự,3,1,2.0,6.0,2025-05-09
25 so,3,1,2.0,6.0,2025-05-09
hẹp,3,1,2.0,6.0,2025-05-09
phát_hành công_chúng,4,2,1.0,6.0,2025-05-09
xếp_hạng tín_nhiệm,3,1,2.0,6.0,2025-05-09
tăng 25,3,1,2.0,6.0,2025-05-09
tăng tới,3,1,2.0,6.0,2025-05-09
thời_gian đáo,3,1,2.0,6.0,2025-05-09
81,3,1,2.0,6.0,2025-05-09
đặt mục_tiêu,3,1,2.0,6.0,2025-05-09
quốc,3,1,2.0,6.0,2025-05-09
khối ngoại,3,1,2.0,6.0,2025-05-09
tăng 25 so,3,1,2.0,6.0,2025-05-09
65,3,1,2.0,6.0,2025-05-09
chính,6,6,0.0,6.0,2025-05-09
fiintrade,3,1,2.0,6.0,2025-05-09
cổ_đông,7,11,-0.36,5.73,2025-05-09
thêm,7,11,-0.36,5.73,2025-05-09
vay,8,19,-0.58,5.68,2025-05-09
cổ_phiếu niêm_yết,5,4,0.25,5.62,2025-05-09
phát_hành trái_phiếu doanh_nghiệp,5,4,0.25,5.62,2025-05-09
vậy,5,4,0.25,5.62,2025-05-09
gồm,5,4,0.25,5.62,2025-05-09
đủ,6,7,-0.14,5.57,2025-05-09
bên,6,7,-0.14,5.57,2025-05-09
cổ_phần,7,14,-0.5,5.25,2025-05-09
tương_đương,7,14,-0.5,5.25,2025-05-09
tiền,8,26,-0.69,5.23,2025-05-09
đều,6,9,-0.33,5.0,2025-05-09
quốc_tế,6,9,-0.33,5.0,2025-05-09
công_bố,6,9,-0.33,5.0,2025-05-09
cụ_thể,6,9,-0.33,5.0,2025-05-09
chất_lượng,5,5,0.0,5.0,2025-05-09
trần,5,5,0.0,5.0,2025-05-09
yếu_tố,6,9,-0.33,5.0,2025-05-09
vừa,6,10,-0.4,4.8,2025-05-09
sở_giao_dịch chứng_khoán,4,3,0.33,4.67,2025-05-09
liên_tiếp,4,3,0.33,4.67,2025-05-09
lãi,7,21,-0.67,4.67,2025-05-09
toàn_diện,4,3,0.33,4.67,2025-05-09
14,4,3,0.33,4.67,2025-05-09
cấp,4,3,0.33,4.67,2025-05-09
đóng,4,3,0.33,4.67,2025-05-09
100,4,3,0.33,4.67,2025-05-09
sở_giao_dịch,4,3,0.33,4.67,2025-05-09
giữ,5,6,-0.17,4.58,2025-05-09
sở_hữu,5,6,-0.17,4.58,2025-05-09
đặc_biệt,6,13,-0.54,4.38,2025-05-09
điều_kiện,6,14,-0.57,4.29,2025-05-09
kết_quả,5,7,-0.29,4.29,2025-05-09
trở_thành,5,7,-0.29,4.29,2025-05-09
thực_hiện,7,43,-0.84,4.07,2025-05-09
nay,5,8,-0.38,4.06,2025-05-09
chủ_yếu,5,8,-0.38,4.06,2025-05-09
diễn_biến,4,4,0.0,4.0,2025-05-09
khẳng_định,4,4,0.0,4.0,2025-05-09
ủy_ban,6,20,-0.7,3.9,2025-05-09
giúp,6,20,-0.7,3.9,2025-05-09
lĩnh_vực,5,9,-0.44,3.89,2025-05-09
tuy_nhiên,5,9,-0.44,3.89,2025-05-09
giai_đoạn,5,9,-0.44,3.89,2025-05-09
giải_pháp,5,9,-0.44,3.89,2025-05-09
bền_vững,5,9,-0.44,3.89,2025-05-09
đồng_thời,5,9,-0.44,3.89,2025-05-09
vượt,3,2,0.5,3.75,2025-05-09
thành_lập,3,2,0.5,3.75,2025-05-09
quá_trình,3,2,0.5,3.75,2025-05-09
cơ_bản,3,2,0.5,3.75,2025-05-09
giá_trị giao_dịch đạt,3,2,0.5,3.75,2025-05-09
thị_trường trái_phiếu,3,2,0.5,3.75,2025-05-09
top,3,2,0.5,3.75,2025-05-09
hiện_tại,3,2,0.5,3.75,2025-05-09
mã giảm,3,2,0.5,3.75,2025-05-09
nợ vay,3,2,0.5,3.75,2025-05-09
hết,3,2,0.5,3.75,2025-05-09
13,3,2,0.5,3.75,2025-05-09
thủ_tướng,3,2,0.5,3.75,2025-05-09
bản,3,2,0.5,3.75,2025-05-09
thông_tin,6,28,-0.79,3.64,2025-05-09
tình_hình,4,5,-0.2,3.6,2025-05-09
đáp_ứng,4,5,-0.2,3.6,2025-05-09
thời_điểm,5,12,-0.58,3.54,2025-05-09
công_ty chứng_khoán,6,36,-0.83,3.5,2025-05-09
chào,5,14,-0.64,3.39,2025-05-09
quy_định,6,49,-0.88,3.37,2025-05-09
khả_năng,4,6,-0.33,3.33,2025-05-09
tạo,5,16,-0.69,3.28,2025-05-09
tổng_công_ty,5,17,-0.71,3.24,2025-05-09
sử_dụng,5,19,-0.74,3.16,2025-05-09
hiện,4,7,-0.43,3.14,2025-05-09
ủy_ban chứng_khoán nhà_nước,4,7,-0.43,3.14,2025-05-09
ủy_ban chứng_khoán,4,7,-0.43,3.14,2025-05-09
đáng_kể,4,7,-0.43,3.14,2025-05-09
chủ_sở_hữu,4,8,-0.5,3.0,2025-05-09
sắc đỏ,3,3,0.0,3.0,2025-05-09
đặt,4,8,-0.5,3.0,2025-05-09
tâm_lý,3,3,0.0,3.0,2025-05-09
đỏ,3,3,0.0,3.0,2025-05-09
điều_lệ,4,8,-0.5,3.0,2025-05-09
đáng,3,3,0.0,3.0,2025-05-09
chứng_khoán nhà_nước,4,8,-0.5,3.0,2025-05-09
ngoài_ra,3,3,0.0,3.0,2025-05-09
tài_chính dân,3,3,0.0,3.0,2025-05-09
i2024,3,3,0.0,3.0,2025-05-09
phục_vụ,3,3,0.0,3.0,2025-05-09
năng_lượng,3,3,0.0,3.0,2025-05-09
tài_sản,5,32,-0.84,2.89,2025-05-09
hóa,4,10,-0.6,2.8,2025-05-09
tín_dụng,4,10,-0.6,2.8,2025-05-09
tài_khoản,4,10,-0.6,2.8,2025-05-09
mục_tiêu,4,12,-0.67,2.67,2025-05-09
quan_trọng,4,12,-0.67,2.67,2025-05-09
gia_tăng,4,12,-0.67,2.67,2025-05-09
đánh_giá,4,12,-0.67,2.67,2025-05-09
dư_nợ,4,12,-0.67,2.67,2025-05-09
11,3,4,-0.25,2.62,2025-05-09
mức tăng,3,4,-0.25,2.62,2025-05-09
an_toàn,3,4,-0.25,2.62,2025-05-09
hàng,3,4,-0.25,2.62,2025-05-09
so mức,3,4,-0.25,2.62,2025-05-09
minh_bạch,3,4,-0.25,2.62,2025-05-09
cung_cấp,3,4,-0.25,2.62,2025-05-09
giữa,3,4,-0.25,2.62,2025-05-09
rõ,3,4,-0.25,2.62,2025-05-09
hiệu_quả,4,14,-0.71,2.57,2025-05-09
trái_phiếu riêng_lẻ,4,15,-0.73,2.53,2025-05-09
nhưng,4,18,-0.78,2.44,2025-05-09
nhanh_chóng,3,5,-0.4,2.4,2025-05-09
rủi_ro,4,20,-0.8,2.4,2025-05-09
tác_động,3,5,-0.4,2.4,2025-05-09
sửa_đổi,4,21,-0.81,2.38,2025-05-09
quỹ,4,28,-0.86,2.29,2025-05-09
báo_cáo,4,30,-0.87,2.27,2025-05-09
sang,3,6,-0.5,2.25,2025-05-09
25,3,6,-0.5,2.25,2025-05-09
chiến_lược,3,6,-0.5,2.25,2025-05-09
làm_việc,3,6,-0.5,2.25,2025-05-09
bảo_vệ,3,6,-0.5,2.25,2025-05-09
khiến,3,7,-0.57,2.14,2025-05-09
sự phát_triển,3,7,-0.57,2.14,2025-05-09
trực_tiếp,3,7,-0.57,2.14,2025-05-09
đề_xuất,3,7,-0.57,2.14,2025-05-09
thương_mại,3,7,-0.57,2.14,2025-05-09
bước,3,8,-0.62,2.06,2025-05-09
từng,3,9,-0.67,2.0,2025-05-09
xây_dựng,3,9,-0.67,2.0,2025-05-09
hướng,3,9,-0.67,2.0,2025-05-09
đưa,3,10,-0.7,1.95,2025-05-09
yêu_cầu,3,10,-0.7,1.95,2025-05-09
tính,3,10,-0.7,1.95,2025-05-09
thay_đổi,3,11,-0.73,1.91,2025-05-09
mở,3,12,-0.75,1.88,2025-05-09
góp_phần,3,12,-0.75,1.88,2025-05-09
bù_trừ,3,13,-0.77,1.85,2025-05-09
bằng,3,13,-0.77,1.85,2025-05-09
ảnh_hưởng,3,13,-0.77,1.85,2025-05-09
có_thể,3,14,-0.79,1.82,2025-05-09
mảng,3,14,-0.79,1.82,2025-05-09
dân,3,15,-0.8,1.8,2025-05-09
cả,3,16,-0.81,1.78,2025-05-09
bị,3,18,-0.83,1.75,2025-05-09
công_nghệ,3,22,-0.86,1.7,2025-05-09
bổ_sung,3,27,-0.89,1.67,2025-05-09
tăng_trưởng,3,26,-0.88,1.67,2025-05-09
