keyword,recent_frequency,previous_frequency,growth_rate,trend_score,calculation_date
hoặc,38,2,18.0,380.0,2025-03-31
biwase,75,0,5.0,262.5,2025-03-31
cổ_đông,51,7,6.29,211.29,2025-03-31
tiêu_dùng,35,4,7.75,170.62,2025-03-31
báo_cáo,30,3,9.0,165.0,2025-03-31
công_ty,90,39,1.31,148.85,2025-03-31
tài_chính,54,13,3.15,139.15,2025-03-31
đại_hội_đồng cổ_đông,15,1,14.0,120.0,2025-03-31
nhà_nước,40,8,4.0,120.0,2025-03-31
đại_hội_đồng,15,1,14.0,120.0,2025-03-31
tối_thiểu,15,1,14.0,120.0,2025-03-31
nđcp,19,2,8.5,99.75,2025-03-31
phát_hành cổ_phiếu,13,1,12.0,91.0,2025-03-31
bảo_vệ,13,1,12.0,91.0,2025-03-31
hiệu_quả,18,2,8.0,90.0,2025-03-31
về,69,46,0.5,86.25,2025-03-31
đầu_tư,71,51,0.39,84.92,2025-03-31
2025,59,32,0.84,83.89,2025-03-31
cổ_phiếu,73,57,0.28,83.25,2025-03-31
đạt,51,24,1.12,79.69,2025-03-31
quy_định,35,10,2.5,78.75,2025-03-31
sài_gòn,12,1,11.0,78.0,2025-03-31
kinh_doanh,37,12,2.08,75.54,2025-03-31
nghị_định,29,7,3.14,74.57,2025-03-31
xử_lý,21,0,5.0,73.5,2025-03-31
thường_niên 2025,16,2,7.0,72.0,2025-03-31
cổ_tức,19,3,5.33,69.67,2025-03-31
phát_triển,32,10,2.2,67.2,2025-03-31
kế_hoạch,40,17,1.35,67.06,2025-03-31
thị_phần,11,1,10.0,66.0,2025-03-31
mbs,11,1,10.0,66.0,2025-03-31
thực_hiện,34,12,1.83,65.17,2025-03-31
2024,47,27,0.74,64.41,2025-03-31
đăng_ký,15,2,6.5,63.75,2025-03-31
quản_lý,24,6,3.0,60.0,2025-03-31
tỉnh,17,0,5.0,59.5,2025-03-31
nhà_máy,17,0,5.0,59.5,2025-03-31
phương_án,22,5,3.4,59.4,2025-03-31
thị_trường,55,50,0.1,57.75,2025-03-31
tham_gia,16,0,5.0,56.0,2025-03-31
ảnh,10,1,9.0,55.0,2025-03-31
chuyển_đổi,10,1,9.0,55.0,2025-03-31
bắc,10,1,9.0,55.0,2025-03-31
tiếp_tục,42,26,0.62,54.92,2025-03-31
trả,19,4,3.75,54.62,2025-03-31
vay,27,9,2.0,54.0,2025-03-31
sử_dụng,24,7,2.43,53.14,2025-03-31
tăng,55,59,-0.07,53.14,2025-03-31
cấp_nước,15,0,5.0,52.5,2025-03-31
m3ngày,15,0,5.0,52.5,2025-03-31
đại_hội,15,0,5.0,52.5,2025-03-31
dự_án,31,13,1.38,52.46,2025-03-31
bổ_sung,16,3,4.33,50.67,2025-03-31
tỷ_lệ,26,9,1.89,50.56,2025-03-31
công_suất,26,9,1.89,50.56,2025-03-31
riêng_lẻ,18,4,3.5,49.5,2025-03-31
sửa_đổi bổ_sung,14,0,5.0,49.0,2025-03-31
corp,14,0,5.0,49.0,2025-03-31
quy_định về,13,2,5.5,48.75,2025-03-31
hđqt,13,2,5.5,48.75,2025-03-31
thông_qua,29,13,1.23,46.85,2025-03-31
ngân_sách,19,5,2.8,45.6,2025-03-31
thường_niên,19,5,2.8,45.6,2025-03-31
vi_phạm,22,7,2.14,45.57,2025-03-31
báo_cáo tài_chính,13,0,5.0,45.5,2025-03-31
bình_dương,13,0,5.0,45.5,2025-03-31
chi_trả,13,0,5.0,45.5,2025-03-31
nhà_máy nước,13,0,5.0,45.5,2025-03-31
đhđcđ thường_niên 2025,9,1,8.0,45.0,2025-03-31
nhấn_mạnh,9,1,8.0,45.0,2025-03-31
ngày_càng,9,1,8.0,45.0,2025-03-31
điều_lệ,9,1,8.0,45.0,2025-03-31
tương_ứng,9,1,8.0,45.0,2025-03-31
100,9,1,8.0,45.0,2025-03-31
lĩnh_vực,15,3,4.0,45.0,2025-03-31
liên_quan,15,3,4.0,45.0,2025-03-31
chào,32,18,0.78,44.44,2025-03-31
lợi_nhuận,28,13,1.15,44.15,2025-03-31
hồ_sơ,12,0,5.0,42.0,2025-03-31
mã,21,7,2.0,42.0,2025-03-31
dự_kiến,25,11,1.27,40.91,2025-03-31
nước,33,23,0.43,40.17,2025-03-31
sửa_đổi,16,4,3.0,40.0,2025-03-31
đảm_bảo,14,3,3.67,39.67,2025-03-31
so,36,30,0.2,39.6,2025-03-31
bằng,20,7,1.86,38.57,2025-03-31
môi_trường,11,0,5.0,38.5,2025-03-31
thị_trường_chứng_khoán,21,8,1.62,38.06,2025-03-31
hoạt_động,33,26,0.27,37.44,2025-03-31
sự,32,24,0.33,37.33,2025-03-31
đợt chào,8,1,7.0,36.0,2025-03-31
tiền thu,8,1,7.0,36.0,2025-03-31
cổ_đông thường_niên,8,1,7.0,36.0,2025-03-31
tờ_trình,8,1,7.0,36.0,2025-03-31
giải_pháp,11,2,4.5,35.75,2025-03-31
mức,42,60,-0.3,35.7,2025-03-31
đhđcđ,15,4,2.75,35.62,2025-03-31
một_số,19,7,1.71,35.29,2025-03-31
duy,10,0,5.0,35.0,2025-03-31
ảnh duy bắc,10,0,5.0,35.0,2025-03-31
ảnh duy,10,0,5.0,35.0,2025-03-31
duy bắc,10,0,5.0,35.0,2025-03-31
cần_thơ,10,0,5.0,35.0,2025-03-31
thành,10,0,5.0,35.0,2025-03-31
nước_thải,10,0,5.0,35.0,2025-03-31
phát_hành,37,42,-0.12,34.8,2025-03-31
thêm,27,19,0.42,32.68,2025-03-31
chứng_khoán,35,41,-0.15,32.44,2025-03-31
kiểm_toán,9,0,5.0,31.5,2025-03-31
2023,14,4,2.5,31.5,2025-03-31
trái_phiếu chuyển_đổi,9,0,5.0,31.5,2025-03-31
rác_thải,9,0,5.0,31.5,2025-03-31
lợi_ích,9,0,5.0,31.5,2025-03-31
kèm chứng,9,0,5.0,31.5,2025-03-31
kèm chứng quyền,9,0,5.0,31.5,2025-03-31
rác,9,0,5.0,31.5,2025-03-31
khách_hàng,9,0,5.0,31.5,2025-03-31
kèm,9,0,5.0,31.5,2025-03-31
asia,9,0,5.0,31.5,2025-03-31
trái_phiếu,36,53,-0.32,30.23,2025-03-31
đối_với,24,16,0.5,30.0,2025-03-31
chiến_lược,10,2,4.0,30.0,2025-03-31
tất_cả,10,2,4.0,30.0,2025-03-31
tiền,25,18,0.39,29.86,2025-03-31
xây_dựng,19,9,1.11,29.56,2025-03-31
điểm,27,23,0.17,29.35,2025-03-31
trình,16,6,1.67,29.33,2025-03-31
hành_vi,18,8,1.25,29.25,2025-03-31
khoản,23,15,0.53,29.13,2025-03-31
so thực_hiện,7,1,6.0,28.0,2025-03-31
13,8,0,5.0,28.0,2025-03-31
thiền,8,0,5.0,28.0,2025-03-31
một_cách,7,1,6.0,28.0,2025-03-31
tiền thu đợt,8,0,5.0,28.0,2025-03-31
thu đợt,8,0,5.0,28.0,2025-03-31
kế_hoạch kinh_doanh,8,0,5.0,28.0,2025-03-31
thu đợt chào,8,0,5.0,28.0,2025-03-31
hình_thức,8,0,5.0,28.0,2025-03-31
cổ_đông thông_qua,7,1,6.0,28.0,2025-03-31
tập_trung,8,0,5.0,28.0,2025-03-31
becamex,8,0,5.0,28.0,2025-03-31
so kỳ,7,1,6.0,28.0,2025-03-31
bước,7,1,6.0,28.0,2025-03-31
công_tác,8,0,5.0,28.0,2025-03-31
thông_tin,14,5,1.8,26.6,2025-03-31
doanh_thu,17,8,1.12,26.56,2025-03-31
cơ_hội,17,8,1.12,26.56,2025-03-31
gần,24,20,0.2,26.4,2025-03-31
giảm,37,93,-0.6,25.86,2025-03-31
giao_dịch,24,21,0.14,25.71,2025-03-31
hành_vi vi_phạm,11,3,2.67,25.67,2025-03-31
thành_viên,11,3,2.67,25.67,2025-03-31
kiểm_soát,9,2,3.5,24.75,2025-03-31
đhđcđ thường_niên,9,2,3.5,24.75,2025-03-31
đúng,9,2,3.5,24.75,2025-03-31
chủ_tịch,9,2,3.5,24.75,2025-03-31
